ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
600406.SH,20260529,24.9,0.9842,2.2928,0.91,24.1565,24.0371,3.7386,19999072.8284,19940358.6434
600406.SH,20260528,25.1,0.9991,2.3275,0.84,24.3505,24.2302,3.7686,20159707.9516,20100522.1666
600406.SH,20260527,25.57,1.3033,3.0361,1.14,24.8065,24.6839,3.8392,20537200.4909,20476906.4462
600406.SH,20260526,25.48,1.3172,3.0686,1.14,24.7192,24.597,3.8257,20464914.6855,20404832.8608
600406.SH,20260525,26.26,1.0526,2.4521,0.92,25.4759,25.35,3.9428,21091391.6657,21029470.6014
600406.SH,20260522,25.83,0.7585,1.7669,0.56,25.0587,24.9349,3.8782,20746026.1509,20685119.0264
600406.SH,20260521,25.66,1.4947,3.4819,0.98,24.8938,24.7708,3.8527,20609486.2963,20548980.0317
600406.SH,20260520,26.53,1.1164,2.6008,0.58,25.7378,25.6107,3.9833,21308249.0819,21245691.3578
600406.SH,20260519,26.97,1.3541,3.1545,0.64,26.1647,26.0354,4.0494,21661646.3527,21598051.1089
600406.SH,20260518,26.49,1.0123,2.3582,0.4,25.699,25.572,3.9773,21276122.0572,21213658.6531
600406.SH,20260515,26.48,1.846,4.3005,0.76,25.6893,25.5624,3.9758,21268090.3011,21205650.477
600406.SH,20260514,27.27,2.3197,5.4038,1.04,26.4557,26.325,4.0945,21902599.0374,21838296.3938
600406.SH,20260513,28.02,3.095,7.2101,1.59,27.1833,27.049,4.2071,22504980.7491,22438909.6059
600406.SH,20260512,26.9,2.2339,5.2041,1.28,26.0967,25.9678,4.0389,21605424.0596,21541993.8758
600406.SH,20260511,26.85,3.0684,7.148,2.28,26.0482,25.9196,4.0314,21565265.2789,21501952.995
600406.SH,20260508,26.08,1.3675,3.1857,1.11,25.3012,25.1762,3.9158,20946820.0548,20885323.4305
600406.SH,20260507,26.44,1.3916,3.2419,1.27,25.6505,25.5238,3.9698,21235963.2765,21173617.7723
600406.SH,20260506,26.22,1.6731,3.8977,1.8,25.4371,25.3114,3.9368,21059264.641,20997437.8968
600406.SH,20260430,25.97,1.2219,2.8465,1.31,25.1945,25.0701,3.8993,20858470.7371,20797233.4927
600406.SH,20260429,26.62,1.0793,2.5143,1.12,28.0949,26.7504,4.3442,21380534.8873,21317764.9432
600406.SH,20260428,26.07,0.8043,1.8736,0.83,27.5144,26.1977,4.2545,20938788.2987,20877315.2543
600406.SH,20260427,26.23,0.7061,1.6449,0.65,27.6833,26.3585,4.2806,21067296.3972,21005446.0729
600406.SH,20260424,26.54,0.8326,1.9397,0.76,28.0104,26.67,4.3312,21316280.838,21253699.5339
600406.SH,20260423,26.95,1.2437,2.8973,1.18,28.4432,27.082,4.3981,21645582.8404,21582034.7566
600406.SH,20260422,27.01,1.2377,2.8834,1.09,28.5065,27.1423,4.4079,21693773.3774,21630083.8136
600406.SH,20260421,27.03,0.839,1.9545,0.75,28.5276,27.1624,4.4111,21709836.8897,21646100.1659
600406.SH,20260420,27.24,1.2584,2.9315,1.22,28.7492,27.3734,4.4454,21878503.7689,21814271.8653
600406.SH,20260417,26.81,0.8885,2.0699,0.88,28.2954,26.9413,4.3752,21533138.2542,21469920.2903
600406.SH,20260416,26.87,1.0559,2.4597,1.1,28.3587,27.0016,4.385,21581328.7912,21517969.3473
600406.SH,20260415,26.86,1.6319,3.8017,1.94,28.3482,26.9915,4.3834,21573297.035,21509961.1711
600406.SH,20260414,26.17,0.7324,1.7062,0.89,27.6199,26.2982,4.2708,21019105.8603,20957397.016
600406.SH,20260413,25.89,0.8533,1.9878,1.06,27.3244,26.0168,4.2251,20794216.6879,20733168.0834
600406.SH,20260410,26.36,0.7581,1.7661,0.96,27.8205,26.4891,4.3018,21171709.2272,21109552.363
600406.SH,20260409,25.96,0.8175,1.9044,1.08,27.3983,26.0871,4.2365,20850438.981,20789225.3166
600406.SH,20260408,26.58,1.0402,2.4232,1.46,28.0527,26.7102,4.3377,21348407.8626,21285732.2386
600406.SH,20260407,25.54,0.6644,1.5479,0.9,26.955,25.6651,4.168,20513105.2224,20452881.9177
600406.SH,20260403,26.0,0.7457,1.7371,1.03,27.4405,26.1273,4.2431,20882566.0056,20821258.0212
600406.SH,20260402,26.09,0.674,1.5701,0.91,27.5355,26.2178,4.2577,20954851.811,20893331.6067
600406.SH,20260401,26.42,0.6745,1.5713,0.81,27.8838,26.5494,4.3116,21219899.7642,21157601.42
600406.SH,20260331,25.99,0.8115,1.8905,0.92,27.43,26.1173,4.2414,20874534.2494,20813249.845
600406.SH,20260330,26.63,0.7878,1.8353,0.79,28.1054,26.7604,4.3459,21388566.6434,21325773.1194
600406.SH,20260327,27.13,0.671,1.563,0.62,28.6331,27.2629,4.4275,21790154.4512,21726181.9275
600406.SH,20260326,26.99,0.773,1.8008,0.7,28.4854,27.1222,4.4046,21677709.865,21614067.4612
600406.SH,20260325,27.52,1.115,2.5976,1.01,29.0447,27.6548,4.4911,22103392.9413,22038500.7978
600406.SH,20260324,26.98,1.0456,2.4357,0.9,28.4748,27.1121,4.403,21669678.1089,21606059.2851
600406.SH,20260323,27.09,1.3899,3.2379,1.22,28.5909,27.2227,4.4209,21758027.4266,21694089.9283
600406.SH,20260320,27.4,1.0633,2.477,0.83,28.9181,27.5342,4.4715,22007011.8674,21942342.7108
600406.SH,20260319,27.81,0.9001,2.0968,0.62,29.3508,27.9462,4.5384,22336313.8698,22270677.036
600406.SH,20260318,28.23,1.1445,2.6663,0.7,29.7941,28.3682,4.607,22673647.6284,22607019.5155
600406.SH,20260317,28.08,1.3214,3.0782,0.74,29.6358,28.2175,4.5825,22553171.286,22486897.2014
600406.SH,20260316,28.7,1.2827,2.9881,0.62,30.2901,28.8406,4.6837,23051140.1677,22983402.7664
600406.SH,20260313,29.21,1.7438,4.0622,0.83,30.8284,29.353,4.7669,23460759.7317,23391818.6344
