ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
600150.SH,20260529,37.38,1.3355,3.3549,0.83,35.8428,24.3477,1.8811,28130772.3745,22695090.9028
600150.SH,20260528,38.18,1.5017,3.7726,0.88,36.6099,24.8688,1.9213,28732822.0776,23180807.134
600150.SH,20260527,38.02,1.9768,4.9661,1.19,36.4565,24.7646,1.9133,28612412.137,23083663.8878
600150.SH,20260526,38.69,1.6296,4.0937,0.99,37.0989,25.201,1.947,29116628.7633,23490451.2314
600150.SH,20260525,37.9,1.3148,3.303,0.7,36.3414,24.6864,1.9072,28522104.6815,23010806.4531
600150.SH,20260522,38.4,1.6153,4.0578,0.85,36.8208,25.0121,1.9324,28898385.7459,23314379.0976
600150.SH,20260521,38.4,2.0054,5.0379,1.1,36.8208,25.0121,1.9324,28898385.7459,23314379.0976
600150.SH,20260520,38.7,1.75,4.3962,0.89,37.1085,25.2075,1.9475,29124154.3846,23496522.6843
600150.SH,20260519,37.49,1.5357,3.858,0.76,35.9483,24.4194,1.8866,28213554.2087,22761876.8846
600150.SH,20260518,38.17,2.5499,6.4056,1.34,36.6003,24.8623,1.9208,28725296.4563,23174735.6811
600150.SH,20260515,40.55,1.6544,4.1561,0.82,38.8824,26.4125,2.0406,30516394.3228,24619741.469
600150.SH,20260514,40.22,1.6594,4.1686,0.79,38.566,26.1976,2.024,30268048.8203,24419383.5236
600150.SH,20260513,41.77,2.4435,6.1383,1.04,40.0522,27.2072,2.102,31434520.12,25360458.7215
600150.SH,20260512,40.5,1.8582,4.6681,0.66,38.8345,26.38,2.0381,30478766.2164,24589384.2045
600150.SH,20260511,41.18,1.8862,4.7383,0.67,39.4865,26.8229,2.0723,30990508.464,25002243.001
600150.SH,20260508,41.15,2.2084,5.5478,0.69,39.4577,26.8034,2.0708,30967931.6001,24984028.6424
600150.SH,20260507,40.61,2.065,5.1876,0.65,38.94,26.4516,2.0436,30561548.0506,24656170.1863
600150.SH,20260506,41.18,3.6986,9.2914,1.25,39.4865,26.8229,2.0723,30990508.464,25002243.001
600150.SH,20260430,41.76,4.1733,10.4838,1.43,40.0427,27.2007,2.1015,31426994.4987,25354387.2686
600150.SH,20260429,41.16,1.4917,2.1104,0.65,85.7064,43.0498,2.1947,30975457.2214,30975457.2214
600150.SH,20260428,41.32,3.4933,4.9422,1.75,86.0396,43.2171,2.2032,31095867.162,31095867.162
600150.SH,20260427,38.41,1.4421,2.0402,0.66,79.9802,40.1735,2.0481,28905911.3672,28905911.3672
