ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
601328.SH,20260430,20260331,0.3,0.3,0.7879,0.7879,2.4413,2.8929,4.6565,64000000.0,26098000000.0,,,,,,,,0.0044,18509000000.0,,,,,,,,,,,,,667100000000.0,0.2961,13.1754,1.349,7.5495,0.8121,,,,37.904,,,,37.904,,27.5762,,,,42.9573,,2.044,2.2675,2.039,,0.1659,,8.176,,92.0004,12.5006,12.4307,,,,,,,,,11.5006,0.0862,,,,,0.008,,0.6636,0.1644,254591000000.0,42.9716,,,2.044,2.039,0.1659,171.2273,-11.7647,-11.7647,-10.2342,9.3255,8.6551,3.1137,3.22,6.8145,-6.8527,1.93,4.6601,1.6894,4.8875,4.8875,4.8875,4.4313,10.6996
601328.SH,20260430,20260331,0.3,0.3,0.7879,0.7879,2.4413,2.8929,4.6565,64000000.0,26098000000.0,,,,,,,,0.0044,18509000000.0,,,,,,,,,,,,,667100000000.0,0.2961,13.1754,1.349,7.5495,0.8121,,,,37.904,,,,37.904,,27.5762,,,,42.9573,,2.044,2.2675,2.039,,0.1659,,8.176,,92.0004,12.5006,12.4307,,,,,,,,,11.5006,0.0862,,,,,0.008,,0.6636,0.1644,254591000000.0,42.9716,,,2.044,2.039,0.1659,171.2273,-11.7647,-11.7647,-10.2342,9.3255,8.6551,3.1137,3.22,6.8145,-6.8527,1.93,4.6601,1.6894,4.8875,4.8875,,,10.6996
601328.SH,20260328,20251231,1.08,1.08,2.9998,2.9998,2.4417,2.892,4.3635,340000000.0,95282000000.0,,,,,,,,0.0174,53404000000.0,,,,,,,,,,,,,641117000000.0,1.0821,12.9327,1.4988,7.2554,-0.4016,,,,36.4106,,,,36.4106,,29.2959,,,,39.1084,,7.9238,8.38,7.8956,,0.6339,,7.9238,,91.7658,12.1445,12.616,,,,,,,,,11.1445,0.089,,,,,0.0093,,0.6339,0.6281,253140000000.0,39.1454,,,2.0104,2.0168,0.1649,1.504,-6.8966,-6.8966,294.0948,0.3038,0.2783,2.1755,2.76,330.9427,-7.8812,-1.0,4.3466,10.9172,2.0187,2.0187,,,10.9172
601328.SH,20260328,20251231,1.08,1.08,2.9998,2.9998,2.4417,2.892,4.3635,340000000.0,95282000000.0,,,,,,,,0.0174,53404000000.0,,,,,,,,,,,,,641117000000.0,1.0821,12.9327,1.4988,7.2554,-0.4016,,,,36.4106,,,,36.4106,,29.2959,,,,39.1084,,7.9238,8.38,7.8956,,0.6339,,7.9238,,91.7658,12.1445,12.616,,,,,,,,,11.1445,0.089,,,,,0.0093,,0.6339,0.6281,253140000000.0,39.1454,,,2.0104,2.0168,0.1649,1.504,-6.8966,-6.8966,294.0948,0.3038,0.2783,2.1755,2.76,330.9427,-7.8812,-1.0,4.3466,10.9172,2.0187,2.0187,2.7047,1.853,10.9172
601328.SH,20251031,20250930,0.8,0.8,2.2594,2.2594,2.4586,2.8809,4.2536,422000000.0,69572000000.0,,,,,,,,0.0131,35776000000.0,,,,,,,,,,,,,630429000000.0,0.7921,12.8511,1.4877,7.1345,0.2765,,,,35.5195,,,,35.5195,,30.0674,,,,37.5807,,5.7735,6.36,5.7387,,0.4665,,7.698,,91.6678,12.0016,12.538,,,,,,,,,11.0017,0.0901,,,,,0.0093,,0.622,0.4605,249254000000.0,37.6754,,,1.8628,1.8389,0.1581,117.6547,-4.7619,-4.7619,195.5185,3.0958,3.1981,1.8984,2.07,213.6572,-10.2353,-1.61,4.0204,11.8904,1.7958,1.7958,,,13.5171
601328.SH,20251031,20250930,0.8,0.8,2.2594,2.2594,2.4586,2.8809,4.2536,422000000.0,69572000000.0,,,,,,,,0.0131,35776000000.0,,,,,,,,,,,,,630429000000.0,0.7921,12.8511,1.4877,7.1345,0.2765,,,,35.5195,,,,35.5195,,30.0674,,,,37.5807,,5.7735,6.36,5.7387,,0.4665,,7.698,,91.6678,12.0016,12.538,,,,,,,,,11.0017,0.0901,,,,,0.0093,,0.622,0.4605,249254000000.0,37.6754,,,1.8628,1.8389,0.1581,117.6547,-4.7619,-4.7619,195.5185,3.0958,3.1981,1.8984,2.07,213.6572,-10.2353,-1.61,4.0204,11.8904,1.7958,1.7958,3.9215,43.7644,13.5171
601328.SH,20250830,20250630,0.59,0.59,1.5093,1.5093,2.4587,2.8809,4.0284,114000000.0,45902000000.0,,,,,,,,0.0088,21185000000.0,,,,,,,,,,,,,610536000000.0,0.5208,12.6657,0.6052,6.9093,0.5917,,,,34.8322,,,,34.8322,,29.942,,,,35.1749,,3.7744,4.58,3.7651,,0.3063,,7.5488,,91.5469,11.83,12.4415,,,,,,,,,10.83,0.0916,,,,,0.0038,,0.6126,0.3034,250221000000.0,35.1734,,,1.6784,1.6762,0.1356,-86.7555,5.3571,5.3571,120.205,-1.4122,-1.6108,1.6097,1.75,124.0418,-13.0441,-2.99,3.5883,13.0807,0.7715,0.7715,,,16.852
601328.SH,20250830,20250630,0.59,0.59,1.5093,1.5093,2.4587,2.8809,4.0284,114000000.0,45902000000.0,,,,,,,,0.0088,21185000000.0,,,,,,,,,,,,,610536000000.0,0.5208,12.6657,0.6052,6.9093,0.5917,,,,34.8322,,,,34.8322,,29.942,,,,35.1749,,3.7744,4.58,3.7651,,0.3063,,7.5488,,91.5469,11.83,12.4415,,,,,,,,,10.83,0.0916,,,,,0.0038,,0.6126,0.3034,250221000000.0,35.1734,,,1.6784,1.6762,0.1356,-86.7555,5.3571,5.3571,120.205,-1.4122,-1.6108,1.6097,1.75,124.0418,-13.0441,-2.99,3.5883,13.0807,0.7715,0.7715,2.613,-28.5067,16.852
601328.SH,20250430,20250331,0.34,0.34,0.8938,0.8938,1.5004,3.3209,5.0282,87000000.0,25285000000.0,,,,,,,,0.0044,16262000000.0,,,,,,,,,,,,,620027000000.0,0.3417,13.3463,1.5028,8.3491,0.6956,,,,38.5979,,,,38.5979,,30.4005,,,,41.2134,,2.1965,2.5875,2.189,,0.1697,,8.786,,92.3044,12.9944,13.0678,,,,,,,,,11.9945,0.0826,,,,,0.0079,,0.6788,0.1681,247246000000.0,41.4816,,,2.1965,2.189,0.1697,168.1381,0.0,0.0,188.7445,0.2308,0.6728,1.5367,1.65,188.7405,-2.9361,2.22,2.6051,1.8893,-1.0215,-1.0215,-1.0215,-10.5344,4.6082
601328.SH,20250430,20250331,0.34,0.34,0.8938,0.8938,1.5004,3.3209,5.0282,87000000.0,25285000000.0,,,,,,,,0.0044,16262000000.0,,,,,,,,,,,,,620027000000.0,0.3417,13.3463,1.5028,8.3491,0.6956,,,,38.5979,,,,38.5979,,30.4005,,,,41.2134,,2.1965,2.5875,2.189,,0.1697,,8.786,,92.3044,12.9944,13.0678,,,,,,,,,11.9945,0.0826,,,,,0.0079,,0.6788,0.1681,247246000000.0,41.4816,,,2.1965,2.189,0.1697,168.1381,0.0,0.0,188.7445,0.2308,0.6728,1.5367,1.65,188.7405,-2.9361,2.22,2.6051,1.8893,-1.0215,-1.0215,,,4.6082
