ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
601127.SH,20260529,81.46,1.8365,3.9,0.85,23.8219,23.7953,3.435,14190210.5106,12684978.8312
601127.SH,20260528,82.98,1.657,3.5186,0.61,24.2664,24.2393,3.4991,14454992.2436,12921673.7468
601127.SH,20260527,84.62,2.676,5.6825,1.07,24.746,24.7183,3.5683,14740677.7977,13177055.1031
601127.SH,20260526,86.41,3.0019,6.3747,1.36,25.2695,25.2412,3.6438,15052493.1281,13455794.5103
601127.SH,20260525,82.08,1.361,2.8901,0.62,24.0032,23.9764,3.4612,14298213.5859,12781525.4415
601127.SH,20260522,82.03,2.0524,4.3584,0.99,23.9886,23.9618,3.4591,14289503.6605,12773739.4246
601127.SH,20260521,83.38,4.5361,9.6326,3.05,24.3834,24.3561,3.516,14524671.6471,12983961.8825
601127.SH,20260520,78.56,1.5538,3.2996,1.02,22.9739,22.9482,3.3128,13685034.8356,12233389.8476
601127.SH,20260519,80.08,1.5412,3.2728,0.99,23.4184,23.3922,3.3768,13949816.5687,12470084.7631
601127.SH,20260518,81.8,1.3315,2.8274,0.87,23.9213,23.8946,3.4494,14249438.0035,12737923.7466
601127.SH,20260515,83.26,1.3983,2.9694,0.83,24.3483,24.3211,3.5109,14503767.826,12965275.4418
601127.SH,20260514,85.05,1.6044,3.407,0.99,24.8718,24.8439,3.5864,14815583.1564,13244014.849
601127.SH,20260513,87.46,1.7475,3.7109,1.12,25.5765,25.5479,3.6881,15235401.5622,13619300.8664
601127.SH,20260512,86.75,1.6687,3.5436,1.11,25.3689,25.3405,3.6581,15111720.6211,13508739.4256
601127.SH,20260511,89.19,1.2694,2.6957,0.86,26.0825,26.0533,3.761,15536764.982,13888697.0532
601127.SH,20260508,90.3,2.1077,4.4758,1.63,26.4071,26.3775,3.8078,15730125.3266,14061546.6298
601127.SH,20260507,89.19,1.3055,2.7723,0.98,26.0825,26.0533,3.761,15536764.982,13888697.0532
601127.SH,20260506,88.07,1.4302,3.0371,1.08,25.7549,25.7261,3.7138,15341662.6524,13714290.2733
601127.SH,20260430,88.75,1.4353,3.048,0.92,25.9538,25.9248,3.7424,15460117.6383,13820180.104
601127.SH,20260429,90.45,1.144,2.4294,0.77,26.4509,26.4509,3.8507,15756255.1029,14084904.6806
601127.SH,20260428,88.95,1.1512,2.4446,0.81,26.0123,26.0123,3.7868,15494957.34,13851324.1718
601127.SH,20260427,90.68,1.4731,3.1281,1.07,26.5182,26.5182,3.8605,15796320.7598,14120720.3587
601127.SH,20260424,90.85,1.4011,2.9753,1.11,26.5679,26.5679,3.8677,15825934.5063,14147192.8163
601127.SH,20260423,92.48,2.6087,5.5396,2.72,27.0446,27.0446,3.9371,16109878.0753,14401016.9692
601127.SH,20260422,90.47,0.7897,1.677,0.81,26.4568,26.4568,3.8515,15759739.073,14088019.0874
601127.SH,20260421,89.95,0.8198,1.7408,0.81,26.3047,26.3047,3.8294,15669155.8486,14007044.511
601127.SH,20260420,90.07,1.2392,2.6315,1.32,26.3398,26.3398,3.8345,15690059.6696,14025730.9517
601127.SH,20260417,89.47,0.8308,1.7643,0.84,26.1643,26.1643,3.809,15585540.5644,13932298.7482
601127.SH,20260416,89.91,1.1109,2.359,1.19,26.293,26.293,3.8277,15662187.9082,14000815.6975
601127.SH,20260415,88.32,0.8987,1.9084,0.86,25.828,25.828,3.76,15385212.2796,13753220.3581
601127.SH,20260414,89.89,0.9532,2.0241,0.89,26.2872,26.2872,3.8268,15658703.9381,13997701.2907
601127.SH,20260413,90.11,0.8837,1.8767,0.76,26.3515,26.3515,3.8362,15697027.6099,14031959.7653
601127.SH,20260410,90.07,1.1104,2.3579,0.93,26.3398,26.3398,3.8345,15690059.6696,14025730.9517
601127.SH,20260409,88.58,0.8345,1.772,0.66,25.9041,25.9041,3.7711,15430503.8918,13793707.6463
601127.SH,20260408,90.0,1.4426,3.0634,1.08,26.3193,26.3193,3.8315,15677865.774,14014830.528
601127.SH,20260407,86.63,1.0569,2.2445,0.83,25.3338,25.3338,3.6881,15090816.8,13490052.9849
601127.SH,20260403,86.4,1.3797,2.9299,1.14,25.2666,25.2666,3.6783,15050751.143,13454237.3069
601127.SH,20260402,89.08,1.2588,2.6731,1.07,26.0503,26.0503,3.7924,15517603.1461,13871567.8159
601127.SH,20260401,91.76,1.2113,2.5722,1.04,26.834,26.834,3.9064,15984455.1491,14288898.325
