ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
601012.SH,20260529,13.89,2.1304,2.7042,1.2,,,2.0855,10525933.7629,10525923.2815
601012.SH,20260528,14.35,1.6276,2.0659,0.88,,,2.1546,10874524.8018,10874513.9733
601012.SH,20260527,14.36,2.4222,3.0746,1.4,,,2.1561,10882102.8679,10882092.0318
601012.SH,20260526,14.6,1.9321,2.4524,1.16,,,2.1921,11063976.4534,11063965.4363
601012.SH,20260525,14.85,1.4838,1.8835,0.84,,,2.2296,11253428.105,11253416.8992
601012.SH,20260522,15.04,1.4316,1.8172,0.67,,,2.2582,11397411.3603,11397400.0111
601012.SH,20260521,14.79,2.0038,2.5435,0.88,,,2.2206,11207959.7087,11207948.5481
601012.SH,20260520,15.35,1.8119,2.2999,0.79,,,2.3047,11632331.4082,11632319.8251
601012.SH,20260519,15.24,1.5684,1.9908,0.62,,,2.2882,11548972.6815,11548961.1814
601012.SH,20260518,15.14,2.0497,2.6017,0.79,,,2.2732,11473192.0209,11473180.5963
601012.SH,20260515,15.6,3.2431,4.1166,1.38,,,2.3422,11821783.0598,11821771.2881
601012.SH,20260514,16.3,2.7642,3.5086,1.26,,,2.4473,12352247.6843,12352235.3843
601012.SH,20260513,16.78,1.8919,2.4014,0.86,,,2.5194,12715994.8554,12715982.1932
601012.SH,20260512,16.7,2.6042,3.3055,1.29,,,2.5074,12655370.3269,12655357.7251
601012.SH,20260511,16.61,2.388,3.0311,1.09,,,2.4939,12587167.7323,12587155.1984
601012.SH,20260508,16.36,2.1151,2.6847,1.04,,,2.4564,12397716.0807,12397703.7354
601012.SH,20260507,16.55,1.9477,2.4723,1.01,,,2.4849,12541699.3359,12541686.8473
601012.SH,20260506,16.55,1.9253,2.4439,1.07,,,2.4849,12541699.3359,12541686.8473
601012.SH,20260430,16.46,1.7353,2.2027,0.97,,,2.4714,12473496.7413,12473484.3206
601012.SH,20260429,16.55,3.2409,4.1137,2.41,,,2.4849,12541699.3359,12541686.8473
601012.SH,20260428,16.95,1.2904,1.6379,0.98,,,2.2568,12844821.9785,12844809.188
601012.SH,20260427,17.14,1.4384,1.8258,1.03,,,2.2821,12988805.2337,12988792.2999
601012.SH,20260424,17.39,1.2867,1.6332,0.91,,,2.3154,13178256.8853,13178243.7628
601012.SH,20260423,17.53,1.6572,2.1035,1.25,,,2.334,13284349.8102,13284336.5821
601012.SH,20260422,17.55,1.0401,1.3202,0.75,,,2.3367,13299505.9423,13299492.6991
601012.SH,20260421,17.59,1.1946,1.5164,0.8,,,2.342,13329818.2066,13329804.9332
601012.SH,20260420,17.65,1.7834,2.2637,1.05,,,2.35,13375286.603,13375273.2843
601012.SH,20260417,17.44,1.4164,1.7979,0.82,,,2.322,13216147.2156,13216134.0554
601012.SH,20260416,17.51,1.197,1.5194,0.67,,,2.3314,13269193.6781,13269180.465
601012.SH,20260415,17.38,1.3063,1.6581,0.67,,,2.3141,13170678.8192,13170665.7043
601012.SH,20260414,17.55,1.7376,2.2056,0.91,,,2.3367,13299505.9423,13299492.6991
601012.SH,20260413,17.68,2.8556,3.6246,1.57,,,2.354,13398020.8012,13398007.4598
601012.SH,20260410,17.12,1.5447,1.9608,0.83,,,2.2794,12973649.1016,12973636.1828
601012.SH,20260409,16.92,1.4779,1.876,0.77,,,2.2528,12822087.7803,12822075.0125
601012.SH,20260408,17.32,2.1896,2.7793,1.15,,,2.3061,13125210.4228,13125197.3532
601012.SH,20260407,16.7,1.479,1.8774,0.68,,,2.2235,12655370.3269,12655357.7251
601012.SH,20260403,16.66,2.39,3.0337,1.06,,,2.2182,12625058.0626,12625045.491
601012.SH,20260402,17.36,1.7791,2.2583,0.7,,,2.3114,13155522.6871,13155509.5872
601012.SH,20260401,17.89,1.7802,2.2596,0.62,,,2.382,13557156.9236,13557143.4238
601012.SH,20260331,17.54,2.1116,2.6803,0.6,,,2.3354,13291924.6752,13291911.4395
601012.SH,20260330,17.96,2.8677,3.6401,0.72,,,2.3913,13610203.3732,13610189.8206
601012.SH,20260327,18.52,2.7393,3.4771,0.59,,,2.4658,14034574.9706,14034560.9954
601012.SH,20260326,18.37,3.2448,4.1188,0.73,,,2.4459,13920904.007,13920890.145
601012.SH,20260325,18.89,3.4732,4.4087,0.83,,,2.5151,14314963.3475,14314949.0931
601012.SH,20260324,19.04,5.1471,6.5334,1.32,,,2.5351,14428634.3111,14428619.9435
601012.SH,20260323,18.81,5.3139,6.7451,1.58,,,2.5044,14254338.8336,14254324.6395
601012.SH,20260320,18.99,5.8981,7.4866,1.91,,,2.5284,14390743.9899,14390729.66
601012.SH,20260319,18.52,2.2679,2.8787,0.69,,,2.4658,14034574.9706,14034560.9954
601012.SH,20260318,18.54,2.4215,3.0737,0.71,,,2.4685,14049731.0991,14049717.1088
601012.SH,20260317,18.79,3.5768,4.5402,1.12,,,2.5018,14239182.7051,14239168.5261
601012.SH,20260316,18.68,2.6566,3.3721,0.83,,,2.4871,14155823.9985,14155809.9025
601012.SH,20260313,18.87,4.5123,5.7277,1.73,,,2.5124,14299807.219,14299792.9797
