ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
600150.SH,20260430,20260331,0.642,0.642,5.7553,5.7553,14.3315,0.332,3.766,64934800.0,4767343200.0,7568959560.21,1.3374,1.0374,0.673,4.5938,0.1382,0.8012,0.1033,5089906466.57,5240261165.73,,7197838414.9755,-2632102492.6545,221807374344.17,13960643141.67,26626940352.63,-117966872035.51,136078046986.15,78786459910.94,-55270394551.23,182691273205.4,30840545675.95,0.6421,19.8718,1.0832,4.0981,-0.5198,0.6963,0.9564,-0.3498,11.9373,17.4753,82.5247,5.3993,11.9373,0.1741,5.9911,-0.7659,0.0052,88.2484,13.1336,12.0988,3.2989,3.3,3.2545,1.2492,1.2326,2.574,13.1956,4.9968,62.705,2.6813,2.8636,74.6356,25.3644,32.5188,14.5748,81.8579,89.0006,10.9994,0.0349,1.6813,0.5699,5.6164,0.5186,5.1105,,0.0311,246.1777,4.9304,1.152,57861535516.86,13.1485,0.1741,88.2484,3.2989,3.2545,1.2326,18.8203,176.7241,176.7241,280.9253,203.7762,203.8273,251.6407,326.69,240.3864,49.2026,4.2734,-0.4828,4.2732,54.8968,54.8968,54.8968,118.0515,187.4013
600150.SH,20260430,20260331,0.642,0.642,5.7553,5.7553,14.3315,0.332,3.766,64934800.0,4767343200.0,7568959560.21,1.3374,1.0374,0.673,4.5938,0.1382,0.8012,0.1033,5089906466.57,5240261165.73,,7197838414.9755,-2632102492.6545,221807374344.17,13960643141.67,26626940352.63,-117966872035.51,136078046986.15,78786459910.94,-55270394551.23,182691273205.4,30840545675.95,0.6421,19.8718,1.0832,4.0981,-0.5198,0.6963,0.9564,-0.3498,11.9373,17.4753,82.5247,5.3993,11.9373,0.1741,5.9911,-0.7659,0.0052,88.2484,13.1336,12.0988,3.2989,3.3,3.2545,1.2492,1.2326,2.574,13.1956,4.9968,62.705,2.6813,2.8636,74.6356,25.3644,,14.5748,81.8579,89.0006,10.9994,0.0349,1.6813,0.5699,5.6164,0.5186,5.1105,,0.0311,246.1777,4.9304,1.152,57861535516.86,13.1485,0.1741,88.2484,3.2989,3.2545,1.2326,18.8203,176.7241,176.7241,280.9253,203.7762,203.8273,251.6407,326.69,240.3864,49.2026,4.2734,-0.4828,4.2732,54.8968,54.8968,,,187.4013
600150.SH,20260430,20251231,1.24,1.24,20.1947,20.1947,14.2785,0.332,3.1234,1722281600.0,6126096600.0,19119407324.56,1.303,0.9927,0.6576,29.1817,0.6718,4.0522,0.5045,7772446188.32,8274064308.0,12778048479.46,28772682604.1403,19865422653.3203,219156040284.71,14365532848.2,37377750930.45,-109457562476.58,129800806651.76,73150665850.28,-51667806701.48,186967907109.25,26004637431.33,1.0429,19.0574,1.0321,3.4555,0.8669,1.0995,3.8233,2.6397,6.9174,12.5804,87.4196,6.7464,6.9174,0.2005,8.0822,-1.5363,-0.2059,94.8858,7.1705,5.4443,8.0778,7.36,6.3052,2.7467,3.4899,6.2769,8.0778,2.7467,64.4248,2.8109,3.1004,74.8031,25.1969,30.869,19.9915,76.7077,89.1063,10.8937,0.0322,1.8109,0.5294,3.837,0.4791,3.4727,,0.0287,195.4122,3.4899,2.6054,57990436901.53,7.0565,0.1663,96.2591,1.4033,1.2259,0.6466,10.4814,74.6479,74.6479,-11.8315,104.5687,96.9529,85.9996,99.42,-47.2596,19.4498,67.4522,4.1746,55.7136,13.9685,13.9685,5.3701,-45.3543,55.7136
600150.SH,20260430,20251231,1.24,1.24,20.1947,20.1947,14.2785,0.332,3.1234,1722281600.0,6126096600.0,19119407324.56,1.303,0.9927,0.6576,29.1817,0.6718,4.0522,0.5045,7772446188.32,8274064308.0,12778048479.46,28772682604.1403,19865422653.3203,219156040284.71,14365532848.2,37377750930.45,-109457562476.58,129800806651.76,73150665850.28,-51667806701.48,186967907109.25,26004637431.33,1.0429,19.0574,1.0321,3.4555,0.8669,1.0995,3.8233,2.6397,6.9174,12.5804,87.4196,6.7464,6.9174,0.2005,8.0822,-1.5363,-0.2059,94.8858,7.1705,5.4443,8.0778,7.36,6.3052,2.7467,3.4899,6.2769,8.0778,2.7467,64.4248,2.8109,3.1004,74.8031,25.1969,,19.9915,76.7077,89.1063,10.8937,0.0322,1.8109,0.5294,3.837,0.4791,3.4727,,0.0287,195.4122,3.4899,2.6054,57990436901.53,7.0565,0.1663,96.2591,1.4033,1.2259,0.6466,10.4814,74.6479,74.6479,-11.8315,104.5687,96.9529,85.9996,99.42,-47.2596,19.4498,67.4522,4.1746,55.7136,13.9685,13.9685,,,55.7136
600150.SH,20251029,20250930,0.987,0.987,14.2716,14.2716,14.415,0.3148,2.8744,1469857252.86,4381923160.39,13490023689.64,1.3428,1.0326,0.671,16.8185,0.4875,2.8785,0.3653,6104930366.84,6453257717.35,,20189589154.7633,7246495222.8233,212839888721.41,13637423531.77,32904316394.75,-104397166608.94,128210966650.65,77281348461.09,-47418140417.83,179545239350.73,24000573479.09,0.7776,18.7543,0.4112,3.1892,-0.3754,0.8575,2.6828,0.9629,7.3004,12.5602,87.4398,6.1953,7.3004,0.2147,7.5149,-1.5344,-0.1154,94.3159,7.7175,6.0085,6.0944,6.2,4.5636,2.195,2.667,4.873,8.1259,2.9267,63.8836,2.7688,3.0619,74.5583,25.4417,,18.3265,78.6083,86.9153,13.0847,0.0137,1.7688,0.5441,4.2893,0.4943,3.8965,,0.0119,201.3407,3.556,1.9904,57234663045.05,7.7031,0.3069,95.0585,2.9974,1.5383,1.5259,1.1034,115.5022,115.5022,-20.9839,144.818,137.2778,115.4096,122.24,-59.7645,-9.5326,64.7889,0.5905,53.2368,17.9636,17.9636,,,184.8694
600150.SH,20251029,20250930,,,14.2716,14.2716,14.415,0.3148,2.8744,,,13490023689.64,1.3428,1.0326,0.6673,16.8185,0.4875,2.8785,0.3653,6104930366.84,6453257717.35,,,,212839888721.41,13637423531.77,32904316394.75,-104397166608.94,128210966650.65,77281348461.09,-47417762927.62,179545239350.73,24000573479.09,0.7776,18.7543,0.4112,3.1892,-0.3754,0.8575,,,7.3004,12.5602,87.4398,6.1953,7.3004,0.2147,7.5149,-1.5344,-0.1154,94.3159,7.7175,6.0085,6.0944,6.2,,2.195,2.667,4.873,8.1259,2.9267,63.8836,2.7688,3.0619,74.5583,25.4417,31.5773,18.3265,78.6083,86.9153,13.0847,0.0137,1.7688,0.5441,4.2893,0.4943,3.8965,,0.0119,201.3407,3.556,1.9904,57234663045.05,7.7031,0.3069,95.0585,2.9974,,1.5259,1.1034,115.5022,115.5022,-20.9839,144.818,137.2778,115.4096,,-59.7645,-9.5326,64.7889,123.1178,177.285,17.9636,17.9636,21.8914,118.9554,184.8694
600150.SH,20250830,20250630,0.659,0.659,9.0164,9.0164,7.5523,0.2911,2.9079,55291779.97,2890692699.46,4922531804.23,1.2155,0.8893,0.5622,22.2056,0.2921,1.9754,0.2216,2790303168.84,2929765864.27,4018270633.04,2776585473.8648,-1031414526.1352,106840774267.49,5228695802.53,12383075318.97,-49383404055.15,48110864423.61,24505029543.54,-30412907401.1,69907459734.17,14307248752.48,0.6587,11.7941,0.5265,3.199,0.5444,0.6551,0.6208,-0.2306,8.3192,12.2071,87.7929,5.0147,8.3192,0.0615,6.3078,-1.3546,-0.0138,93.0805,8.7164,7.2654,5.6846,5.63,5.5779,1.61,1.8435,3.9519,11.3692,3.22,68.3892,3.1635,3.5114,75.941,24.059,,17.7135,75.4546,91.3521,8.6479,0.0207,2.1635,0.4238,4.2597,0.3866,3.8852,,0.0189,231.9867,3.687,1.6189,21808679589.53,8.7247,0.0556,92.9446,3.4721,3.3849,1.1446,20.5676,108.5443,108.5443,161.7306,141.7179,129.5028,108.588,141.23,161.7305,92.6846,3.6316,-54.9159,-42.7297,11.9623,11.9623,,,8.2536
600150.SH,20250830,20250630,,,9.0164,9.0164,7.5523,0.2911,2.9079,,,4922531804.23,1.2155,0.8893,0.5622,22.2056,0.2921,1.9754,0.2216,2790303168.84,2929765864.27,4018270633.04,,,106840774267.49,5228695802.53,12383075318.97,-49383404055.15,48110864423.61,24505029543.54,-30412183105.61,69907459734.17,14307248752.48,0.6587,11.7941,0.5265,3.199,0.5444,0.6551,,,8.3192,12.2071,87.7929,5.0147,8.3192,0.0615,6.3078,-1.3546,-0.0138,93.0805,8.7164,7.2654,5.6846,,,1.61,1.8435,3.9519,11.3692,3.22,68.3892,3.1635,3.5114,75.941,24.059,26.4379,17.7135,75.4546,91.3521,8.6479,0.0207,2.1635,0.4238,4.2597,0.3866,3.8852,,0.0189,231.9867,3.687,1.6189,21808679589.53,8.7247,0.0556,92.9446,3.4721,,1.1446,20.5676,108.5443,108.5443,161.7306,141.7179,129.5028,108.588,,161.7305,92.6846,3.6316,0.0001,3.6318,11.9623,11.9623,17.9349,63.3779,8.2536
600150.SH,20250430,20250331,0.252,0.252,3.5457,3.5457,7.5522,0.2911,2.7511,9619693.38,1117284202.12,2035569866.59,1.2571,0.9051,0.5839,8.6861,0.1153,0.7717,0.0873,1064066725.47,1069861049.59,,,,103322370345.49,5227224748.65,16137777994.67,-45289009457.19,47349051109.57,28041225545.0,-27628493689.92,72688802839.77,13606275358.05,0.252,11.6345,-0.5987,3.0423,-0.3491,0.2392,,,8.0469,12.8362,87.1638,5.8339,8.0469,0.0706,7.1544,-1.391,0.0002,93.29,8.4156,6.7465,2.1896,2.19,2.1709,0.5891,0.7027,1.4204,8.7584,2.3564,68.7974,3.2049,3.5286,75.6576,24.3424,26.1253,22.2012,71.585,87.4823,12.5177,-0.0245,2.2049,0.4173,3.2244,0.3797,2.9341,,-0.0215,297.2597,2.8108,0.6205,22048673437.71,8.4086,0.0706,93.29,2.1896,2.1709,0.7027,-16.8853,180.0,180.0,13.5826,214.7744,213.2309,180.9871,230.2,13.5817,162.1074,2.2292,-0.4058,2.2289,3.8481,3.8481,3.8481,-17.0324,7.2031
600150.SH,20250430,20250331,0.252,0.252,3.5457,3.5457,7.5522,0.2911,2.7511,9619693.38,1117284202.12,2035569866.59,1.2571,0.9051,0.5839,8.6861,0.1153,0.7717,0.0873,1064066725.47,1069861049.59,,-2312164726.7093,-2377664726.7093,103322370345.49,5227224748.65,16137777994.67,-45289009457.19,47349051109.57,28041225545.0,-27628508646.94,72688802839.77,13606275358.05,0.252,11.6345,-0.5987,3.0423,-0.3491,0.2392,-0.517,-0.5316,8.0469,12.8362,87.1638,5.8339,8.0469,0.0706,7.1544,-1.391,0.0002,93.29,8.4156,6.7465,2.1896,2.19,2.1709,0.5891,0.7027,1.4204,8.7584,2.3564,68.7974,3.2049,3.5286,75.6576,24.3424,,22.2012,71.585,87.4823,12.5177,-0.0245,2.2049,0.4173,3.2244,0.3797,2.9341,,-0.0215,297.2597,2.8108,0.6205,22048673437.71,8.4086,0.0706,93.29,2.1896,2.1709,0.7027,-16.8853,180.0,180.0,13.5826,214.7744,213.2309,180.9871,230.2,13.5817,162.1074,2.2292,-55.0989,-43.5049,3.8481,3.8481,,,7.2031
