ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
600104.SH,20260529,12.32,0.4449,1.4646,1.43,14.0139,14.01,0.4713,14162181.8849,14162181.8849
600104.SH,20260528,12.04,0.3091,1.0177,0.95,13.6954,13.6916,0.4606,13840314.1148,13840314.1148
600104.SH,20260527,12.12,0.3227,1.0625,0.98,13.7864,13.7826,0.4636,13932276.3348,13932276.3348
600104.SH,20260526,12.26,0.3126,1.0291,0.96,13.9457,13.9418,0.469,14093210.2199,14093210.2199
600104.SH,20260525,12.33,0.2868,0.9443,0.81,14.0253,14.0214,0.4717,14173677.1624,14173677.1624
600104.SH,20260522,12.48,0.3254,1.0713,0.9,14.1959,14.1919,0.4774,14346106.325,14346106.325
600104.SH,20260521,12.4,0.3804,1.2523,1.04,14.1049,14.101,0.4743,14254144.105,14254144.105
600104.SH,20260520,12.39,0.3466,1.1409,0.95,14.0935,14.0896,0.474,14242648.8275,14242648.8275
600104.SH,20260519,12.64,0.2871,0.9452,0.76,14.3779,14.3739,0.4835,14530030.7651,14530030.7651
600104.SH,20260518,12.65,0.4294,1.4135,1.19,14.3893,14.3853,0.4839,14541526.0426,14541526.0426
600104.SH,20260515,12.94,0.3589,1.1814,1.0,14.7192,14.715,0.495,14874889.0902,14874889.0902
600104.SH,20260514,13.07,0.4072,1.3404,1.19,14.867,14.8629,0.5,15024327.6977,15024327.6977
600104.SH,20260513,13.3,0.3416,1.1247,0.95,15.1287,15.1244,0.5088,15288719.0803,15288719.0803
600104.SH,20260512,13.4,0.3589,1.1814,1.0,15.2424,15.2381,0.5126,15403671.8554,15403671.8554
600104.SH,20260511,13.56,0.3305,1.088,0.94,15.4244,15.4201,0.5187,15587596.2954,15587596.2954
600104.SH,20260508,13.64,0.3596,1.1837,1.05,15.5154,15.5111,0.5218,15679558.5155,15679558.5155
600104.SH,20260507,13.59,0.3152,1.0378,0.95,15.4585,15.4542,0.5199,15622082.1279,15622082.1279
600104.SH,20260506,13.67,0.4393,1.4462,1.39,15.5495,15.5452,0.5229,15714044.348,15714044.348
600104.SH,20260430,13.78,0.3528,1.1614,1.12,15.6747,15.6703,0.5271,15840492.4005,15840492.4005
600104.SH,20260429,13.69,0.2959,0.9743,0.93,15.5723,15.5723,0.5267,15737034.903,15737034.903
600104.SH,20260428,13.6,0.3073,1.0116,0.95,15.4699,15.4699,0.5232,15633577.4054,15633577.4054
600104.SH,20260427,13.7,0.2698,0.888,0.8,15.5837,15.5837,0.527,15748530.1805,15748530.1805
600104.SH,20260424,13.71,0.3505,1.1539,0.98,15.595,15.595,0.5274,15760025.458,15760025.458
600104.SH,20260423,13.89,0.3582,1.1792,0.99,15.7998,15.7998,0.5343,15966940.4531,15966940.4531
600104.SH,20260422,13.83,0.308,1.0139,0.85,15.7315,15.7315,0.532,15897968.788,15897968.788
600104.SH,20260421,13.84,0.3293,1.084,0.88,15.7429,15.7429,0.5324,15909464.0655,15909464.0655
600104.SH,20260420,13.9,0.3363,1.1071,0.93,15.8112,15.8112,0.5347,15978435.7306,15978435.7306
600104.SH,20260417,13.92,0.4569,1.504,1.32,15.8339,15.8339,0.5355,16001426.2856,16001426.2856
600104.SH,20260416,14.05,0.3737,1.2304,1.07,15.9818,15.9818,0.5405,16150864.8931,16150864.8931
600104.SH,20260415,14.04,0.3214,1.058,0.84,15.9704,15.9704,0.5401,16139369.6156,16139369.6156
600104.SH,20260414,14.11,0.3825,1.2594,1.0,16.05,16.05,0.5428,16219836.5581,16219836.5581
600104.SH,20260413,14.15,0.2739,0.9017,0.68,16.0955,16.0955,0.5443,16265817.6682,16265817.6682
600104.SH,20260410,14.15,0.3771,1.2413,0.73,16.0955,16.0955,0.5443,16265817.6682,16265817.6682
600104.SH,20260409,14.02,0.3845,1.2657,0.68,15.9477,15.9477,0.5393,16116379.0606,16116379.0606
600104.SH,20260408,14.23,0.4868,1.6024,0.84,16.1865,16.1865,0.5474,16357779.8882,16357779.8882
600104.SH,20260407,13.94,0.3847,1.2664,0.67,15.8567,15.8567,0.5363,16024416.8406,16024416.8406
600104.SH,20260403,14.08,0.3824,1.2589,0.67,16.0159,16.0159,0.5417,16185350.7256,16185350.7256
600104.SH,20260402,14.31,0.9342,3.0754,2.0,16.2775,16.2775,0.5505,16449742.1082,16449742.1082
600104.SH,20260401,14.82,0.6214,2.0457,1.36,102.2338,59.5703,0.5765,17036001.2609,17036001.2609
600104.SH,20260331,14.59,0.5731,1.8867,1.31,100.6472,58.6458,0.5675,16771609.8783,16771609.8783
600104.SH,20260330,14.38,0.3779,1.2442,0.8,99.1985,57.8017,0.5594,16530209.0508,16530209.0508
600104.SH,20260327,14.4,0.3513,1.1566,0.7,99.3365,57.8821,0.5601,16553199.6058,16553199.6058
600104.SH,20260326,14.35,0.4121,1.3566,0.83,98.9916,57.6811,0.5582,16495723.2182,16495723.2182
600104.SH,20260325,14.5,0.5632,1.8541,1.14,100.0263,58.284,0.564,16668152.3808,16668152.3808
600104.SH,20260324,14.08,0.4908,1.6157,1.01,97.129,56.5958,0.5477,16185350.7256,16185350.7256
600104.SH,20260323,13.93,0.5488,1.8067,1.1,96.0942,55.9929,0.5418,16012921.5631,16012921.5631
600104.SH,20260320,14.28,0.4861,1.6002,0.82,98.5087,57.3997,0.5555,16415256.2757,16415256.2757
600104.SH,20260319,14.28,0.393,1.2938,0.65,98.5087,57.3997,0.5555,16415256.2757,16415256.2757
600104.SH,20260318,14.4,0.5455,1.7959,0.9,99.3365,57.8821,0.5601,16553199.6058,16553199.6058
600104.SH,20260317,14.63,0.4598,1.5136,0.78,100.9231,58.8066,0.5691,16817590.9884,16817590.9884
600104.SH,20260316,14.64,0.6045,1.9899,1.05,100.9921,58.8468,0.5695,16829086.2659,16829086.2659
600104.SH,20260313,14.63,0.9509,3.1303,2.13,100.9231,58.8066,0.5691,16817590.9884,16817590.9884
600104.SH,20260312,14.4,0.4711,1.5509,1.01,99.3365,57.8821,0.5601,16553199.6058,16553199.6058
600104.SH,20260311,14.29,0.5501,1.8109,1.13,98.5777,57.4399,0.5559,16426751.5532,16426751.5532
600104.SH,20260310,14.05,0.384,1.2642,0.74,96.922,56.4752,0.5465,16150864.8931,16150864.8931
600104.SH,20260309,13.95,0.5193,1.7097,1.0,96.2322,56.0733,0.5426,16035912.1181,16035912.1181
600104.SH,20260306,14.16,0.3096,1.0191,0.59,97.6809,56.9174,0.5508,16277312.9457,16277312.9457
600104.SH,20260305,14.14,0.5791,1.9064,1.17,97.5429,56.837,0.55,16254322.3907,16254322.3907
600104.SH,20260304,13.74,0.6508,2.1425,1.32,94.7836,55.2291,0.5345,15794511.2905,15794511.2905
600104.SH,20260303,14.08,0.5425,1.7859,1.21,97.129,56.5958,0.5477,16185350.7256,16185350.7256
600104.SH,20260302,14.28,0.5271,1.7352,1.29,98.5087,57.3997,0.5555,16415256.2757,16415256.2757
600104.SH,20260227,14.33,0.3455,1.1374,0.86,98.8536,57.6007,0.5574,16472732.6632,16472732.6632
600104.SH,20260226,14.3,0.4078,1.3424,1.07,98.6466,57.4801,0.5562,16438246.8307,16438246.8307
600104.SH,20260225,14.41,0.6453,2.1243,2.0,99.4055,57.9223,0.5605,16564694.8833,16564694.8833
600104.SH,20260224,14.42,0.3085,1.0155,0.93,99.4744,57.9625,0.5609,16576190.1608,16576190.1608
600104.SH,20260213,14.32,0.3404,1.1206,1.02,98.7846,57.5605,0.557,16461237.3857,16461237.3857
600104.SH,20260212,14.4,0.3169,1.0433,0.87,99.3365,57.8821,0.5601,16553199.6058,16553199.6058
600104.SH,20260211,14.51,0.2921,0.9616,0.69,100.0953,58.3242,0.5644,16679647.6583,16679647.6583
600104.SH,20260210,14.48,0.3517,1.1579,0.79,99.8883,58.2036,0.5632,16645161.8258,16645161.8258
600104.SH,20260209,14.5,0.3561,1.1722,0.72,100.0263,58.284,0.564,16668152.3808,16668152.3808
600104.SH,20260206,14.45,0.3502,1.1529,0.64,99.6814,58.0831,0.5621,16610675.9933,16610675.9933
600104.SH,20260205,14.48,0.479,1.577,0.72,99.8883,58.2036,0.5632,16645161.8258,16645161.8258
600104.SH,20260204,14.43,0.5711,1.8801,0.8,99.5434,58.0027,0.5613,16587685.4383,16587685.4383
600104.SH,20260203,14.26,0.4806,1.5823,0.63,98.3707,57.3193,0.5547,16392265.7207,16392265.7207
600104.SH,20260202,14.05,0.575,1.893,0.68,96.922,56.4752,0.5465,16150864.8931,16150864.8931
600104.SH,20260130,14.14,0.6252,2.0581,0.6,97.5429,56.837,0.55,16254322.3907,16254322.3907
600104.SH,20260129,14.37,1.0559,3.476,1.05,99.1295,57.7615,0.559,16518713.7732,16518713.7732
600104.SH,20260128,14.2,0.828,2.7258,0.85,97.9568,57.0782,0.5524,16323294.0557,16323294.0557
600104.SH,20260127,14.38,0.7196,2.3688,0.75,99.1985,57.8017,0.5594,16530209.0508,16530209.0508
600104.SH,20260126,14.61,0.9712,3.1972,1.01,100.7851,58.7262,0.5683,16794600.4333,16794600.4333
600104.SH,20260123,14.82,1.6119,5.3065,1.63,102.2338,59.5703,0.5765,17036001.2609,17036001.2609
600104.SH,20260122,14.96,0.8986,2.9581,0.94,103.1996,60.133,0.5819,17196935.146,17196935.146
600104.SH,20260121,15.12,0.6558,2.1591,0.62,104.3033,60.7762,0.5881,17380859.586,17380859.586
600104.SH,20260120,15.28,0.6828,2.2479,0.62,105.407,61.4193,0.5944,17564784.0261,17564784.0261
600104.SH,20260119,15.25,0.9596,3.1589,0.95,105.2001,61.2987,0.5932,17530298.1936,17530298.1936
600104.SH,20260116,14.99,1.7458,5.7471,2.22,103.4065,60.2536,0.5831,17231420.9785,17231420.9785
600104.SH,20260115,14.87,0.741,2.4395,1.03,102.5787,59.7713,0.5784,17093477.6484,17093477.6484
600104.SH,20260114,15.08,1.1185,3.6822,1.88,104.0274,60.6154,0.5866,17334878.476,17334878.476
600104.SH,20260113,15.49,0.9204,3.0298,1.74,106.8557,62.2634,0.6025,17806184.8537,17806184.8537
600104.SH,20260112,15.42,0.5369,1.7676,1.05,106.3728,61.9821,0.5998,17725717.9112,17725717.9112
600104.SH,20260109,15.4,0.6197,2.04,1.38,106.2348,61.9017,0.599,17702727.3562,17702727.3562
600104.SH,20260108,15.37,0.3945,1.2987,0.93,106.0279,61.7811,0.5979,17668241.5236,17668241.5236
600104.SH,20260107,15.3,0.5015,1.651,1.3,105.545,61.4997,0.5951,17587774.5811,17587774.5811
600104.SH,20260106,15.54,0.5941,1.9557,1.76,107.2006,62.4644,0.6045,17863661.2412,17863661.2412
600104.SH,20260105,15.26,0.4487,1.4771,1.54,105.2691,61.3389,0.5936,17541793.4711,17541793.4711
600104.SH,20251231,15.22,0.2998,0.9869,1.02,104.9931,61.1781,0.592,17495812.3611,17495812.3611
600104.SH,20251230,15.35,0.2702,0.8894,0.91,105.8899,61.7007,0.5971,17645250.9686,17645250.9686
600104.SH,20251229,15.37,0.3226,1.0619,1.01,106.0279,61.7811,0.5979,17668241.5236,17668241.5236
600104.SH,20251226,15.49,0.342,1.126,1.02,106.8557,62.2634,0.6025,17806184.8537,17806184.8537
600104.SH,20251225,15.44,0.227,0.7472,0.64,106.5108,62.0624,0.6006,17748708.4662,17748708.4662
600104.SH,20251224,15.44,0.3037,0.9997,0.81,106.5108,62.0624,0.6006,17748708.4662,17748708.4662
600104.SH,20251223,15.49,0.2855,0.9399,0.65,106.8557,62.2634,0.6025,17806184.8537,17806184.8537
600104.SH,20251222,15.59,0.4436,1.4604,0.84,107.5455,62.6654,0.6064,17921137.6287,17921137.6287
600104.SH,20251219,15.71,0.4104,1.3511,0.58,108.3733,63.1477,0.6111,18059080.9588,18059080.9588
600104.SH,20251218,15.48,0.3415,1.1243,0.45,106.7867,62.2232,0.6021,17794689.5762,17794689.5762
600104.SH,20251217,15.65,0.3972,1.3075,0.51,107.9594,62.9066,0.6088,17990109.2938,17990109.2938
600104.SH,20251216,15.66,0.6162,2.0285,0.83,108.0284,62.9468,0.6091,18001604.5713,18001604.5713
600104.SH,20251215,15.8,0.872,2.8706,1.25,108.9942,63.5095,0.6146,18162538.4563,18162538.4563
600104.SH,20251212,15.72,1.3152,4.3298,2.52,108.4423,63.1879,0.6115,18070576.2363,18070576.2363
600104.SH,20251211,15.48,0.6321,2.0807,1.24,106.7867,62.2232,0.6021,17794689.5762,17794689.5762
600104.SH,20251210,15.35,0.4215,1.3874,0.82,105.8899,61.7007,0.5971,17645250.9686,17645250.9686
600104.SH,20251209,15.15,0.4611,1.5181,0.77,104.5103,60.8968,0.5893,17415345.4186,17415345.4186
600104.SH,20251208,15.24,0.6665,2.1942,0.86,105.1311,61.2585,0.5928,17518802.9161,17518802.9161
600104.SH,20251205,15.45,0.4307,1.4178,0.56,106.5798,62.1026,0.601,17760203.7437,17760203.7437
600104.SH,20251204,15.35,0.5621,1.8506,0.8,105.8899,61.7007,0.5971,17645250.9686,17645250.9686
600104.SH,20251203,15.38,0.4421,1.4555,0.66,106.0969,61.8213,0.5983,17679736.8012,17679736.8012
600104.SH,20251202,15.52,0.8737,2.8763,1.54,107.0626,62.384,0.6037,17840670.6862,17840670.6862
600104.SH,20251201,15.47,1.5515,5.1075,4.72,106.7177,62.183,0.6018,17783194.2987,17783194.2987
600104.SH,20251128,14.97,0.3968,1.3062,1.14,103.2685,60.1732,0.5823,17208430.4235,17208430.4235
600104.SH,20251127,14.86,0.2592,0.8534,0.65,102.5097,59.7311,0.578,17081982.3709,17081982.3709
600104.SH,20251126,14.86,0.2732,0.8993,0.65,102.5097,59.7311,0.578,17081982.3709,17081982.3709
600104.SH,20251125,14.92,0.357,1.1753,0.78,102.9236,59.9723,0.5804,17150954.036,17150954.036
600104.SH,20251124,14.79,0.3589,1.1816,0.82,102.0268,59.4497,0.5753,17001515.4284,17001515.4284
600104.SH,20251121,14.7,0.4847,1.5956,1.26,101.406,59.088,0.5718,16898057.9309,16898057.9309
600104.SH,20251120,15.02,0.507,1.6689,1.41,103.6135,60.3742,0.5842,17265906.811,17265906.811
600104.SH,20251119,15.3,0.3892,1.2812,1.02,105.545,61.4997,0.5951,17587774.5811,17587774.5811
600104.SH,20251118,15.38,0.5352,1.762,1.57,106.0969,61.8213,0.5983,17679736.8012,17679736.8012
600104.SH,20251117,15.66,0.2605,0.8576,0.72,108.0284,62.9468,0.6091,18001604.5713,18001604.5713
600104.SH,20251114,15.81,0.2359,0.7766,0.62,109.0632,63.5497,0.615,18174033.7338,18174033.7338
600104.SH,20251113,15.92,0.3759,1.2375,0.99,109.822,63.9919,0.6193,18300481.7864,18300481.7864
600104.SH,20251112,15.66,0.4974,1.6375,1.33,108.0284,62.9468,0.6091,18001604.5713,18001604.5713
600104.SH,20251111,15.9,0.337,1.1093,0.84,109.684,63.9115,0.6185,18277491.2314,18277491.2314
600104.SH,20251110,16.08,0.3686,1.2134,0.77,110.9257,64.635,0.6255,18484406.2264,18484406.2264
600104.SH,20251107,15.97,0.3281,1.0803,0.61,110.1669,64.1928,0.6212,18357958.1739,18357958.1739
600104.SH,20251106,15.88,0.3584,1.1799,0.66,109.5461,63.8311,0.6177,18254500.6764,18254500.6764
600104.SH,20251105,15.9,0.4712,1.5511,0.95,109.684,63.9115,0.6185,18277491.2314,18277491.2314
600104.SH,20251104,15.97,0.4842,1.5941,1.06,110.1669,64.1928,0.6212,18357958.1739,18357958.1739
600104.SH,20251103,16.22,0.7656,2.5204,2.12,111.8915,65.1977,0.6309,18645340.1115,18645340.1115
600104.SH,20251031,16.63,0.6155,2.0262,2.09,114.7198,66.8458,0.6469,19116646.4892,19116646.4892
600104.SH,20251030,16.75,0.362,1.1918,1.35,115.5476,182.3097,0.6554,19254589.8192,19254589.8192
600104.SH,20251029,16.69,0.2602,0.8567,1.03,115.1337,181.6567,0.653,19185618.1542,19185618.1542
600104.SH,20251028,16.56,0.27,0.8889,1.07,114.2369,180.2417,0.6479,19036179.5466,19036179.5466
600104.SH,20251027,16.68,0.3014,0.9922,1.25,115.0648,181.5478,0.6526,19174122.8767,19174122.8767
600104.SH,20251024,16.68,0.2821,0.9288,1.05,115.0648,181.5478,0.6526,19174122.8767,19174122.8767
600104.SH,20251023,16.53,0.2261,0.7443,0.78,114.03,179.9152,0.6468,19001693.7141,19001693.7141
600104.SH,20251022,16.46,0.1884,0.6203,0.56,113.5471,179.1533,0.644,18921226.7716,18921226.7716
600104.SH,20251021,16.51,0.266,0.8757,0.7,113.892,179.6975,0.646,18978703.1591,18978703.1591
600104.SH,20251020,16.44,0.2424,0.798,0.56,113.4091,178.9356,0.6432,18898236.2166,18898236.2166
600104.SH,20251017,16.35,0.4195,1.3811,0.95,112.7883,177.9561,0.6397,18794778.719,18794778.719
600104.SH,20251016,16.79,0.3405,1.1208,0.65,115.8236,182.7451,0.6569,19300570.9292,19300570.9292
600104.SH,20251015,16.82,0.4069,1.3395,0.76,116.0305,183.0716,0.6581,19335056.7617,19335056.7617
600104.SH,20251014,16.52,0.495,1.6296,0.86,113.961,179.8064,0.6464,18990198.4366,18990198.4366
600104.SH,20251013,16.79,0.4937,1.6253,0.8,115.8236,182.7451,0.6569,19300570.9292,19300570.9292
600104.SH,20251010,17.13,0.4733,1.558,0.66,118.169,186.4457,0.6702,19691410.3644,19691410.3644
600104.SH,20251009,17.52,0.7525,2.4773,0.88,120.8594,190.6905,0.6855,20139726.187,20139726.187
600104.SH,20250930,17.12,0.4494,1.4795,0.51,118.1,186.3369,0.6699,19679915.0868,19679915.0868
600104.SH,20250929,16.9,0.7201,2.3705,0.83,116.5824,183.9423,0.6612,19427018.9818,19427018.9818
600104.SH,20250926,17.04,0.6914,2.2761,0.78,117.5482,185.4661,0.6667,19587952.8668,19587952.8668
600104.SH,20250925,17.16,0.98,3.2263,1.18,118.376,186.7722,0.6714,19725896.1969,19725896.1969
600104.SH,20250924,17.66,1.4205,4.6764,2.1,121.8252,192.2143,0.691,20300660.0721,20300660.0721
600104.SH,20250923,18.7,0.588,1.9358,0.85,128.9995,203.5338,0.7317,21496168.9325,21496168.9325
600104.SH,20250922,19.06,0.6329,2.0835,0.95,131.4829,207.4521,0.7458,21909998.9226,21909998.9226
600104.SH,20250919,19.25,0.8363,2.7531,1.37,132.7936,209.5201,0.7532,22128409.1952,22128409.1952
600104.SH,20250918,18.81,0.6702,2.2063,1.2,129.7583,204.7311,0.736,21622616.985,21622616.985
600104.SH,20250917,18.9,0.6551,2.1567,1.32,130.3791,205.7107,0.7395,21726074.4826,21726074.4826
600104.SH,20250916,18.68,0.649,2.1365,1.38,128.8615,203.3161,0.7309,21473178.3775,21473178.3775
600104.SH,20250915,18.76,0.522,1.7185,1.1,129.4134,204.1869,0.734,21565140.5975,21565140.5975
600104.SH,20250912,18.55,0.5483,1.805,1.17,127.9647,201.9012,0.7258,21323739.7699,21323739.7699
600104.SH,20250911,18.97,0.4207,1.3848,0.77,130.862,206.4726,0.7422,21806541.4251,21806541.4251
600104.SH,20250910,18.85,0.3487,1.1479,0.57,130.0342,205.1665,0.7375,21668598.095,21668598.095
600104.SH,20250909,18.99,0.5145,1.6937,0.8,131.0,206.6902,0.743,21829531.9801,21829531.9801
600104.SH,20250908,18.95,0.5465,1.799,0.73,130.724,206.2549,0.7415,21783550.8701,21783550.8701
600104.SH,20250905,19.02,0.5165,1.7004,0.61,131.2069,207.0168,0.7442,21864017.8126,21864017.8126
600104.SH,20250904,18.7,0.801,2.6368,0.95,128.9995,203.5338,0.7317,21496168.9325,21496168.9325
600104.SH,20250903,19.05,0.6928,2.2806,0.75,131.4139,207.3433,0.7454,21898503.6451,21898503.6451
600104.SH,20250902,18.95,0.6432,2.1174,0.6,130.724,206.2549,0.7415,21783550.8701,21783550.8701
600104.SH,20250901,19.04,1.085,3.5717,0.98,131.3449,207.2344,0.745,21887008.3676,21887008.3676
600104.SH,20250829,18.79,1.0088,3.2467,0.94,129.6203,204.5134,0.7352,21599626.43,21599626.43
600104.SH,20250828,18.93,0.7752,2.5122,0.67,131.4951,110.903,0.7529,21912041.8494,21912041.8494
600104.SH,20250827,18.91,1.063,3.4448,0.82,131.3562,110.7858,0.7521,21888891.2505,21888891.2505
600104.SH,20250826,19.65,1.4398,4.6658,1.28,136.4965,115.1212,0.7816,22745463.4094,22745463.4094
600104.SH,20250825,20.53,1.1936,3.8681,1.15,142.6093,120.2767,0.8166,23764089.7606,23764089.7606
600104.SH,20250822,20.21,0.8506,2.7566,0.82,140.3865,118.402,0.8039,23393680.1783,23393680.1783
600104.SH,20250821,19.8,1.2218,3.9596,1.35,137.5385,115.9999,0.7875,22919092.9011,22919092.9011
600104.SH,20250820,19.8,1.7873,5.7919,2.65,137.5385,115.9999,0.7875,22919092.9011,22919092.9011
600104.SH,20250819,18.0,0.5888,1.908,0.83,125.035,105.4545,0.7159,20835539.001,20835539.001
600104.SH,20250818,18.25,0.7375,2.3899,1.13,126.7716,106.9191,0.7259,21124921.4871,21124921.4871
600104.SH,20250815,18.4,0.8446,2.737,1.56,127.8135,107.7979,0.7319,21298550.9788,21298550.9788
600104.SH,20250814,18.06,0.5712,1.851,1.09,125.4518,105.806,0.7183,20904990.7977,20904990.7977
600104.SH,20250813,17.99,0.6337,2.0537,1.22,124.9655,105.3959,0.7156,20823963.7016,20823963.7016
600104.SH,20250812,18.01,0.7419,2.4042,1.31,125.1044,105.5131,0.7163,20847114.3004,20847114.3004
600104.SH,20250811,17.6,0.4844,1.5697,0.86,122.2564,103.1111,0.7,20372527.0232,20372527.0232
600104.SH,20250808,17.38,0.2698,0.8744,0.47,120.7282,101.8222,0.6913,20117870.4354,20117870.4354
600104.SH,20250807,17.41,0.4915,1.5926,0.89,120.9366,101.9979,0.6925,20152596.3337,20152596.3337
