ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
688256.SH,20260529,1310.0,2.3083,4.729,1.03,399.6952,302.9337,67.2502,82306378.939,82306378.939
688256.SH,20260528,1391.5,2.0168,4.1319,0.87,424.5617,321.7803,71.434,87426966.6364,87426966.6364
688256.SH,20260527,1340.0,2.1969,4.5007,0.89,408.8485,309.8711,68.7902,84191257.846,84191257.846
688256.SH,20260526,1410.96,2.4507,5.0207,0.95,430.4992,326.2804,72.433,88649624.754,88649624.754
688256.SH,20260525,1406.5,2.7596,5.6535,1.14,429.1384,325.249,72.2041,88369406.0899,88369406.0899
688256.SH,20260522,1286.0,1.7864,3.6598,0.69,392.3726,297.3837,66.0181,80798475.8134,80798475.8134
688256.SH,20260521,1290.9,2.4415,5.0018,0.92,393.8676,298.5169,66.2696,81106339.3682,81106339.3682
688256.SH,20260520,1362.41,2.9245,5.9913,1.13,415.6861,315.0533,69.9407,85599262.3895,85599262.3895
688256.SH,20260519,1319.2,2.966,6.0764,1.11,402.5022,305.0611,67.7224,82884408.4705,82884408.4705
688256.SH,20260518,1216.99,1.9904,4.0777,0.66,371.3169,281.4254,62.4754,76462626.0343,76462626.0343
688256.SH,20260515,1209.0,2.5744,5.2742,0.83,368.879,279.5777,62.0652,75960619.9521,75960619.9521
688256.SH,20260514,1260.58,2.883,5.9064,1.01,384.6166,291.5054,64.7131,79201355.0862,79201355.0862
688256.SH,20260513,1316.88,2.5271,5.1773,0.84,401.7944,304.5247,67.6033,82738644.5017,82738644.5017
688256.SH,20260512,1277.87,3.3357,6.8338,1.15,389.892,295.5037,65.6007,80287673.6296,80287673.6296
688256.SH,20260511,1200.0,3.6881,7.5558,1.51,366.133,277.4965,61.6032,75395156.28,75395156.28
688256.SH,20260508,1182.53,3.0404,6.2287,1.46,360.8027,273.4566,60.7064,74297528.4632,74297528.4632
688256.SH,20260507,1868.0,2.6082,5.3431,0.9,382.5257,289.9207,61.1987,78770789.756,78770789.756
688256.SH,20260506,1825.0,4.6908,9.6097,1.83,373.7203,283.247,59.79,76957543.525,76957543.525
688256.SH,20260430,1699.96,4.2411,8.6885,2.04,348.1148,263.8403,55.6935,71684792.1593,71684792.1593
688256.SH,20260429,1416.63,2.1547,4.4141,1.1,290.095,290.095,50.47,59737186.2377,59737186.2377
688256.SH,20260428,1374.5,1.7676,3.6211,0.88,281.4677,281.4677,48.9691,57960626.6165,57960626.6165
688256.SH,20260427,1356.72,1.6821,3.446,0.83,277.8267,277.8267,48.3356,57210870.3842,57210870.3842
688256.SH,20260424,1352.5,2.9423,6.0276,1.66,276.9626,276.9626,48.1853,57032919.2425,57032919.2425
688256.SH,20260423,1323.0,1.8305,3.7499,1.03,270.9216,270.9216,47.1343,55788947.991,55788947.991
688256.SH,20260422,1337.0,1.6145,3.3075,0.79,273.7885,273.7885,47.6331,56379307.229,56379307.229
688256.SH,20260421,1330.0,1.9396,3.9735,0.96,272.355,272.355,47.3837,56084127.61,56084127.61
688256.SH,20260420,1378.2,1.7832,3.6531,0.87,282.2254,282.2254,49.1009,58116650.1294,58116650.1294
688256.SH,20260417,1334.0,1.7099,3.503,0.8,273.1742,273.1742,47.5262,56252801.678,56252801.678
688256.SH,20260416,1307.0,1.8489,3.7877,0.83,267.6451,267.6451,46.5642,55114251.719,55114251.719
688256.SH,20260415,1274.0,2.9712,6.1381,1.39,260.8875,260.8875,45.3886,53722690.658,53297818.5376
688256.SH,20260414,1241.98,1.8413,3.804,0.75,254.3305,254.3305,44.2478,52372454.7437,51958261.1204
688256.SH,20260413,1219.62,1.8834,3.8909,0.8,249.7516,249.7516,43.4512,51429566.7035,51022830.0195
688256.SH,20260410,1210.7,2.1522,4.4462,0.95,247.925,247.925,43.1334,51053423.5319,50649661.6197
