ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
601816.SH,20260529,5.02,0.4903,0.9769,1.85,18.6463,18.3967,1.1673,24560691.0437,24560691.0437
601816.SH,20260528,4.92,0.2763,0.5505,1.02,18.2748,18.0302,1.1441,24071434.25,24071434.25
601816.SH,20260527,4.88,0.2806,0.559,0.97,18.1262,17.8836,1.1348,23875731.5326,23875731.5326
601816.SH,20260526,4.86,0.2566,0.5113,0.79,18.052,17.8103,1.1301,23777880.1738,23777880.1738
601816.SH,20260525,4.84,0.2256,0.4495,0.65,17.9777,17.737,1.1255,23680028.8151,23680028.8151
601816.SH,20260522,4.86,0.2842,0.5663,0.77,18.052,17.8103,1.1301,23777880.1738,23777880.1738
601816.SH,20260521,4.85,0.3091,0.6158,0.78,18.0148,17.7737,1.1278,23728954.4945,23728954.4945
601816.SH,20260520,4.89,0.3647,0.7266,0.83,18.1634,17.9203,1.1371,23924657.2119,23924657.2119
601816.SH,20260519,4.98,0.431,0.8588,0.75,18.4977,18.2501,1.158,24364988.3263,24364988.3263
601816.SH,20260518,4.99,0.3573,0.7119,0.63,18.5348,18.2867,1.1603,24413914.0056,24413914.0056
601816.SH,20260515,4.96,0.3861,0.7692,0.73,18.4234,18.1768,1.1534,24267136.9675,24267136.9675
601816.SH,20260514,4.95,0.4441,0.8848,0.9,18.3863,18.1401,1.151,24218211.2882,24218211.2882
601816.SH,20260513,4.99,0.5884,1.1723,1.32,18.5348,18.2867,1.1603,24413914.0056,24413914.0056
601816.SH,20260512,5.05,1.0971,2.1859,3.81,18.7577,18.5066,1.1743,24707468.0819,24707468.0819
601816.SH,20260511,4.88,0.3278,0.653,1.22,18.1262,17.8836,1.1348,23875731.5326,23875731.5326
601816.SH,20260508,4.85,0.1881,0.3748,0.69,18.0148,17.7737,1.1278,23728954.4945,23728954.4945
601816.SH,20260507,4.85,0.2785,0.5548,1.07,18.0148,17.7737,1.1278,23728954.4945,23728954.4945
601816.SH,20260506,4.87,0.3449,0.6872,1.5,18.0891,17.847,1.1324,23826805.8532,23826805.8532
601816.SH,20260430,4.9,0.2992,0.5961,1.36,18.2005,17.9569,1.1394,23973582.8913,23973582.8913
601816.SH,20260429,4.94,0.2348,0.4679,1.08,18.3491,18.3491,1.167,24169285.6088,24169285.6088
601816.SH,20260428,4.91,0.2111,0.4205,0.86,18.2377,18.2377,1.1599,24022508.5707,24022508.5707
601816.SH,20260427,4.88,0.2086,0.4156,0.87,18.1262,18.1262,1.1528,23875731.5326,23875731.5326
601816.SH,20260424,4.91,0.1952,0.3889,0.8,18.2377,18.2377,1.1599,24022508.5707,24022508.5707
601816.SH,20260423,4.92,0.2475,0.4932,1.04,18.2748,18.2748,1.1622,24071434.25,24071434.25
601816.SH,20260422,4.94,0.2277,0.4536,0.95,18.3491,18.3491,1.167,24169285.6088,24169285.6088
601816.SH,20260421,5.01,0.3449,0.6872,1.57,18.6091,18.6091,1.1835,24511765.3644,24511765.3644
601816.SH,20260420,4.95,0.1814,0.3613,0.82,18.9675,18.5505,1.1956,24218211.2882,24218211.2882
601816.SH,20260417,4.93,0.2162,0.4307,0.94,18.8908,18.4756,1.1908,24120359.9294,24120359.9294
601816.SH,20260416,4.93,0.2211,0.4405,0.98,18.8908,18.4756,1.1908,24120359.9294,24120359.9294
601816.SH,20260415,4.94,0.2406,0.4793,1.06,18.9291,18.513,1.1932,24169285.6088,24169285.6088
601816.SH,20260414,4.93,0.242,0.4822,1.1,18.8908,18.4756,1.1908,24120359.9294,24120359.9294
601816.SH,20260413,4.93,0.1889,0.3764,0.86,18.8908,18.4756,1.1908,24120359.9294,24120359.9294
601816.SH,20260410,4.95,0.2569,0.5118,1.19,18.9675,18.5505,1.1956,24218211.2882,24218211.2882
601816.SH,20260409,4.99,0.1981,0.3948,0.88,19.1207,18.7004,1.2053,24413914.0056,24413914.0056
601816.SH,20260408,5.08,0.2443,0.4868,1.03,19.4656,19.0377,1.227,24854245.12,24854245.12
601816.SH,20260407,5.02,0.2153,0.429,0.91,19.2357,18.8128,1.2125,24560691.0437,24560691.0437
601816.SH,20260403,5.05,0.1854,0.3694,0.73,19.3506,18.9253,1.2198,24707468.0819,24707468.0819
601816.SH,20260402,5.11,0.2386,0.4754,0.88,19.5806,19.1501,1.2342,25001022.1581,25001022.1581
601816.SH,20260401,5.08,0.2413,0.4807,0.82,19.4656,19.0377,1.227,24854245.12,24854245.12
601816.SH,20260331,5.06,0.3067,0.611,1.01,19.389,18.9627,1.2222,24756393.7612,24756393.7612
601816.SH,20260330,5.07,0.2173,0.4329,0.6,19.4273,19.0002,1.2246,24805319.4406,24805319.4406
601816.SH,20260327,5.05,0.274,0.5459,0.76,19.3506,18.9253,1.2198,24707468.0819,24707468.0819
601816.SH,20260326,5.04,0.311,0.6197,0.86,19.3123,18.8878,1.2173,24658542.4025,24658542.4025
