ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
601328.SH,20260529,6.66,0.8414,0.9551,1.44,6.1545,6.104,0.5055,58850280.2925,17364244.753
601328.SH,20260528,6.54,0.6154,0.6986,1.06,6.0436,5.9941,0.4964,57789914.8818,17051375.4781
601328.SH,20260527,6.59,0.5869,0.6662,0.98,6.0898,6.0399,0.5002,58231733.803,17181737.676
601328.SH,20260526,6.6,0.576,0.6538,0.93,6.099,6.049,0.5009,58320097.5872,17207810.1155
601328.SH,20260525,6.61,0.4438,0.5038,0.7,6.1083,6.0582,0.5017,58408461.3714,17233882.5551
601328.SH,20260522,6.64,0.7076,0.8032,1.16,6.136,6.0857,0.504,58673552.7241,17312099.8738
601328.SH,20260521,6.64,0.5883,0.6679,0.93,6.136,6.0857,0.504,58673552.7241,17312099.8738
601328.SH,20260520,6.57,0.6906,0.784,1.14,6.0713,6.0216,0.4987,58055006.2345,17129592.7968
601328.SH,20260519,6.67,0.6677,0.7579,1.15,6.1637,6.1132,0.5062,58938644.0767,17390317.1925
601328.SH,20260518,6.66,0.4947,0.5616,0.81,6.1545,6.104,0.5055,58850280.2925,17364244.753
601328.SH,20260515,6.72,0.6111,0.6937,1.06,6.2099,6.159,0.51,59380462.9979,17520679.3904
601328.SH,20260514,6.73,0.7009,0.7956,1.3,6.2192,6.1682,0.5108,59468826.7821,17546751.8299
601328.SH,20260513,6.68,0.5658,0.6423,0.91,6.173,6.1224,0.507,59027007.861,17416389.6321
601328.SH,20260512,6.67,0.5288,0.6002,0.75,6.1637,6.1132,0.5062,58938644.0767,17390317.1925
601328.SH,20260511,6.67,0.6346,0.7204,0.93,6.1637,6.1132,0.5062,58938644.0767,17390317.1925
601328.SH,20260508,6.7,0.4413,0.501,0.65,6.1914,6.1407,0.5085,59203735.4294,17468534.5112
601328.SH,20260507,6.69,0.5222,0.5928,0.79,6.1822,6.1315,0.5078,59115371.6452,17442462.0717
601328.SH,20260506,6.73,0.9739,1.1055,1.81,6.2192,6.1682,0.5108,59468826.7821,17546751.8299
601328.SH,20260430,6.8,0.9529,1.0817,2.13,6.2838,6.2324,0.5161,60087373.2716,17729258.9069
601328.SH,20260429,6.95,0.508,0.5766,1.2,6.4225,6.4225,0.5374,61412830.035,18120345.5005
601328.SH,20260428,6.98,0.4533,0.5146,1.07,6.4502,6.4502,0.5397,61677921.3877,18198562.8192
601328.SH,20260427,6.92,0.4113,0.4669,0.93,6.3947,6.3947,0.5351,61147738.6823,18042128.1817
601328.SH,20260424,6.98,0.3598,0.4084,0.8,6.4502,6.4502,0.5397,61677921.3877,18198562.8192
601328.SH,20260423,6.99,0.5093,0.5782,1.17,6.4594,6.4594,0.5405,61766285.1719,18224635.2587
601328.SH,20260422,6.97,0.3808,0.4323,0.8,6.4409,6.4409,0.5389,61589557.6034,18172490.3796
601328.SH,20260421,7.02,0.458,0.5199,0.99,6.4871,6.4871,0.5428,62031376.5245,18302852.5774
601328.SH,20260420,7.05,0.5045,0.5727,1.15,6.5149,6.5149,0.5451,62296467.8772,18381069.8961
601328.SH,20260417,6.96,0.4013,0.4556,0.91,6.4317,6.4317,0.5382,61501193.8192,18146417.94
601328.SH,20260416,6.92,0.4357,0.4946,1.0,6.3947,6.3947,0.5351,61147738.6823,18042128.1817
601328.SH,20260415,6.93,0.5659,0.6424,1.3,6.404,6.404,0.5359,61236102.4665,18068200.6213
601328.SH,20260414,6.9,0.4147,0.4708,0.95,6.3763,6.3763,0.5335,60971011.1139,17989983.3026
601328.SH,20260413,6.85,0.3706,0.4207,0.84,6.33,6.33,0.5297,60529192.1928,17859621.1048
601328.SH,20260410,6.8,0.4187,0.4753,0.89,6.2838,6.2838,0.5258,60087373.2716,17729258.9069
601328.SH,20260409,6.84,0.4191,0.4757,0.85,6.3208,6.3208,0.5289,60440828.4085,17833548.6652
601328.SH,20260408,6.91,0.5491,0.6233,1.01,6.3855,6.3855,0.5343,61059374.8981,18016055.7422
601328.SH,20260407,6.91,0.4172,0.4736,0.69,6.3855,6.3855,0.5343,61059374.8981,18016055.7422
601328.SH,20260403,6.99,0.3934,0.4465,0.63,6.4594,6.4594,0.5405,61766285.1719,18224635.2587
601328.SH,20260402,7.09,0.5632,0.6394,0.93,6.5518,6.5518,0.5482,62649923.0141,18485359.6544
601328.SH,20260401,7.01,0.5552,0.6303,0.92,6.4779,6.4779,0.542,61943012.7403,18276780.1379
601328.SH,20260331,7.0,0.7796,0.885,1.34,6.4687,6.4687,0.5413,61854648.9561,18250707.6983
601328.SH,20260330,6.97,0.7135,0.81,1.17,6.4409,6.4409,0.5389,61589557.6034,18172490.3796
601328.SH,20260327,6.88,0.5109,0.58,0.82,6.4961,6.4068,0.542,60794283.5454,17937838.4235
601328.SH,20260326,6.86,0.4688,0.5322,0.73,6.4772,6.3882,0.5404,60617555.977,17885693.5443
601328.SH,20260325,6.83,0.5584,0.6339,0.87,6.4489,6.3603,0.538,60352464.6243,17807476.2256
601328.SH,20260324,6.82,0.6509,0.7389,1.04,6.4394,6.3509,0.5372,60264100.8401,17781403.7861
601328.SH,20260323,6.67,0.8671,0.9843,1.53,6.2978,6.2113,0.5254,58938644.0767,17390317.1925
601328.SH,20260320,6.91,0.5879,0.6674,1.0,6.5244,6.4348,0.5443,61059374.8981,18016055.7422
601328.SH,20260319,6.89,0.5614,0.6373,1.01,6.5055,6.4161,0.5427,60882647.3296,17963910.863
601328.SH,20260318,6.9,0.5582,0.6337,1.03,6.515,6.4254,0.5435,60971011.1139,17989983.3026
601328.SH,20260317,6.94,0.5491,0.6233,1.04,6.5527,6.4627,0.5467,61324466.2508,18094273.0609
601328.SH,20260316,6.87,0.5728,0.6502,1.01,6.4866,6.3975,0.5412,60705919.7612,17911765.9839
601328.SH,20260313,6.85,0.6888,0.7819,1.29,6.4678,6.3789,0.5396,60529192.1928,17859621.1048
601328.SH,20260312,6.8,0.4217,0.4787,0.73,6.4206,6.3323,0.5357,60087373.2716,17729258.9069
601328.SH,20260311,6.79,0.477,0.5415,0.7,6.4111,6.323,0.5349,59999009.4874,17703186.4674
601328.SH,20260310,6.73,0.4679,0.5311,0.54,6.3545,6.2671,0.5301,59468826.7821,17546751.8299
601328.SH,20260309,6.76,0.7766,0.8816,0.92,6.3828,6.2951,0.5325,59733918.1347,17624969.1486
601328.SH,20260306,6.77,0.5368,0.6094,0.65,6.3922,6.3044,0.5333,59822281.919,17651041.5882
601328.SH,20260305,6.72,0.6451,0.7323,0.81,6.345,6.2578,0.5294,59380462.9979,17520679.3904
601328.SH,20260304,6.66,0.9747,1.1065,1.38,6.2884,6.2019,0.5246,58850280.2925,17364244.753
601328.SH,20260303,6.74,1.4114,1.6022,2.75,6.3639,6.2764,0.5309,59557190.5663,17572824.2695
601328.SH,20260302,6.58,0.6489,0.7366,1.31,6.2128,6.1274,0.5183,58143370.0187,17155665.2364
601328.SH,20260227,6.55,0.4557,0.5173,0.88,6.1845,6.0995,0.516,57878278.6661,17077447.9177
601328.SH,20260226,6.58,0.4899,0.5562,0.98,6.2128,6.1274,0.5183,58143370.0187,17155665.2364
601328.SH,20260225,6.62,0.5379,0.6106,1.04,6.2506,6.1647,0.5215,58496825.1556,17259954.9947
601328.SH,20260224,6.67,0.4373,0.4964,0.81,6.2978,6.2113,0.5254,58938644.0767,17390317.1925
601328.SH,20260213,6.65,0.5605,0.6363,1.0,6.2789,6.1926,0.5238,58761916.5083,17338172.3134
601328.SH,20260212,6.73,0.5528,0.6276,0.95,6.3545,6.2671,0.5301,59468826.7821,17546751.8299
601328.SH,20260211,6.82,0.423,0.4802,0.7,6.4394,6.3509,0.5372,60264100.8401,17781403.7861
601328.SH,20260210,6.82,0.6116,0.6943,0.93,6.4394,6.3509,0.5372,60264100.8401,17781403.7861
601328.SH,20260209,6.74,0.5419,0.6151,0.71,6.3639,6.2764,0.5309,59557190.5663,17572824.2695
601328.SH,20260206,6.71,0.6634,0.753,0.81,6.3356,6.2485,0.5286,59292099.2136,17494606.9508
601328.SH,20260205,6.76,0.6644,0.7542,0.72,6.3828,6.2951,0.5325,59733918.1347,17624969.1486
601328.SH,20260204,6.67,0.5323,0.6043,0.5,6.2978,6.2113,0.5254,58938644.0767,17390317.1925
601328.SH,20260203,6.59,0.871,0.9888,0.81,6.2223,6.1368,0.5191,58231733.803,17181737.676
601328.SH,20260202,6.65,1.067,1.2112,1.01,6.2789,6.1926,0.5238,58761916.5083,17338172.3134
601328.SH,20260130,6.62,0.9356,1.0621,0.9,6.2506,6.1647,0.5215,58496825.1556,17259954.9947
601328.SH,20260129,6.6,1.2063,1.3694,1.29,6.2317,6.1461,0.5199,58320097.5872,17207810.1155
601328.SH,20260128,6.55,1.2584,1.4285,1.43,6.1845,6.0995,0.516,57878278.6661,17077447.9177
601328.SH,20260127,6.61,0.887,1.007,1.08,6.2412,6.1554,0.5207,58408461.3714,17233882.5551
601328.SH,20260126,6.64,0.9904,1.1243,1.33,6.2695,6.1833,0.523,58673552.7241,17312099.8738
601328.SH,20260123,6.64,0.8536,0.9691,1.18,6.2695,6.1833,0.523,58673552.7241,17312099.8738
601328.SH,20260122,6.71,0.6829,0.7753,0.95,6.3356,6.2485,0.5286,59292099.2136,17494606.9508
601328.SH,20260121,6.72,0.9731,1.1047,1.49,6.345,6.2578,0.5294,59380462.9979,17520679.3904
601328.SH,20260120,6.86,0.6192,0.703,0.98,6.4772,6.3882,0.5404,60617555.977,17885693.5443
601328.SH,20260119,6.82,0.6028,0.6842,0.97,6.4394,6.3509,0.5372,60264100.8401,17781403.7861
601328.SH,20260116,6.87,0.7542,0.8562,1.38,6.4866,6.3975,0.5412,60705919.7612,17911765.9839
601328.SH,20260115,6.93,0.6432,0.7302,1.27,6.5433,6.4534,0.5459,61236102.4665,18068200.6213
601328.SH,20260114,7.04,0.6383,0.7247,1.37,6.6472,6.5558,0.5546,62208104.093,18354997.4566
601328.SH,20260113,7.09,0.5152,0.5849,1.08,6.6944,6.6024,0.5585,62649923.0141,18485359.6544
601328.SH,20260112,7.1,0.5577,0.6331,1.18,6.7038,6.6117,0.5593,62738286.7983,18511432.094
601328.SH,20260109,7.07,0.3719,0.4222,0.8,6.6755,6.5837,0.5569,62473195.4457,18433214.7753
601328.SH,20260108,7.09,0.4427,0.5025,0.97,6.6944,6.6024,0.5585,62649923.0141,18485359.6544
601328.SH,20260107,7.13,0.4504,0.5113,0.9,6.7321,6.6396,0.5616,63003378.151,18589649.4127
601328.SH,20260106,7.18,0.564,0.6402,1.24,6.7793,6.6862,0.5656,63445197.0721,18720011.6105
