ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
688012.SH,20260421,314.85,314.95,305.58,308.88,313.54,-4.66,-1.4863,95883.94,2961495.637
688012.SH,20260420,309.58,317.5,303.88,313.54,314.0,-0.46,-0.1465,113499.32,3544381.331
688012.SH,20260417,316.5,320.3,309.2,314.0,318.5,-4.5,-1.4129,138602.3,4351391.75
688012.SH,20260416,323.1,324.5,316.0,318.5,320.36,-1.86,-0.5806,105011.67,3350409.237
688012.SH,20260415,327.95,334.66,319.0,320.36,324.5,-4.14,-1.2758,137645.63,4498310.907
688012.SH,20260414,321.58,329.76,320.06,324.5,316.58,7.92,2.5017,127950.09,4154763.898
688012.SH,20260413,322.0,323.49,315.69,316.58,324.0,-7.42,-2.2901,93633.64,2983105.238
688012.SH,20260410,326.3,331.63,322.92,324.0,321.3,2.7,0.8403,92570.79,3024921.55
688012.SH,20260409,314.03,329.39,311.03,321.3,317.69,3.61,1.1363,131580.51,4234144.036
688012.SH,20260408,305.0,322.25,304.5,317.69,293.6,24.09,8.205,158120.92,4986536.171
688012.SH,20260407,294.0,300.29,292.34,293.6,293.5,0.1,0.0341,59464.93,1758087.428
688012.SH,20260403,303.48,303.48,292.33,293.5,299.19,-5.69,-1.9018,58920.48,1741338.281
688012.SH,20260402,312.0,312.0,296.03,299.19,313.54,-14.35,-4.5768,86839.08,2615034.237
688012.SH,20260401,314.33,318.88,310.63,313.54,306.38,7.16,2.337,74211.69,2332641.813
688012.SH,20260331,318.0,322.98,306.09,306.38,316.74,-10.36,-3.2708,80953.68,2539929.622
688012.SH,20260330,303.03,322.22,301.01,316.74,305.61,11.13,3.6419,103699.97,3247101.639
688012.SH,20260327,301.39,310.8,299.52,305.61,306.0,-0.39,-0.1275,65321.24,1993614.92
688012.SH,20260326,308.52,311.58,305.01,306.0,311.58,-5.58,-1.7909,59026.27,1810666.189
688012.SH,20260325,305.0,314.87,303.1,311.58,300.45,11.13,3.7044,86426.74,2690769.745
688012.SH,20260324,302.0,304.5,293.67,300.45,297.5,2.95,0.9916,84297.18,2522370.013
688012.SH,20260323,303.0,308.93,295.05,297.5,309.3,-11.8,-3.8151,101173.89,3048100.366
688012.SH,20260320,315.67,319.9,308.84,309.3,314.1,-4.8,-1.5282,86018.57,2707991.29
688012.SH,20260319,316.0,318.88,312.5,314.1,320.93,-6.83,-2.1282,58669.71,1850159.703
688012.SH,20260318,315.0,322.38,314.0,320.93,313.01,7.92,2.5303,89184.96,2843084.996
688012.SH,20260317,318.8,324.89,312.8,313.01,320.77,-7.76,-2.4192,78427.67,2496268.015
688012.SH,20260316,314.99,321.44,303.1,320.77,312.93,7.84,2.5054,108613.87,3397843.35
688012.SH,20260313,312.14,316.29,309.07,312.93,315.33,-2.4,-0.7611,66910.22,2088913.935
688012.SH,20260312,320.0,326.29,313.33,315.33,320.3,-4.97,-1.5517,72845.5,2314948.906
688012.SH,20260311,325.0,326.74,317.0,320.3,327.29,-6.99,-2.1357,95988.35,3075137.456
688012.SH,20260310,332.0,337.48,324.25,327.29,323.71,3.58,1.1059,91038.55,3001300.374
688012.SH,20260309,327.0,327.0,315.04,323.71,336.3,-12.59,-3.7437,113507.53,3641832.132
688012.SH,20260306,338.0,346.0,335.33,336.3,340.49,-4.19,-1.2306,67291.16,2282538.208
688012.SH,20260305,340.01,349.9,335.5,340.49,332.74,7.75,2.3291,94851.31,3260845.492
688012.SH,20260304,329.0,338.6,328.33,332.74,333.5,-0.76,-0.2279,67463.35,2251663.387
688012.SH,20260303,350.02,354.89,332.8,333.5,349.14,-15.64,-4.4796,110987.82,3786352.5
688012.SH,20260302,348.53,366.6,347.04,349.14,352.66,-3.52,-0.9981,106793.89,3784345.623
688012.SH,20260227,361.31,361.37,351.0,352.66,367.3,-14.64,-3.9858,98528.47,3487155.562
688012.SH,20260226,367.5,373.38,356.0,367.3,369.1,-1.8,-0.4877,116527.36,4252560.178
688012.SH,20260225,351.3,376.22,339.88,369.1,352.0,17.1,4.858,176652.93,6365708.393
688012.SH,20260224,348.84,352.5,339.54,352.0,344.5,7.5,2.1771,99058.32,3431946.607
688012.SH,20260213,342.83,353.45,341.31,344.5,345.0,-0.5,-0.1449,80114.92,2790927.815
688012.SH,20260212,349.0,351.2,337.99,345.0,346.86,-1.86,-0.5362,90315.79,3100167.705
688012.SH,20260211,348.0,349.5,343.01,346.86,350.49,-3.63,-1.0357,53608.2,1857846.154
688012.SH,20260210,352.1,353.0,346.37,350.49,352.1,-1.61,-0.4573,64424.04,2252401.566
688012.SH,20260209,354.87,357.2,346.31,352.1,349.2,2.9,0.8305,85907.34,3012225.333
688012.SH,20260206,352.48,360.0,348.82,349.2,356.88,-7.68,-2.152,91947.75,3254095.013
688012.SH,20260205,340.0,361.16,338.88,356.88,349.21,7.67,2.1964,115656.32,4051348.237
688012.SH,20260204,343.0,355.83,340.0,349.21,346.36,2.85,0.8228,92834.84,3236244.248
688012.SH,20260203,340.7,348.5,337.1,346.36,332.68,13.68,4.1121,111574.73,3835714.356
688012.SH,20260202,344.49,347.0,332.32,332.68,347.95,-15.27,-4.3886,139283.64,4706481.449
688012.SH,20260130,345.49,356.98,339.0,347.95,347.4,0.55,0.1583,113044.56,3945559.644
688012.SH,20260129,365.1,365.99,347.1,347.4,368.59,-21.19,-5.7489,174079.0,6131749.546
688012.SH,20260128,366.0,375.0,355.32,368.59,357.08,11.51,3.2234,184293.2,6723649.269
688012.SH,20260127,353.88,369.7,352.35,357.08,353.11,3.97,1.1243,142026.01,5134564.143
688012.SH,20260126,367.0,367.0,347.18,353.11,367.55,-14.44,-3.9287,147632.16,5236241.088
688012.SH,20260123,353.49,373.88,348.35,367.55,353.46,14.09,3.9863,160294.19,5766538.619
688012.SH,20260122,369.3,370.99,349.8,353.46,365.0,-11.54,-3.1616,147807.93,5260302.85
688012.SH,20260121,364.0,381.12,361.26,365.0,364.32,0.68,0.1866,156775.9,5770969.221
688012.SH,20260120,376.0,381.87,360.5,364.32,379.0,-14.68,-3.8734,157933.93,5817436.023
688012.SH,20260119,385.61,387.99,372.0,379.0,377.14,1.86,0.4932,159216.39,6045333.614
688012.SH,20260116,377.0,397.3,373.5,377.14,371.0,6.14,1.655,263068.1,10089084.508
688012.SH,20260115,349.42,374.55,346.5,371.0,352.38,18.62,5.2841,177522.56,6420074.904
688012.SH,20260114,347.98,368.97,340.41,352.38,346.0,6.38,1.8439,172159.06,6114563.399
688012.SH,20260113,348.45,357.38,343.5,346.0,352.69,-6.69,-1.8968,127628.05,4464431.211
688012.SH,20260112,345.0,369.0,341.66,352.69,336.68,16.01,4.7553,178915.34,6353734.996
688012.SH,20260109,332.43,342.0,330.8,336.68,345.88,-9.2,-2.6599,203785.87,6835094.481
688012.SH,20260108,348.31,356.58,343.6,345.88,352.34,-6.46,-1.8335,165549.56,5788749.965
688012.SH,20260107,339.88,358.9,336.68,352.34,329.67,22.67,6.8766,240672.87,8411471.58
688012.SH,20260106,314.0,335.88,311.78,329.67,311.33,18.34,5.8909,253824.9,8327547.917
688012.SH,20260105,278.0,313.13,277.99,311.33,272.72,38.61,14.1574,281206.11,8466503.367
688012.SH,20251218,276.01,279.0,270.12,272.72,279.17,-6.45,-2.3104,87063.46,2384639.741
688012.SH,20251217,272.01,280.3,270.95,279.17,272.51,6.66,2.4439,97748.21,2704800.61
688012.SH,20251216,273.0,276.93,266.66,272.51,275.87,-3.36,-1.218,102732.57,2794923.742
688012.SH,20251215,280.0,287.5,275.0,275.87,279.54,-3.67,-1.3129,153592.68,4324723.886
688012.SH,20251212,268.05,279.58,261.69,279.54,268.03,11.51,4.2943,183116.22,4997941.056
688012.SH,20251211,273.58,275.35,268.01,268.03,273.8,-5.77,-2.1074,75658.83,2052779.644
688012.SH,20251210,275.0,275.0,266.0,273.8,276.5,-2.7,-0.9765,95468.75,2583479.285
688012.SH,20251209,272.21,279.0,271.66,276.5,276.26,0.24,0.0869,108369.33,2983536.543
688012.SH,20251208,273.04,278.5,264.6,276.26,273.83,2.43,0.8874,143968.45,3913449.525
688012.SH,20251205,270.0,275.88,267.18,273.83,270.45,3.38,1.2498,104784.4,2848425.732
688012.SH,20251204,258.77,277.3,256.21,270.45,259.48,10.97,4.2277,162681.9,4343058.671
688012.SH,20251203,260.35,267.97,258.5,259.48,260.4,-0.92,-0.3533,95278.91,2503603.65
688012.SH,20251202,262.0,265.94,257.53,260.4,262.02,-1.62,-0.6183,79864.7,2086543.542
688012.SH,20251201,265.05,265.8,258.0,262.02,268.1,-6.08,-2.2678,129743.48,3389458.41
688012.SH,20251128,265.05,274.69,264.0,268.1,265.7,2.4,0.9033,112993.42,3038944.815
688012.SH,20251127,271.68,278.5,265.0,265.7,270.25,-4.55,-1.6836,114838.91,3126496.455
688012.SH,20251126,267.9,274.18,266.25,270.25,269.43,0.82,0.3043,90693.47,2457437.254
688012.SH,20251125,274.5,276.54,267.3,269.43,271.1,-1.67,-0.616,99445.34,2689529.531
688012.SH,20251124,270.0,275.0,264.42,271.1,267.0,4.1,1.5356,100981.31,2721850.576
688012.SH,20251121,275.34,278.54,267.0,267.0,283.55,-16.55,-5.8367,120781.98,3284466.225
688012.SH,20251120,302.33,303.74,283.01,283.55,298.5,-14.95,-5.0084,114006.35,3287358.198
688012.SH,20251119,299.49,308.56,296.5,298.5,299.88,-1.38,-0.4602,91970.86,2772836.372
688012.SH,20251118,286.67,312.66,285.68,299.88,289.2,10.68,3.6929,156526.15,4721358.02
688012.SH,20251117,294.03,301.99,286.9,289.2,294.02,-4.82,-1.6393,103476.44,3024352.321
688012.SH,20251114,296.0,304.06,292.55,294.02,303.52,-9.5,-3.1299,95403.56,2833265.296
688012.SH,20251113,304.0,309.83,299.58,303.52,302.75,0.77,0.2543,97944.33,2968191.64
688012.SH,20251112,305.0,314.88,296.99,302.75,306.1,-3.35,-1.0944,131937.55,4006270.245
688012.SH,20251111,320.0,324.8,306.0,306.1,316.43,-10.33,-3.2645,151281.06,4721574.153
688012.SH,20251110,313.1,329.89,308.86,316.43,309.14,7.29,2.3582,196048.37,6254620.418
688012.SH,20251107,302.59,316.0,301.2,309.14,306.0,3.14,1.0261,151928.82,4720633.458
688012.SH,20251106,297.66,313.66,293.61,306.0,293.5,12.5,4.2589,191473.82,5826448.273
688012.SH,20251105,284.0,297.08,277.98,293.5,292.85,0.65,0.222,152860.67,4405400.362
688012.SH,20251104,279.8,302.85,277.9,292.85,277.9,14.95,5.3796,207878.29,6098697.643
688012.SH,20251103,273.0,281.81,267.0,277.9,279.36,-1.46,-0.5226,133052.93,3636761.327
688012.SH,20251031,301.28,301.7,279.0,279.36,300.04,-20.68,-6.8924,190152.9,5423010.555
688012.SH,20251030,296.98,314.8,293.02,300.04,296.66,3.38,1.1394,213836.57,6502810.776
688012.SH,20251029,292.75,298.23,288.32,296.66,295.5,1.16,0.3926,132682.04,3891127.268
688012.SH,20251028,291.01,301.99,291.01,295.5,295.37,0.13,0.044,141068.72,4197924.468
688012.SH,20251027,290.0,298.0,288.0,295.37,281.36,14.01,4.9794,204625.61,6014429.611
688012.SH,20251024,270.01,282.63,269.13,281.36,267.2,14.16,5.2994,198160.3,5514140.984
688012.SH,20251023,266.45,270.59,263.5,267.2,266.79,0.41,0.1537,85967.1,2288620.12
688012.SH,20251022,268.0,271.8,261.6,266.79,269.68,-2.89,-1.0716,116778.71,3107032.061
688012.SH,20251021,266.1,271.7,263.25,269.68,262.83,6.85,2.6062,135812.36,3638689.499
688012.SH,20251020,268.0,270.88,261.0,262.83,261.91,0.92,0.3513,118249.27,3143722.224
688012.SH,20251017,272.4,276.0,260.28,261.91,274.4,-12.49,-4.5517,166910.69,4429001.964
688012.SH,20251016,272.0,280.92,269.15,274.4,274.0,0.4,0.146,156727.06,4299363.931
688012.SH,20251015,273.41,276.88,267.0,274.0,273.5,0.5,0.1828,194477.72,5273472.04
688012.SH,20251014,297.0,300.0,270.93,273.5,295.1,-21.6,-7.3196,265166.57,7522841.9
688012.SH,20251013,281.28,302.58,281.28,295.1,293.0,2.1,0.7167,215161.51,6361696.709
688012.SH,20251010,314.64,318.89,292.68,293.0,319.11,-26.11,-8.1821,239343.46,7283473.702
688012.SH,20251009,304.0,342.5,302.73,319.11,298.99,20.12,6.7293,278154.62,8906414.907
688012.SH,20250930,302.0,310.58,294.58,298.99,304.99,-6.0,-1.9673,195700.71,5908843.686
688012.SH,20250929,293.0,305.0,292.13,304.99,290.0,14.99,5.169,204606.61,6089399.83
688012.SH,20250926,285.0,305.5,284.88,290.0,288.0,2.0,0.6944,223105.21,6575277.06
688012.SH,20250925,285.0,294.8,281.2,288.0,290.5,-2.5,-0.8606,201752.3,5802742.696
688012.SH,20250924,272.13,313.95,270.3,290.5,280.0,10.5,3.75,374980.43,10898360.134
688012.SH,20250923,260.0,280.0,254.15,280.0,256.6,23.4,9.1193,291742.09,7652954.561
688012.SH,20250922,254.0,260.67,248.53,256.6,254.0,2.6,1.0236,220613.25,5616214.595
688012.SH,20250919,265.68,267.74,251.51,254.0,253.18,0.82,0.3239,254333.52,6557844.819
688012.SH,20250918,227.6,271.95,226.26,253.18,227.2,25.98,11.4349,386717.86,9712339.312
688012.SH,20250917,214.0,231.66,213.04,227.2,214.0,13.2,6.1682,219230.27,4900412.559
688012.SH,20250916,215.09,216.0,211.21,214.0,215.1,-1.1,-0.5114,117791.39,2516907.8
688012.SH,20250915,216.8,218.98,210.1,215.1,211.51,3.59,1.6973,141766.15,3053856.426
688012.SH,20250912,214.8,218.99,211.51,211.51,211.8,-0.29,-0.1369,145668.26,3134336.909
688012.SH,20250911,206.0,213.59,204.08,211.8,205.6,6.2,3.0156,136311.69,2867202.512
688012.SH,20250910,205.1,210.01,203.45,205.6,204.38,1.22,0.5969,91799.27,1895313.197
688012.SH,20250909,209.95,212.03,203.2,204.38,212.7,-8.32,-3.9116,107228.29,2224146.277
688012.SH,20250908,198.02,212.78,198.0,212.7,200.01,12.69,6.3447,188422.52,3880518.829
688012.SH,20250905,195.99,201.0,194.34,200.01,195.4,4.61,2.3593,126196.36,2494413.258
688012.SH,20250904,211.1,211.28,191.88,195.4,212.0,-16.6,-7.8302,197328.38,3932331.118
688012.SH,20250903,213.0,216.5,208.78,212.0,212.51,-0.51,-0.24,124634.74,2653306.066
688012.SH,20250902,221.12,224.3,210.3,212.51,223.2,-10.69,-4.7894,173791.23,3754130.107
688012.SH,20250901,220.0,224.98,215.86,223.2,214.17,9.03,4.2163,219248.15,4830106.771
688012.SH,20250829,220.0,220.73,212.22,214.17,225.5,-11.33,-5.0244,237984.66,5119695.812
688012.SH,20250828,206.4,225.5,206.38,225.5,207.02,18.48,8.9267,278691.77,6022525.267
688012.SH,20250827,210.0,218.52,207.0,207.02,213.99,-6.97,-3.2572,216929.2,4605588.27
688012.SH,20250826,209.03,221.49,208.11,213.99,211.0,2.99,1.4171,181794.17,3900707.467
688012.SH,20250825,220.0,225.75,208.0,211.0,215.8,-4.8,-2.2243,264982.3,5701723.443
688012.SH,20250822,201.82,216.19,201.8,215.8,202.41,13.39,6.6153,241559.71,5088231.358
688012.SH,20250821,198.2,204.52,196.7,202.41,198.01,4.4,2.2221,174098.51,3497063.223
688012.SH,20250820,191.62,198.01,188.9,198.01,191.61,6.4,3.3401,145645.15,2824173.353
688012.SH,20250819,194.44,196.26,191.6,191.61,194.46,-2.85,-1.4656,107560.88,2087225.008
688012.SH,20250818,195.69,199.11,193.61,194.46,194.2,0.26,0.1339,140371.16,2756279.356
688012.SH,20250815,191.18,195.59,187.2,194.2,192.04,2.16,1.1248,106734.94,2056041.521
688012.SH,20250814,192.8,199.48,191.76,192.04,192.5,-0.46,-0.239,133422.08,2607810.683
688012.SH,20250813,193.74,195.76,191.01,192.5,192.66,-0.16,-0.083,83633.46,1611793.619
688012.SH,20250812,193.51,195.6,192.09,192.66,193.4,-0.74,-0.3826,85545.23,1656782.931
688012.SH,20250811,195.01,196.3,193.2,193.4,195.93,-2.53,-1.2913,58054.07,1128675.065
688012.SH,20250808,195.13,199.38,194.53,195.93,196.23,-0.3,-0.1529,65143.85,1284157.335
688012.SH,20250807,195.28,200.45,195.28,196.23,196.06,0.17,0.0867,70201.04,1386854.485
688012.SH,20250806,195.85,196.88,193.68,196.06,195.19,0.87,0.4457,40796.71,797398.973
688012.SH,20250805,195.54,196.27,194.16,195.19,195.8,-0.61,-0.3115,39784.72,776264.744
688012.SH,20250804,191.6,196.19,191.0,195.8,192.51,3.29,1.709,63779.17,1234951.038
688012.SH,20250801,197.5,198.32,192.08,192.51,197.62,-5.11,-2.5858,63894.52,1241974.18
688012.SH,20250731,203.78,203.99,196.77,197.62,203.79,-6.17,-3.0276,96080.67,1921132.088
688012.SH,20250730,205.03,207.46,202.38,203.79,206.39,-2.6,-1.2598,70957.41,1453956.312
688012.SH,20250729,199.05,207.98,198.61,206.39,200.06,6.33,3.1641,109316.8,2236910.529
688012.SH,20250728,200.17,201.47,197.6,200.06,199.88,0.18,0.0901,75806.92,1514572.333
688012.SH,20250725,198.85,200.55,197.21,199.88,199.02,0.86,0.4321,77313.29,1537387.66
688012.SH,20250724,198.26,199.9,196.03,199.02,198.51,0.51,0.2569,91269.72,1809026.801
688012.SH,20250723,188.0,200.5,187.73,198.51,187.5,11.01,5.872,159429.13,3132861.384
688012.SH,20250722,183.6,189.49,182.31,187.5,183.7,3.8,2.0686,87682.12,1639104.272
688012.SH,20250721,182.0,184.2,180.88,183.7,182.25,1.45,0.7956,69542.25,1271729.705
688012.SH,20250718,180.99,184.48,180.99,182.25,178.18,4.07,2.2842,77574.58,1416631.672
688012.SH,20250717,178.18,178.44,174.76,178.18,178.29,-0.11,-0.0617,70259.87,1241611.954
688012.SH,20250716,179.98,182.0,177.77,178.29,179.98,-1.69,-0.939,46058.19,826922.685
688012.SH,20250715,179.0,180.89,178.0,179.98,179.0,0.98,0.5475,43760.26,784931.019
688012.SH,20250714,184.6,184.6,178.87,179.0,184.37,-5.37,-2.9126,63443.13,1145780.022
688012.SH,20250711,180.61,185.49,180.51,184.37,180.58,3.79,2.0988,62683.06,1152764.566
688012.SH,20250710,181.21,183.44,180.22,180.58,182.06,-1.48,-0.8129,41402.8,751416.22
688012.SH,20250709,184.5,185.86,181.95,182.36,184.5,-2.14,-1.1599,40066.04,735316.705
688012.SH,20250708,182.4,185.2,181.88,184.5,180.55,3.95,2.1878,58039.88,1068249.674
688012.SH,20250707,180.5,183.95,180.34,180.55,180.95,-0.4,-0.2211,45056.68,819881.561
688012.SH,20250704,177.99,185.3,176.21,180.95,178.02,2.93,1.6459,79103.33,1432894.568
688012.SH,20250703,179.0,179.4,176.7,178.02,178.78,-0.76,-0.4251,40554.27,720388.421
688012.SH,20250702,182.3,182.6,178.39,178.78,182.79,-4.01,-2.1938,42513.61,764358.917
688012.SH,20250701,181.99,184.39,181.33,182.79,182.3,0.49,0.2688,40818.81,748006.363
688012.SH,20250630,180.57,185.0,180.55,182.3,179.79,2.51,1.3961,52894.95,965690.938
688012.SH,20250627,180.79,181.48,178.18,179.79,178.98,0.81,0.4526,47510.68,856694.173
688012.SH,20250626,181.12,182.0,178.88,178.98,180.81,-1.83,-1.0121,51932.69,935533.462
688012.SH,20250625,179.96,181.57,177.68,180.81,179.16,1.65,0.921,60903.93,1095858.493
688012.SH,20250624,178.5,179.66,177.52,179.16,178.63,0.53,0.2967,51875.13,926890.243
688012.SH,20250623,170.6,181.09,170.6,178.63,171.61,7.02,4.0907,101016.81,1802327.458
688012.SH,20250620,172.85,175.3,171.2,171.61,172.91,-1.3,-0.7518,37842.2,654213.442
688012.SH,20250619,171.55,176.23,171.01,172.91,171.85,1.06,0.6168,52644.7,915359.145
688012.SH,20250618,171.18,174.0,170.58,171.85,170.97,0.88,0.5147,46341.48,798268.922
688012.SH,20250617,172.88,174.18,170.3,170.97,173.17,-2.2,-1.2704,42426.84,729549.615
688012.SH,20250616,170.2,173.96,170.09,173.17,171.79,1.38,0.8033,38020.61,656226.526
688012.SH,20250613,165.01,172.27,164.88,171.79,165.98,5.81,3.5004,90608.2,1537992.945
688012.SH,20250612,169.58,169.58,165.79,165.98,169.88,-3.9,-2.2957,83151.32,1388078.812
688012.SH,20250611,171.56,174.5,169.8,169.88,171.3,-1.42,-0.829,64759.21,1112780.425
688012.SH,20250610,178.8,179.29,170.5,171.3,178.8,-7.5,-4.1946,67715.01,1176916.298
688012.SH,20250609,180.0,180.5,177.3,178.8,180.01,-1.21,-0.6722,36740.52,657657.867
688012.SH,20250606,180.0,180.68,179.17,180.01,180.0,0.01,0.0056,26223.55,471517.134
688012.SH,20250605,180.2,181.2,178.86,180.0,179.42,0.58,0.3233,43147.65,776688.312
688012.SH,20250604,178.8,180.3,177.89,179.42,178.9,0.52,0.2907,34343.06,616323.617
688012.SH,20250603,174.89,180.74,174.62,178.9,175.01,3.89,2.2227,50680.52,904071.425
688012.SH,20250530,176.47,177.0,175.0,175.01,176.71,-1.7,-0.962,41579.99,731944.799
688012.SH,20250529,171.5,177.19,171.06,176.71,170.93,5.78,3.3815,53555.5,935677.962
688012.SH,20250528,173.89,174.85,170.66,170.93,173.13,-2.2,-1.2707,45596.56,784357.421
688012.SH,20250527,174.49,175.2,172.8,173.13,174.49,-1.36,-0.7794,40116.0,696416.049
688012.SH,20250526,176.0,177.65,173.73,174.49,174.53,-0.04,-0.0229,45611.66,800390.018
688012.SH,20250523,175.25,176.4,174.06,174.53,175.6,-1.07,-0.6093,43978.94,769831.619
688012.SH,20250522,176.0,177.17,174.37,175.6,176.45,-0.85,-0.4817,35424.37,622060.31
688012.SH,20250521,177.93,178.95,176.29,176.45,178.2,-1.75,-0.982,38078.95,673905.12
688012.SH,20250520,178.83,180.18,177.68,178.2,178.81,-0.61,-0.3411,34576.5,618226.991
688012.SH,20250519,179.89,180.52,177.12,178.81,180.33,-1.52,-0.8429,38944.35,695548.73
688012.SH,20250516,182.71,183.33,179.22,180.33,182.71,-2.38,-1.3026,43442.34,786630.151
688012.SH,20250515,186.61,187.88,182.38,182.71,187.7,-4.99,-2.6585,38863.98,715054.888
688012.SH,20250514,183.05,187.88,182.4,187.7,182.95,4.75,2.5963,59628.35,1106609.317
688012.SH,20250513,184.0,185.8,182.7,182.95,183.4,-0.45,-0.2454,36220.53,666032.553
688012.SH,20250512,182.98,184.25,181.37,183.4,181.7,1.7,0.9356,44319.72,810127.391
688012.SH,20250509,189.0,189.59,181.7,181.7,190.07,-8.37,-4.4036,66639.52,1226170.832
688012.SH,20250508,188.75,190.8,187.56,190.07,189.33,0.74,0.3909,38483.22,729491.308
688012.SH,20250507,193.0,193.01,187.78,189.33,188.88,0.45,0.2382,63565.93,1206177.067
688012.SH,20250506,188.18,189.83,185.63,188.88,188.26,0.62,0.3293,66684.84,1255547.36
688012.SH,20250430,187.0,189.49,186.49,188.26,187.52,0.74,0.3946,45121.93,849162.464
688012.SH,20250429,185.62,188.35,184.6,187.52,186.11,1.41,0.7576,37855.45,706023.446
688012.SH,20250428,187.0,189.75,186.04,186.11,187.46,-1.35,-0.7202,47235.12,886102.916
688012.SH,20250425,185.0,187.96,181.02,187.46,187.35,0.11,0.0587,72903.67,1346197.994
688012.SH,20250424,188.03,189.79,186.3,187.35,188.03,-0.68,-0.3616,33422.2,628187.906
688012.SH,20250423,190.1,191.5,187.2,188.03,190.55,-2.52,-1.3225,53265.89,1003843.583
688012.SH,20250422,190.0,193.85,187.66,190.55,189.52,1.03,0.5435,56594.98,1081257.569
688012.SH,20250421,188.5,190.99,188.49,189.52,190.0,-0.48,-0.2526,37944.43,720708.331
688012.SH,20250418,190.01,191.34,188.26,190.0,191.5,-1.5,-0.7833,35296.86,670755.815
688012.SH,20250417,192.3,194.5,189.99,191.5,192.72,-1.22,-0.633,60797.34,1167641.241
688012.SH,20250416,190.74,192.8,187.66,192.72,188.0,4.72,2.5106,83250.24,1585813.254
688012.SH,20250415,188.98,189.49,184.68,188.0,189.83,-1.83,-0.964,57889.09,1078859.713
688012.SH,20250414,191.0,191.76,186.81,189.83,188.88,0.95,0.503,71592.73,1356504.057
688012.SH,20250411,189.85,195.2,187.2,188.88,188.86,0.02,0.0106,120558.16,2296644.789
688012.SH,20250410,191.88,191.9,186.65,188.86,186.96,1.9,1.0163,79967.92,1510598.289
688012.SH,20250409,173.0,190.66,172.8,186.96,176.14,10.82,6.1428,147852.12,2731010.098
688012.SH,20250408,176.0,178.41,172.6,176.14,176.0,0.14,0.0795,117767.38,2064270.585
688012.SH,20250407,178.5,188.0,166.66,176.0,186.6,-10.6,-5.6806,139135.68,2486137.901
688012.SH,20250403,183.46,189.62,183.46,186.6,184.6,2.0,1.0834,57154.51,1069035.938
688012.SH,20250402,186.0,187.55,184.03,184.6,186.46,-1.86,-0.9975,36103.08,669048.566
688012.SH,20250401,184.93,187.98,183.91,186.46,184.36,2.1,1.1391,50016.78,931110.429
688012.SH,20250331,184.26,186.37,181.75,184.36,184.31,0.05,0.0271,59133.35,1089448.028
688012.SH,20250328,190.02,190.66,184.15,184.31,189.69,-5.38,-2.8362,86804.95,1614806.269
