ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
600809.SH,20260529,128.3,1.4153,4.2244,1.68,12.7811,14.2534,3.4765,15652140.9683,15652140.9683
600809.SH,20260528,126.17,0.6879,2.0532,0.82,12.5689,14.0168,3.4188,15392288.589,15392288.589
600809.SH,20260527,128.6,1.4464,4.3173,2.15,12.811,14.2868,3.4846,15688739.8949,15688739.8949
600809.SH,20260526,126.68,0.7873,2.3499,1.25,12.6197,14.0735,3.4326,15454506.7643,15454506.7643
600809.SH,20260525,128.63,0.6826,2.0375,1.15,12.814,14.2901,3.4854,15692399.7876,15692399.7876
600809.SH,20260522,128.25,0.5984,1.7861,1.0,12.7761,14.2479,3.4751,15646041.1472,15646041.1472
600809.SH,20260521,131.37,0.7034,2.0996,1.07,13.0869,14.5945,3.5597,16026669.9844,16026669.9844
600809.SH,20260520,131.46,0.599,1.7881,0.86,13.0959,14.6045,3.5621,16037649.6624,16037649.6624
600809.SH,20260519,129.78,0.5774,1.7236,0.79,12.9285,14.4179,3.5166,15832695.6731,15832695.6731
600809.SH,20260518,129.84,0.4983,1.4875,0.65,12.9345,14.4245,3.5182,15840015.4584,15840015.4584
600809.SH,20260515,131.41,0.6168,1.841,0.83,13.0909,14.5989,3.5607,16031549.8413,16031549.8413
600809.SH,20260514,134.05,0.9856,2.9418,1.39,13.3539,14.8922,3.6323,16353620.3959,16353620.3959
600809.SH,20260513,133.8,0.7964,2.3773,1.15,13.329,14.8645,3.6255,16323121.2904,16323121.2904
600809.SH,20260512,137.01,0.7425,2.2164,1.05,13.6488,15.2211,3.7125,16714729.8056,16714729.8056
600809.SH,20260511,140.37,0.703,2.0983,0.97,13.9835,15.5944,3.8035,17124637.7842,17124637.7842
600809.SH,20260508,141.6,0.5055,1.5088,0.72,14.106,15.731,3.8369,17274693.3835,17274693.3835
600809.SH,20260507,143.75,0.7969,2.3785,1.22,14.3202,15.9699,3.8951,17536985.6913,17536985.6913
600809.SH,20260506,140.92,0.7182,2.1438,1.13,14.0383,15.6555,3.8184,17191735.8164,17191735.8164
600809.SH,20260430,143.35,0.7996,2.3868,1.11,14.2804,15.9254,3.8843,17488187.1224,17488187.1224
600809.SH,20260429,143.14,0.8185,2.4431,1.22,14.2594,14.2594,4.4061,17462567.8737,17462567.8737
600809.SH,20260428,138.72,0.3935,1.1746,0.58,13.8191,13.8191,4.27,16923343.6876,16923343.6876
600809.SH,20260427,138.31,0.5299,1.5816,0.81,13.7783,13.7783,4.2574,16873325.1545,16873325.1545
600809.SH,20260424,141.95,0.643,1.9194,1.08,14.1409,14.1409,4.3694,17317392.1313,17317392.1313
600809.SH,20260423,142.38,1.2192,3.6391,2.69,14.1837,14.1837,4.3827,17369850.5928,17369850.5928
600809.SH,20260422,136.91,0.5666,1.6912,1.33,13.6426,13.5821,4.307,16702530.1634,16702530.1634
600809.SH,20260421,136.86,0.4362,1.3021,0.91,13.6377,13.5772,4.3054,16696430.3423,16696430.3423
600809.SH,20260420,138.87,0.4207,1.2557,0.8,13.838,13.7766,4.3687,16941643.1509,16941643.1509
