ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
600276.SH,20260529,50.19,2.0386,3.3446,1.56,43.2005,41.0285,5.347,33312106.1676,32016212.4132
600276.SH,20260528,48.0,1.5342,2.5172,1.17,41.3154,39.2382,5.1137,31858559.3952,30619210.9152
600276.SH,20260527,50.37,1.5067,2.4721,1.19,43.3554,41.1756,5.3662,33431575.7653,32131034.4541
600276.SH,20260526,49.2,1.1189,1.8357,0.88,42.3483,40.2192,5.1323,32655023.3801,31384691.1881
600276.SH,20260525,49.43,1.3142,2.1562,1.05,42.5463,40.4072,5.1563,32807678.9772,31531408.2404
600276.SH,20260522,50.47,1.0623,1.7428,0.83,43.4415,41.2574,5.2648,33497947.7641,32194824.4769
600276.SH,20260521,51.45,1.5583,2.5566,1.24,44.285,42.0585,5.367,34148393.3517,32819966.6997
600276.SH,20260520,50.95,1.2965,2.1271,0.92,43.8546,41.6497,5.3149,33816533.358,32501016.586
600276.SH,20260519,51.59,1.0959,1.7981,0.56,44.4055,42.1729,5.3816,34241314.15,32909272.7316
600276.SH,20260518,52.43,1.2331,2.0231,0.61,45.1285,42.8596,5.4693,34798838.9394,33445108.9226
600276.SH,20260515,53.99,1.2008,1.9701,0.59,46.4713,44.1348,5.632,35834242.1197,34440233.2773
600276.SH,20260514,54.32,1.4379,2.3591,0.73,46.7553,44.4046,5.6664,36053269.7156,34650740.3524
600276.SH,20260513,55.86,2.0815,3.415,1.19,48.0808,45.6635,5.8271,37075398.4962,35633106.7026
600276.SH,20260512,56.11,3.8649,6.3409,3.22,48.296,45.8678,5.8531,37241328.493,35792581.7594
600276.SH,20260511,53.52,1.6038,2.6313,1.51,46.0667,43.7506,5.583,35522293.7256,34140420.1704
600276.SH,20260508,52.8,1.2579,2.0638,1.15,45.447,43.162,5.5079,35044415.3347,33681132.0067
600276.SH,20260507,53.68,0.9774,1.6035,0.94,46.2044,43.8814,5.5997,35628488.9236,34242484.2068
600276.SH,20260506,53.63,1.0437,1.7123,1.03,46.1614,43.8405,5.5944,35595302.9243,34210589.1955
600276.SH,20260430,53.88,1.1169,1.8325,1.03,46.3766,44.0449,5.6205,35761232.9211,34370064.2523
600276.SH,20260429,54.99,0.9273,1.5213,0.87,47.332,44.9523,5.7363,36497962.1071,35078133.5047
600276.SH,20260428,54.84,1.4158,2.3228,1.54,47.2029,44.8297,5.7207,36398404.109,34982448.4706
600276.SH,20260427,55.38,0.7141,1.1716,0.78,47.6677,45.2711,5.777,36756812.9022,35326914.5934
600276.SH,20260424,56.05,0.8744,1.4346,0.93,48.2444,45.8188,5.8469,37201505.2938,35754307.7458
600276.SH,20260423,56.4,1.5111,2.4792,1.85,48.5456,46.1049,5.8834,37433807.2894,35977572.8254
600276.SH,20260422,55.44,0.8208,1.3466,0.84,47.7193,47.7193,6.0055,36796636.1015,35365188.6071
600276.SH,20260421,55.75,0.6784,1.113,0.67,47.9862,47.9862,6.039,37002389.2976,35562937.6776
600276.SH,20260420,56.34,0.6789,1.1138,0.6,48.494,48.494,6.1029,37393984.0901,35939298.8117
600276.SH,20260417,56.33,0.9916,1.6268,0.89,48.4854,48.4854,6.1019,37387346.8902,35932919.8094
600276.SH,20260416,57.47,0.9041,1.4833,0.83,49.4666,49.4666,6.2253,38143987.6759,36660126.0687
600276.SH,20260415,57.73,1.6139,2.6478,1.62,49.6904,49.6904,6.2535,38316554.8726,36825980.1278
600276.SH,20260414,56.18,0.9005,1.4775,0.96,48.3563,48.3563,6.0856,37287788.8921,35837234.7753
600276.SH,20260413,55.2,1.2479,2.0474,1.5,47.5128,47.5128,5.9795,36637343.3045,35212092.5525
600276.SH,20260410,57.06,0.9215,1.5118,1.04,49.1137,49.1137,6.1809,37871862.481,36398586.9754
600276.SH,20260409,56.96,0.7537,1.2365,0.72,49.0277,49.0277,6.1701,37805490.4823,36334796.9527
600276.SH,20260408,57.45,1.1514,1.889,1.11,49.4494,49.4494,6.2232,38130713.2761,36647368.0641
600276.SH,20260407,56.12,0.6294,1.0326,0.56,48.3046,48.3046,6.0791,37247965.6929,35798960.7617
600276.SH,20260403,56.38,0.7131,1.17,0.55,48.5284,48.5284,6.1073,37420532.8896,35964814.8208
