ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
601985.SH,20260529,9.04,1.0652,2.621,1.84,19.9839,22.5878,1.5498,18593473.8749,17070489.5198
601985.SH,20260528,8.84,0.6873,1.6913,1.08,19.5418,22.0881,1.5155,18182113.8334,16692823.8224
601985.SH,20260527,8.72,0.5631,1.3857,0.83,19.2765,21.7883,1.4949,17935297.8085,16466224.404
601985.SH,20260526,8.75,0.4158,1.0231,0.56,19.3429,21.8632,1.5,17997001.8148,16522874.2586
601985.SH,20260525,8.75,0.6109,1.5032,0.83,19.3429,21.8632,1.5,17997001.8148,16522874.2586
601985.SH,20260522,8.71,0.6188,1.5228,0.82,19.2544,21.7633,1.4932,17914729.8065,16447341.1192
601985.SH,20260521,8.74,0.9651,2.3748,1.37,19.3207,21.8382,1.4983,17976433.8127,16503990.9738
601985.SH,20260520,9.01,0.8011,1.9712,1.13,19.9176,22.5129,1.5446,18531769.8687,17013839.6652
601985.SH,20260519,9.22,0.7236,1.7806,1.01,20.3818,23.0376,1.5806,18963697.9122,17410388.6474
601985.SH,20260518,9.05,0.5519,1.358,0.73,20.006,22.6128,1.5515,18614041.877,17089372.8046
601985.SH,20260515,9.14,0.7209,1.774,0.98,20.205,22.8377,1.5669,18799153.8956,17259322.3684
601985.SH,20260514,9.04,0.7338,1.8057,0.98,19.9839,22.5878,1.5498,18593473.8749,17070489.5198
601985.SH,20260513,9.24,0.8245,2.0289,1.12,20.4261,23.0876,1.584,19004833.9164,17448155.2171
601985.SH,20260512,9.23,0.7358,1.8105,0.95,20.4039,23.0626,1.5823,18984265.9143,17429271.9322
601985.SH,20260511,9.19,0.7627,1.8767,1.01,20.3155,22.9626,1.5755,18901993.906,17353738.7928
601985.SH,20260508,9.07,0.6104,1.5019,0.78,20.0503,22.6628,1.5549,18655177.8811,17127139.3744
601985.SH,20260507,9.06,0.8129,2.0003,1.11,20.0281,22.6378,1.5532,18634609.879,17108256.0895
601985.SH,20260506,8.92,0.7512,1.8484,1.03,19.7187,22.288,1.5292,18346657.85,16843890.1014
