ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
601728.SH,20260529,6.05,0.2305,1.2463,0.85,16.6829,17.4805,1.1821,55361818.9129,46965985.8629
601728.SH,20260528,5.97,0.1343,0.7261,0.38,16.4623,17.2494,1.1665,54629761.8033,46344948.0333
601728.SH,20260527,5.96,0.2551,1.3789,0.56,16.4347,17.2205,1.1645,54538254.6646,46267318.3046
601728.SH,20260526,6.08,0.2493,1.3476,0.41,16.7656,17.5672,1.188,55636340.329,47198875.049
601728.SH,20260525,6.13,0.301,1.6272,0.42,16.9035,17.7117,1.1977,56093876.0225,47587023.6925
601728.SH,20260522,6.15,0.4197,2.2692,0.6,16.9587,17.7694,1.2017,56276890.2999,47742283.1499
601728.SH,20260521,6.35,0.5491,2.9683,0.85,17.5102,18.3473,1.2407,58107033.0739,49294877.7239
601728.SH,20260520,6.66,0.7416,4.0092,1.38,18.365,19.243,1.3013,60943754.3735,51701399.3135
601728.SH,20260519,7.12,1.0558,5.7078,2.94,19.6335,20.5721,1.3912,65153082.7537,55272366.8337
601728.SH,20260518,6.82,0.8442,4.5642,3.56,18.8062,19.7053,1.3326,62407868.5927,52943474.9727
601728.SH,20260515,6.33,0.3318,1.7937,1.62,17.455,18.2895,1.2368,57924018.7965,49139618.2665
601728.SH,20260514,6.26,0.2472,1.3364,1.3,17.262,18.0873,1.2231,57283468.8256,48596210.1656
601728.SH,20260513,6.21,0.2043,1.1043,1.1,17.1241,17.9428,1.2134,56825933.1321,48208061.5221
601728.SH,20260512,6.12,0.168,0.9083,0.93,16.8759,17.6828,1.1958,56002368.8838,47509393.9638
601728.SH,20260511,6.14,0.2345,1.2676,1.42,16.9311,17.7405,1.1997,56185383.1612,47664653.4212
601728.SH,20260508,6.05,0.1731,0.9359,1.13,16.6829,17.4805,1.1821,55361818.9129,46965985.8629
601728.SH,20260507,5.99,0.1723,0.9317,1.19,16.5175,17.3071,1.1704,54812776.0807,46500207.4907
601728.SH,20260506,5.95,0.1835,0.9919,1.27,16.4072,17.1916,1.1626,54446747.5259,46189688.5759
601728.SH,20260430,6.03,0.136,0.7353,0.9,16.6278,17.4227,1.1782,55178804.6355,46810726.4055
601728.SH,20260429,6.04,0.1616,0.8736,1.12,16.6553,17.4516,1.1802,55270311.7742,46888356.1342
601728.SH,20260428,5.98,0.1133,0.6123,0.67,16.4899,17.2782,1.1684,54721268.942,46422577.762
601728.SH,20260427,5.99,0.1303,0.7044,0.76,16.5175,17.3071,1.1704,54812776.0807,46500207.4907
601728.SH,20260424,5.91,0.1831,0.9898,1.12,16.2969,17.076,1.1548,54080718.9711,45879169.6611
601728.SH,20260423,5.96,0.1644,0.8889,1.03,16.4347,16.4347,1.1835,54538254.6646,46267318.3046
601728.SH,20260422,5.93,0.1309,0.7077,0.82,16.352,16.352,1.1775,54263733.2485,46034429.1185
601728.SH,20260421,6.0,0.234,1.2648,1.79,16.545,16.545,1.1914,54904283.2194,46577837.2194
601728.SH,20260420,5.84,0.1423,0.7695,1.13,16.1038,16.1038,1.1597,53440169.0002,45335761.5602
601728.SH,20260417,5.87,0.1424,0.7701,1.08,16.1866,16.1866,1.1656,53714690.4163,45568650.7463
