ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
600900.SH,20260430,20260331,0.2763,0.2763,0.7402,0.7402,2.5972,1.0204,4.561,523674647.13,6237332251.35,10078405525.3,0.1507,0.1438,0.1381,2.291,1.1279,0.0438,0.0323,6816751218.73,10295045398.05,,398246135.9722,2554664456.5422,27994334124.27,4542021983.97,289636327131.39,281600144727.04,201341094749.26,-103274537892.58,-17704127820.43,529454144781.3,136567108693.36,0.2763,9.3143,0.4786,5.5814,0.1412,0.4208,0.0163,0.1044,38.005,55.6463,44.3537,14.3732,38.005,0.2832,2.4596,11.6305,-0.0002,62.3624,45.9358,56.8425,3.01,3.01,2.7768,1.8364,1.2278,1.6419,12.04,7.3456,57.3271,2.3434,2.4958,3.261,96.739,35.8264,54.7047,43.045,37.744,62.256,0.0963,1.3434,0.7074,0.7869,0.6249,0.6952,0.715,0.0363,48.6799,4.9112,1.206,429420783274.11,45.2378,0.2832,62.3624,3.01,2.7768,1.2278,64.6586,30.5149,30.5149,-1.1565,31.5797,32.0738,30.5016,19.2,-1.1529,23.5794,2.9671,0.4975,2.9663,6.4428,6.4428,6.4428,-0.7939,5.6014
600900.SH,20260430,20260331,0.2763,0.2763,0.7402,0.7402,2.5972,1.0204,4.561,523674647.13,6237332251.35,10078405525.3,0.1507,0.1438,0.1381,2.291,1.1279,0.0438,0.0323,6816751218.73,10295045398.05,,398246135.9722,2554664456.5422,27994334124.27,4542021983.97,289636327131.39,281600144727.04,201341094749.26,-103274537892.58,-17704127820.43,529454144781.3,136567108693.36,0.2763,9.3143,0.4786,5.5814,0.1412,0.4208,0.0163,0.1044,38.005,55.6463,44.3537,14.3732,38.005,0.2832,2.4596,11.6305,-0.0002,62.3624,45.9358,56.8425,3.01,3.01,2.7768,1.8364,1.2278,1.6419,12.04,7.3456,57.3271,2.3434,2.4958,3.261,96.739,,54.7047,43.045,37.744,62.256,0.0963,1.3434,0.7074,0.7869,0.6249,0.6952,0.715,0.0363,48.6799,4.9112,1.206,429420783274.11,45.2378,0.2832,62.3624,3.01,2.7768,1.2278,64.6586,30.5149,30.5149,-1.1565,31.5797,32.0738,30.5016,19.2,-1.1529,23.5794,2.9671,0.4975,2.9663,6.4428,6.4428,,,5.6014
600900.SH,20260430,20251231,1.4101,1.4101,3.5247,3.5247,2.5972,1.0204,4.2847,1057233876.45,33445575299.94,53184100187.43,0.1159,0.1089,0.1024,10.4041,5.5679,0.2036,0.1533,35944487122.68,51099810255.98,70628969714.57,29468291567.8646,19956615854.5546,30788832823.71,4307389129.9,290751456775.58,286165600707.52,194258394250.85,-105151411796.5,-21586408222.12,524112118093.23,129806101794.88,1.4101,9.0459,2.4752,5.3051,-0.0814,2.0884,1.2043,0.8156,40.5247,61.6685,38.3315,14.3662,40.5247,0.2714,3.2284,10.8664,-1.7448,58.3213,49.3952,59.2517,15.9873,15.9,15.4975,9.0821,6.2117,8.2003,15.9873,9.0821,58.2695,2.3963,2.6071,2.4657,97.5343,34.7381,55.475,42.231,36.5016,63.4984,0.5092,1.3963,0.6793,0.7613,0.5962,0.6681,0.6788,0.1859,42.6526,6.2117,6.1323,432585846688.76,48.3985,0.4707,70.1868,2.8523,2.3682,1.1337,86.1812,6.1742,6.1742,1.5342,7.4511,7.4042,6.175,2.89,1.5331,0.9036,5.2546,-1.302,5.2242,2.0713,2.0713,12.8817,-54.0431,5.2242
600900.SH,20260430,20251231,1.4101,1.4101,3.5247,3.5247,2.5972,1.0204,4.2847,1057233876.45,33445575299.94,53184100187.43,0.1159,0.1089,0.1024,10.4041,5.5679,0.2036,0.1533,35944487122.68,51099810255.98,70628969714.57,29468291567.8646,19956615854.5546,30788832823.71,4307389129.9,290751456775.58,286165600707.52,194258394250.85,-105151411796.5,-21586408222.12,524112118093.23,129806101794.88,1.4101,9.0459,2.4752,5.3051,-0.0814,2.0884,1.2043,0.8156,40.5247,61.6685,38.3315,14.3662,40.5247,0.2714,3.2284,10.8664,-1.7448,58.3213,49.3952,59.2517,15.9873,15.9,15.4975,9.0821,6.2117,8.2003,15.9873,9.0821,58.2695,2.3963,2.6071,2.4657,97.5343,,55.475,42.231,36.5016,63.4984,0.5092,1.3963,0.6793,0.7613,0.5962,0.6681,0.6788,0.1859,42.6526,6.2117,6.1323,432585846688.76,48.3985,0.4707,70.1868,2.8523,2.3682,1.1337,86.1812,6.1742,6.1742,1.5342,7.4511,7.4042,6.175,2.89,1.5331,0.9036,5.2546,-1.302,5.2242,2.0713,2.0713,,,5.2242
600900.SH,20251031,20250930,1.1522,1.1522,2.6868,2.6868,2.6149,1.0204,4.2409,-13672564.18,28206547059.13,41073312603.81,0.2151,0.2085,0.2052,5.3602,2.9678,0.1551,0.1159,29832596164.44,40758802765.73,,17068302221.9599,17036061447.4099,43141647729.91,3925912349.44,288709654869.91,278380705535.75,194011459176.44,-98911462156.85,-26357665915.82,521701442726.36,128734821581.35,1.1522,9.0364,1.7531,5.2613,0.1535,1.6658,0.6976,0.6963,43.4361,62.4772,37.5228,13.245,43.4361,0.2093,2.1429,10.8929,,54.6212,52.0421,61.9988,13.0706,13.01,13.0769,7.1832,5.0325,6.6513,17.4275,9.5776,59.0358,2.4412,2.6306,4.7669,95.2331,34.1108,55.34,42.3817,37.5321,62.4679,0.3404,1.4412,0.6585,0.7658,0.5778,0.672,0.6969,0.1277,58.4312,6.71,4.9686,429043512410.68,51.1319,0.1683,43.3715,7.0793,7.0231,2.6878,65.0883,0.5937,0.5937,-9.9774,1.3802,1.4617,0.5993,0.79,-9.9754,-4.2524,5.1441,0.3854,5.1138,-0.8886,-0.8886,-7.777,89.2546,5.0672
600900.SH,20251031,20250930,1.1522,1.1522,2.6868,2.6868,2.6149,1.0204,4.2409,-13672564.18,28206547059.13,41073312603.81,0.2151,0.2085,0.2052,5.3602,2.9678,0.1551,0.1159,29832596164.44,40758802765.73,,17068302221.9599,17036061447.4099,43141647729.91,3925912349.44,288709654869.91,278380705535.75,194011459176.44,-98911462156.85,-26357665915.82,521701442726.36,128734821581.35,1.1522,9.0364,1.7531,5.2613,0.1535,1.6658,0.6976,0.6963,43.4361,62.4772,37.5228,13.245,43.4361,0.2093,2.1429,10.8929,,54.6212,52.0421,61.9988,13.0706,13.01,13.0769,7.1832,5.0325,6.6513,17.4275,9.5776,59.0358,2.4412,2.6306,4.7669,95.2331,,55.34,42.3817,37.5321,62.4679,0.3404,1.4412,0.6585,0.7658,0.5778,0.672,0.6969,0.1277,58.4312,6.71,4.9686,429043512410.68,51.1319,0.1683,43.3715,7.0793,7.0231,2.6878,65.0883,0.5937,0.5937,-9.9774,1.3802,1.4617,0.5993,0.79,-9.9754,-4.2524,5.1441,0.3854,5.1138,-0.8886,-0.8886,,,5.0672
600900.SH,20250830,20250630,0.5336,0.5336,1.4998,1.4998,2.6149,1.0204,3.6346,-133840036.18,13190192509.73,20595632001.38,0.1612,0.1562,0.1536,3.4884,1.7866,0.0861,0.0647,13385593136.21,20403527164.1,30152024289.33,22487240915.2955,17364494521.8855,50199819312.02,3939421608.29,295090882439.83,285666145234.55,179241591535.12,-124348029766.44,-35732821920.68,513561881209.35,113901028828.22,0.5336,8.4404,0.9805,4.6551,0.1166,0.8339,0.919,0.7097,36.1948,56.1225,43.8775,15.8389,36.1948,0.2417,2.3459,13.2513,,63.5246,43.5042,55.5991,6.2649,6.09,6.3291,3.5992,2.3431,3.3732,12.5298,7.1984,61.5165,2.5985,2.7201,4.2085,95.7915,31.5732,57.4597,40.2133,42.4476,57.5524,0.1618,1.5985,0.5914,0.6999,0.5132,0.6074,0.6275,0.0687,59.2839,4.6862,2.3032,432771634902.87,42.3888,0.2387,59.7537,3.7295,3.7683,1.4123,61.6997,14.8515,14.8515,4.3862,14.5993,14.8264,14.8554,16.0,4.2125,7.8321,-1.7907,0.197,-1.8201,5.3385,5.3385,2.6135,52.4941,6.563
600900.SH,20250830,20250630,0.5336,0.5336,1.4998,1.4998,2.6149,1.0204,3.6346,-133840036.18,13190192509.73,20595632001.38,0.1612,0.1562,0.1536,3.4884,1.7866,0.0861,0.0647,13385593136.21,20403527164.1,30152024289.33,22487240915.2955,17364494521.8855,50199819312.02,3939421608.29,295090882439.83,285666145234.55,179241591535.12,-124348029766.44,-35732821920.68,513561881209.35,113901028828.22,0.5336,8.4404,0.9805,4.6551,0.1166,0.8339,0.919,0.7097,36.1948,56.1225,43.8775,15.8389,36.1948,0.2417,2.3459,13.2513,,63.5246,43.5042,55.5991,6.2649,6.09,6.3291,3.5992,2.3431,3.3732,12.5298,7.1984,61.5165,2.5985,2.7201,4.2085,95.7915,,57.4597,40.2133,42.4476,57.5524,0.1618,1.5985,0.5914,0.6999,0.5132,0.6074,0.6275,0.0687,59.2839,4.6862,2.3032,432771634902.87,42.3888,0.2387,59.7537,3.7295,3.7683,1.4123,61.6997,14.8515,14.8515,4.3862,14.5993,14.8264,14.8554,16.0,4.2125,7.8321,-1.7907,0.197,-1.8201,5.3385,5.3385,,,6.563
600900.SH,20250430,20250331,0.2117,0.2117,0.6954,0.6954,2.6041,1.0204,4.0458,-51949349.5,5232734947.37,9014131530.91,0.0849,0.0816,0.079,1.799,0.9921,0.0397,0.0301,5464186019.44,8681788246.58,,,,33543415486.83,3729615304.45,299190752071.98,293036495004.37,188397158129.05,-184457358440.24,-22585878939.04,526797906898.07,123960665538.37,0.2117,8.8202,0.4842,5.0662,-0.0171,0.3548,,,31.0924,52.9767,47.0233,17.2307,31.0924,0.2452,2.4066,14.5788,,67.8866,37.1603,51.0235,2.4317,2.43,2.4561,1.5364,0.9362,1.4154,9.7268,6.1456,59.6492,2.4783,2.6523,3.0336,96.9664,33.3996,56.7942,40.9673,59.9081,40.0919,0.0588,1.4783,0.6414,0.7213,0.5599,0.6297,0.6429,0.0352,57.3202,3.7448,0.9168,436193994636.96,36.4586,0.2452,67.8866,2.4317,2.4561,0.9362,69.6271,30.5179,30.5179,-2.0235,29.9027,30.3194,30.5584,31.49,-2.2042,24.4005,2.6285,-0.3535,2.6281,8.6769,8.6769,8.6769,7.2042,4.9851
600900.SH,20250430,20250331,0.2117,0.2117,0.6954,0.6954,2.6041,1.0204,4.0458,-51949349.5,5232734947.37,9014131530.91,0.0849,0.0816,0.079,1.799,0.9921,0.0397,0.0301,5464186019.44,8681788246.58,,-7601799116.3044,-7117676026.9444,33543415486.83,3729615304.45,299190752071.98,293036495004.37,188397158129.05,-184457358440.24,-22585878939.04,526797906898.07,123960665538.37,0.2117,8.8202,0.4842,5.0662,-0.0171,0.3548,-0.3107,-0.2909,31.0924,52.9767,47.0233,17.2307,31.0924,0.2452,2.4066,14.5788,,67.8866,37.1603,51.0235,2.4317,2.43,2.4561,1.5364,0.9362,1.4154,9.7268,6.1456,59.6492,2.4783,2.6523,3.0336,96.9664,,56.7942,40.9673,59.9081,40.0919,0.0588,1.4783,0.6414,0.7213,0.5599,0.6297,0.6429,0.0352,57.3202,3.7448,0.9168,436193994636.96,36.4586,0.2452,67.8866,2.4317,2.4561,0.9362,69.6271,30.5179,30.5179,-2.0235,29.9027,30.3194,30.5584,31.49,-2.2042,24.4005,2.6285,-0.4437,2.5986,8.6769,8.6769,,,4.9851
