ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
600887.SH,20260529,26.92,1.1364,1.2428,1.28,14.7234,14.0893,2.8576,17027870.9156,16943258.8089
600887.SH,20260528,26.0,1.0036,1.0975,1.17,14.2202,13.6078,2.7599,16445937.7342,16364217.2746
600887.SH,20260527,26.62,0.9187,1.0047,1.16,14.5593,13.9322,2.8257,16838110.0956,16754440.9173
600887.SH,20260526,26.58,0.7619,0.8332,1.0,14.5375,13.9113,2.8215,16812808.6529,16729265.1984
600887.SH,20260525,26.27,0.7296,0.7978,0.97,14.3679,13.7491,2.7886,16616722.4722,16534153.3771
600887.SH,20260522,26.2,1.0177,1.113,1.44,14.3296,13.7124,2.7812,16572444.9475,16490095.869
600887.SH,20260521,26.76,0.8674,0.9485,1.25,14.6359,14.0055,2.8406,16926665.1449,16842555.9334
600887.SH,20260520,27.12,0.5736,0.6273,0.74,14.8328,14.1939,2.8788,17154378.1289,17069137.4034
600887.SH,20260519,27.23,0.6317,0.6908,0.72,14.893,14.2515,2.8905,17223957.0962,17138370.6303
600887.SH,20260518,27.29,0.6854,0.7495,0.67,14.9258,14.2829,2.8969,17261909.2602,17176134.2086
600887.SH,20260515,27.61,0.768,0.8399,0.73,15.1008,14.4504,2.9308,17464320.8016,17377539.9597
600887.SH,20260514,27.78,0.8027,0.8778,0.72,15.1938,14.5394,2.9489,17571851.9329,17484536.7649
600887.SH,20260513,27.9,0.9799,1.0715,0.78,15.2594,14.6022,2.9616,17647756.2609,17560063.9216
600887.SH,20260512,28.01,1.1749,1.2849,0.69,15.3196,14.6597,2.9733,17717335.2283,17629297.1485
600887.SH,20260511,28.06,1.4226,1.5557,0.78,15.3469,14.6859,2.9786,17748962.0316,17660766.7971
600887.SH,20260508,27.52,0.9052,0.9899,0.48,15.0516,14.4033,2.9213,17407392.5556,17320894.5922
600887.SH,20260507,27.53,1.1262,1.2316,0.62,15.057,14.4085,2.9223,17413717.9163,17327188.5219
600887.SH,20260506,27.45,1.6704,1.8267,1.04,15.0133,14.3666,2.9139,17363115.0309,17276837.0841
600887.SH,20260430,27.46,3.4066,3.7254,3.24,15.0188,14.3719,2.9149,17369440.3916,17283131.0139
600887.SH,20260429,26.57,2.0047,2.1922,2.53,19.8826,20.9806,3.1547,16806483.2922,16722971.2687
600887.SH,20260428,25.49,1.2985,1.42,2.05,19.0744,20.1278,3.0265,16123344.3402,16043226.8588
600887.SH,20260427,25.25,0.6865,0.7507,1.1,18.8948,19.9383,2.998,15971535.6842,15892172.5455
