ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
601088.SH,20260529,46.92,0.3544,2.1823,1.53,19.2561,19.7349,2.0318,101766825.7544,77375950.0849
601088.SH,20260528,46.15,0.1971,1.2138,0.89,18.9401,19.411,1.9985,100096739.313,76106140.1623
601088.SH,20260527,46.1,0.241,1.4839,1.14,18.9196,19.39,1.9963,99988292.1414,76023684.9726
601088.SH,20260526,44.8,0.2211,1.3612,1.05,18.3861,18.8432,1.94,97168665.6819,73879850.0384
601088.SH,20260525,44.78,0.3293,2.0278,1.74,18.3779,18.8348,1.9391,97125286.8133,73846867.9625
601088.SH,20260522,44.98,0.1666,1.0255,0.81,18.46,18.9189,1.9478,97559075.4994,74176688.7216
601088.SH,20260521,45.26,0.1532,0.9433,0.71,18.5749,19.0367,1.9599,98166379.6599,74638437.7843
601088.SH,20260520,46.0,0.1849,1.1386,0.88,18.8786,19.3479,1.992,99771397.7984,75858774.593
601088.SH,20260519,46.07,0.2177,1.3407,1.12,18.9073,19.3774,1.995,99923223.8385,75974211.8587
601088.SH,20260518,45.85,0.2233,1.3751,1.19,18.817,19.2848,1.9855,99446056.2838,75611409.0237
601088.SH,20260515,45.7,0.2466,1.5184,1.43,18.7555,19.2217,1.979,99120714.7693,75364043.4544
601088.SH,20260514,45.17,0.2085,1.2841,1.09,18.5379,18.9988,1.956,97971174.7512,74490018.4427
601088.SH,20260513,44.8,0.1492,0.9184,0.75,18.3861,18.8432,1.94,97168665.6819,73879850.0384
601088.SH,20260512,45.2,0.1471,0.9055,0.71,18.5503,19.0114,1.9573,98036243.0541,74539491.5566
601088.SH,20260511,45.17,0.1872,1.1528,0.89,18.5379,18.9988,1.956,97971174.7512,74490018.4427
601088.SH,20260508,45.18,0.1729,1.0648,0.77,18.542,19.003,1.9565,97992864.1855,74506509.4807
601088.SH,20260507,45.59,0.3014,1.8559,1.53,18.7103,19.1755,1.9742,98882130.9919,75182642.0368
601088.SH,20260506,47.73,0.1869,1.1508,0.93,19.5886,20.0756,2.0669,103523669.933,78711724.1592
601088.SH,20260430,48.0,0.1851,1.1397,0.86,19.6994,20.1891,2.0786,104109284.6592,79156982.184
601088.SH,20260429,47.98,0.2054,1.2644,0.94,19.6912,20.1807,2.0777,104065905.7906,79124000.1081
601088.SH,20260428,48.15,0.2479,1.5265,1.22,19.7609,20.2522,2.0851,104434626.1738,79404347.7533
601088.SH,20260427,46.78,0.1613,0.9932,0.81,19.1987,19.676,2.0257,101463173.6741,77145075.5535
601088.SH,20260424,47.19,0.2095,1.2899,1.15,19.367,19.367,2.1816,102352440.4806,77821208.1096
601088.SH,20260423,46.98,0.2547,1.568,1.54,19.2808,19.2808,2.1719,101896962.3602,77474896.3126
601088.SH,20260422,45.87,0.2163,1.3317,1.39,18.8252,18.8252,2.1206,99489435.1524,75644391.0996
601088.SH,20260421,45.98,0.1758,1.0823,1.12,18.8704,18.8704,2.1257,99728018.9298,75825792.5171
601088.SH,20260420,45.23,0.1361,0.8381,0.86,18.5626,18.5626,2.091,98101311.357,74588964.6705
601088.SH,20260417,45.55,0.1302,0.8019,0.8,18.6939,18.6939,2.1058,98795373.2547,75116677.885
601088.SH,20260416,45.53,0.1668,1.0273,1.06,18.6857,18.6857,2.1049,98751994.3861,75083695.8091
601088.SH,20260415,45.83,0.171,1.0531,0.93,18.8088,18.8088,2.1188,99402677.4152,75578426.9478
601088.SH,20260414,45.66,0.1829,1.126,1.02,18.739,18.739,2.1109,99033957.0321,75298079.3025
601088.SH,20260413,46.32,0.1412,0.8695,0.8,19.0099,19.0099,2.1414,100465459.6961,76386487.8076
601088.SH,20260410,46.38,0.1557,0.9587,0.84,19.0345,19.0345,2.1442,100595596.302,76485434.0353
601088.SH,20260409,46.79,0.1349,0.8304,0.68,19.2028,19.2028,2.1631,101484863.1084,77161566.5914
601088.SH,20260408,46.76,0.3048,1.877,1.65,18.7855,18.7855,2.2102,99279749.0431,77112093.4776
601088.SH,20260407,48.42,0.1603,0.987,0.86,19.4524,19.4524,2.2887,102804222.5976,79849605.7781
601088.SH,20260403,47.58,0.1293,0.7962,0.69,19.115,19.115,2.249,101020754.052,78464358.5899
601088.SH,20260402,47.69,0.1955,1.2036,1.01,19.1592,19.1592,2.2542,101254303.5044,78645760.0074
601088.SH,20260401,46.62,0.2037,1.2541,0.91,18.7293,18.7293,2.2036,98982504.2855,76881218.9462
601088.SH,20260331,46.75,0.2372,1.4603,1.02,18.7815,18.7815,2.2097,99258517.2747,77095602.4396
601088.SH,20260330,47.82,0.1706,1.0502,0.59,17.305,19.6578,2.325,101530316.4936,78860143.5008
601088.SH,20260327,47.5,0.1367,0.8418,0.44,17.1892,19.5262,2.3094,100850899.9048,78332430.2863
601088.SH,20260326,47.69,0.2178,1.3412,0.65,17.258,19.6043,2.3187,101254303.5044,78645760.0074
601088.SH,20260325,47.25,0.3512,2.1622,1.15,17.0988,19.4234,2.2973,100320105.6947,77920154.3374
601088.SH,20260324,48.48,0.2824,1.7385,0.96,17.5439,19.9291,2.3571,102931613.208,79948552.0058
601088.SH,20260323,49.5,0.4463,2.7478,1.83,17.913,20.3484,2.4067,105097253.585,81630637.8773
601088.SH,20260320,49.55,0.2652,1.6332,1.11,17.9311,20.3689,2.4091,105203412.427,81713093.067
601088.SH,20260319,49.47,0.3386,2.0851,1.41,17.9021,20.336,2.4052,105033558.2797,81581164.7634
601088.SH,20260318,47.48,0.1947,1.199,0.77,17.182,19.518,2.3084,100808436.3679,78299448.2103
601088.SH,20260317,47.74,0.2275,1.4007,0.86,16.1668,18.3648,2.3916,94852314.2652,78728215.1972
601088.SH,20260316,48.49,0.1936,1.1923,0.58,16.4208,18.6533,2.4291,96342453.2618,79965043.0438
601088.SH,20260313,48.92,0.2398,1.4767,0.74,16.5664,18.8187,2.4507,97196799.6199,80674157.6759
601088.SH,20260312,49.26,0.3452,2.1253,1.09,16.6816,18.9495,2.4677,97872329.2983,81234852.9663
601088.SH,20260311,47.83,0.2634,1.6215,0.75,16.1973,18.3994,2.3961,95031130.9448,78876634.5388
601088.SH,20260310,46.18,0.2858,1.7598,0.72,15.6385,17.7647,2.3134,91752825.1522,76155613.2762
601088.SH,20260309,47.95,0.5357,3.2986,1.39,16.2379,18.4456,2.4021,95269553.1842,79074526.9942
601088.SH,20260306,45.83,0.1885,1.1605,0.5,15.52,17.63,2.2959,91057426.9538,75578426.9478
601088.SH,20260305,45.88,0.3106,1.9125,0.93,15.5369,17.6493,2.2984,91156769.5535,75660882.1375
601088.SH,20260304,46.11,0.4297,2.6459,1.57,15.6148,17.7378,2.3099,91613745.5125,76040176.0105
601088.SH,20260303,45.81,0.5169,3.1829,2.56,15.5132,17.6224,2.2949,91017689.9139,75545444.8719
601088.SH,20260302,44.73,0.486,2.9922,3.4,15.1475,17.2069,2.2408,88871889.7587,73764412.7727
601088.SH,20260227,42.26,0.1261,0.7766,0.87,14.3111,16.2567,2.117,83964365.3298,69691126.3978
601088.SH,20260226,41.83,0.104,0.6401,0.71,14.1654,16.0913,2.0955,83110018.9718,68982011.7658
601088.SH,20260225,42.18,0.1387,0.8543,0.95,14.284,16.226,2.113,83805417.1702,69559198.0942
601088.SH,20260224,42.52,0.1546,0.9521,1.08,14.3991,16.3567,2.1301,84480946.8487,70119893.3847
601088.SH,20260213,41.45,0.1908,1.1751,1.4,14.0367,15.9451,2.0765,82355015.2135,68355352.3235
601088.SH,20260212,42.56,0.1362,0.8388,0.89,14.4126,16.3721,2.1321,84560420.9285,70185857.5365
601088.SH,20260211,42.86,0.1157,0.7127,0.49,14.5142,16.4875,2.1471,85156476.5271,70680588.6751
601088.SH,20260210,42.48,0.1293,0.7962,0.5,14.3856,16.3414,2.1281,84401472.7688,70053929.2328
601088.SH,20260209,42.21,0.1464,0.9014,0.52,14.2941,16.2375,2.1145,83865022.7301,69608671.2081
601088.SH,20260206,41.67,0.1527,0.9402,0.5,14.1113,16.0298,2.0875,82792122.6525,68718155.1585
601088.SH,20260205,41.86,0.2189,1.3479,0.7,14.1756,16.1029,2.097,83169624.5316,69031484.8796
601088.SH,20260204,42.42,0.5351,3.2949,1.86,14.3652,16.3183,2.125,84282261.6491,69954983.0051
601088.SH,20260203,39.6,0.2356,1.4509,0.83,13.4103,15.2335,1.9838,78679339.0218,65304510.3018
601088.SH,20260202,40.21,0.2658,1.6367,0.84,13.6168,15.4681,2.0143,79891318.7391,66310463.6171
601088.SH,20260130,41.93,0.2684,1.6528,0.89,14.1993,16.1298,2.1005,83308704.1713,69146922.1453
601088.SH,20260129,41.38,0.2696,1.6602,0.94,14.013,15.9182,2.0729,82215935.5738,68239915.0578
601088.SH,20260128,41.18,0.3953,2.4341,1.6,13.9453,15.8413,2.0629,81818565.1747,67910094.2987
601088.SH,20260127,40.65,0.2273,1.3994,1.01,13.7658,15.6374,2.0364,80765533.6171,67036069.2871
601088.SH,20260126,41.65,0.4158,2.5604,2.45,14.1045,16.0221,2.0865,82752385.6126,68685173.0826
601088.SH,20260123,40.0,0.2046,1.2599,1.23,13.5457,15.3873,2.0038,79474079.82,65964151.82
601088.SH,20260122,40.65,0.1923,1.1841,1.24,13.7658,15.6374,2.0364,80765533.6171,67036069.2871
601088.SH,20260121,40.08,0.1945,1.1973,1.3,13.5728,15.4181,2.0078,79633027.9796,66096080.1236
601088.SH,20260120,40.85,0.1202,0.74,0.79,13.8336,15.7143,2.0464,81162904.0162,67365890.0462
601088.SH,20260119,40.7,0.1381,0.8503,0.88,13.7828,15.6566,2.0389,80864876.2169,67118524.4769
601088.SH,20260116,41.0,0.1843,1.1346,1.12,13.8844,15.772,2.0539,81460931.8155,67613255.6155
601088.SH,20260115,41.56,0.141,0.8683,0.79,14.074,15.9874,2.082,82573568.933,68536753.741
601088.SH,20260114,41.74,0.1658,1.0209,0.85,14.135,16.0567,2.091,82931202.2922,68833592.4242
601088.SH,20260113,41.9,0.1352,0.8322,0.63,14.1891,16.1182,2.099,83249098.6115,69097449.0315
601088.SH,20260112,41.86,0.1582,0.9743,0.73,14.1756,16.1029,2.097,83169624.5316,69031484.8796
601088.SH,20260109,42.45,0.2232,1.3745,1.15,14.3754,16.3298,2.1265,84341867.209,70004456.119
601088.SH,20260108,41.45,0.2092,1.2878,1.15,14.0367,15.9451,2.0765,82355015.2135,68355352.3235
601088.SH,20260107,41.26,0.2512,1.5469,1.57,13.9724,15.872,2.0669,81977513.3343,68042022.6023
601088.SH,20260106,40.78,0.2226,1.3703,1.63,13.8099,15.6874,2.0429,81023824.3765,67250452.7805
601088.SH,20260105,40.26,0.1721,1.0598,1.46,13.6338,15.4874,2.0168,79990661.3388,66392918.8068
601088.SH,20251231,40.5,0.118,0.7263,0.94,13.715,15.5797,2.0289,80467505.8178,66788703.7178
601088.SH,20251230,40.45,0.144,0.8866,1.16,13.6981,15.5604,2.0264,80368163.218,66706248.528
601088.SH,20251229,40.2,0.146,0.8988,1.01,13.6134,15.4643,2.0138,79871450.2191,66293972.5791
601088.SH,20251226,40.07,0.1006,0.6197,0.7,13.5694,15.4143,2.0073,79613159.4597,66079589.0857
601088.SH,20251225,40.13,0.0801,0.4932,0.53,13.5897,15.4374,2.0103,79732370.5794,66178535.3134
601088.SH,20251224,40.25,0.1576,0.9701,1.08,13.6304,15.4835,2.0163,79970792.8189,66376427.7689
601088.SH,20251223,41.15,0.1387,0.8539,0.95,13.9352,15.8297,2.0614,81758959.6148,67860621.1848
601088.SH,20251222,40.88,0.2438,1.501,2.07,13.8437,15.7259,2.0479,81222509.576,67415363.16
601088.SH,20251219,40.59,0.0982,0.6048,0.76,13.7455,15.6143,2.0334,80646322.4973,66937123.0593
601088.SH,20251218,40.83,0.1234,0.7599,0.98,13.8268,15.7066,2.0454,81123166.9763,67332907.9703
601088.SH,20251217,40.0,0.1232,0.7584,1.01,13.5457,15.3873,2.0038,79474079.82,65964151.82
601088.SH,20251216,40.17,0.1395,0.8592,1.23,13.6033,15.4527,2.0123,79811844.6592,66244499.4652
601088.SH,20251215,39.91,0.1037,0.6384,0.85,13.5152,15.3527,1.9993,79295263.1404,65815732.4784
601088.SH,20251212,40.0,0.1593,0.9811,1.49,13.5457,15.3873,2.0038,79474079.82,65964151.82
601088.SH,20251211,40.31,0.1051,0.6472,0.99,13.6507,15.5066,2.0193,80090003.9386,66475373.9966
601088.SH,20251210,40.18,0.1022,0.629,0.96,13.6067,15.4566,2.0128,79831713.1792,66260990.5032
601088.SH,20251209,40.48,0.0985,0.6063,0.9,13.7083,15.572,2.0279,80427768.7778,66755721.6418
601088.SH,20251208,40.9,0.144,0.8864,1.41,13.8505,15.7336,2.0489,81262246.616,67448345.236
601088.SH,20251205,41.53,0.0843,0.5193,0.82,14.0638,15.9759,2.0805,82513963.3731,68487280.6271
601088.SH,20251204,41.75,0.1013,0.6237,1.02,14.1383,16.0605,2.0915,82951070.8121,68850083.4621
601088.SH,20251203,41.64,0.1016,0.6253,1.02,14.1011,16.0182,2.086,82732517.0926,68668682.0446
601088.SH,20251202,41.6,0.1178,0.7256,1.16,14.0875,16.0028,2.084,82653043.0128,68602717.8928
601088.SH,20251201,41.34,0.1065,0.6558,0.92,13.9995,15.9028,2.0709,82136461.494,68173950.906
601088.SH,20251128,41.14,0.0861,0.5299,0.65,13.9318,15.8259,2.0609,81739091.0949,67844130.1469
601088.SH,20251127,41.45,0.0852,0.5248,0.64,14.0367,15.9451,2.0765,82355015.2135,68355352.3235
601088.SH,20251126,41.0,0.1007,0.62,0.75,13.8844,15.772,2.0539,81460931.8155,67613255.6155
601088.SH,20251125,41.2,0.1301,0.801,1.01,13.9521,15.849,2.0639,81858302.2146,67943076.3746
601088.SH,20251124,41.2,0.1776,1.0936,1.46,13.9521,15.849,2.0639,81858302.2146,67943076.3746
601088.SH,20251121,42.07,0.1694,1.0433,1.56,14.2467,16.1836,2.1075,83586863.4507,69377796.6767
601088.SH,20251120,42.0,0.0853,0.5254,0.72,14.223,16.1567,2.104,83447783.811,69262359.411
601088.SH,20251119,42.52,0.1071,0.6597,0.89,14.3991,16.3567,2.1301,84480946.8487,70119893.3847
601088.SH,20251118,41.91,0.107,0.6587,0.86,14.1925,16.1221,2.0995,83268967.1314,69113940.0694
601088.SH,20251117,42.4,0.1403,0.8637,1.14,14.3585,16.3106,2.124,84242524.6092,69922000.9292
601088.SH,20251114,42.09,0.1021,0.6286,0.78,14.2535,16.1913,2.1085,83626600.4906,69410778.7526
601088.SH,20251113,42.62,0.1321,0.8131,0.95,14.433,16.3952,2.1351,84679632.0482,70284803.7642
601088.SH,20251112,42.6,0.1203,0.7408,0.83,14.4262,16.3875,2.1341,84639895.0083,70251821.6883
601088.SH,20251111,42.8,0.1273,0.7838,0.87,14.4939,16.4645,2.1441,85037265.4074,70581642.4474
601088.SH,20251110,43.15,0.1344,0.8272,0.87,14.6124,16.5991,2.1616,85732663.6058,71158828.7758
601088.SH,20251107,43.73,0.1406,0.8658,0.92,14.8089,16.8222,2.0882,86885037.7632,72115308.9772
601088.SH,20251106,43.99,0.1723,1.0608,1.04,14.8969,16.9222,2.1006,87401619.282,72544075.964
601088.SH,20251105,43.58,0.149,0.9175,0.92,14.7581,16.7645,2.081,86587009.9639,71867943.4079
601088.SH,20251104,43.52,0.1384,0.8522,0.86,14.7377,16.7414,2.0781,86467798.8442,71768997.1802
601088.SH,20251103,43.42,0.1681,1.0353,1.0,14.7039,16.703,2.0734,86269113.6446,71604086.8006
601088.SH,20251031,42.51,0.1381,0.8504,0.79,14.3957,16.3529,2.0299,84461078.3287,70103402.3467
601088.SH,20251030,43.04,0.2339,1.4404,1.47,14.5752,16.5568,2.0552,85514109.8863,70977427.3583
601088.SH,20251029,42.14,0.1328,0.8178,0.8,14.2704,16.2106,2.0122,83725943.0904,69493233.9424
601088.SH,20251028,42.59,0.1302,0.8014,0.67,14.4228,16.3837,2.0337,84620026.4883,70235330.6503
601088.SH,20251027,42.69,0.2094,1.2892,1.05,14.4567,16.4221,2.0385,84818711.6879,70400241.0299
601088.SH,20251024,42.5,0.1663,1.0242,0.75,14.3923,15.6931,2.103,84441209.8088,70086911.3088
601088.SH,20251023,42.22,0.1562,0.9619,0.63,14.2975,15.5897,2.0892,83884891.25,69625162.246
601088.SH,20251022,42.14,0.1662,1.0235,0.64,14.2704,15.5601,2.0852,83725943.0904,69493233.9424
601088.SH,20251021,41.8,0.2773,1.7076,1.05,14.1553,15.4346,2.0684,83050413.4119,68932538.6519
601088.SH,20251020,42.23,0.2303,1.4178,0.85,14.3009,15.5934,2.0897,83904759.77,69641653.284
601088.SH,20251017,41.9,0.2758,1.698,1.05,14.1891,15.4715,2.0733,83249098.6115,69097449.0315
601088.SH,20251016,42.01,0.2942,1.8117,1.14,14.2264,15.5121,2.0788,83467652.331,69278850.449
