ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
688008.SH,20260529,253.0,6.3725,6.8694,0.95,138.3167,120.9002,14.8336,30921660.5313,29004590.9813
688008.SH,20260528,260.98,5.4438,5.8682,0.72,142.6794,124.7135,15.3015,31896976.1481,29919439.3451
688008.SH,20260527,265.5,6.6835,7.2046,0.88,145.1505,126.8735,15.5665,32449410.5576,30437624.1326
688008.SH,20260526,272.29,6.8842,7.4209,0.93,148.8626,130.1182,15.9646,33279284.3718,31216047.7403
688008.SH,20260525,284.08,7.8003,8.4085,1.08,155.3083,135.7523,16.6558,34720258.1966,32567684.6086
688008.SH,20260522,271.83,6.8514,7.3856,0.87,148.6112,129.8984,15.9376,33223063.1708,31163312.1203
688008.SH,20260521,262.17,9.7699,10.5316,1.26,143.33,125.2822,15.3712,32042417.9506,30055864.1011
688008.SH,20260520,257.3,6.5238,7.0324,0.82,140.6675,122.955,15.0857,31447206.5403,29497554.3853
688008.SH,20260519,247.11,6.0215,6.491,0.71,135.0966,118.0855,14.4883,30201784.7189,28329345.7604
688008.SH,20260518,247.99,6.8892,7.4263,0.77,135.5777,118.5061,14.5399,30309338.3208,28430231.2943
688008.SH,20260515,247.98,9.9901,10.769,1.24,135.5722,118.5013,14.5393,30308116.1208,28429084.8678
688008.SH,20260514,265.08,9.3917,10.1239,1.21,144.9209,126.6728,15.5419,32398078.1567,30389474.2187
688008.SH,20260513,258.8,7.4035,7.9807,0.91,141.4876,123.6718,15.1737,31630536.5435,29669518.3635
688008.SH,20260512,240.7,8.4976,9.1601,1.13,131.5922,115.0224,14.1124,29418354.5055,27594486.3605
688008.SH,20260511,249.22,9.6137,10.3633,1.48,136.2501,119.0938,14.612,30459668.9234,28571241.7564
688008.SH,20260508,210.27,5.4416,5.8659,0.82,114.9559,100.4809,12.3283,25699199.8416,24105910.4571
688008.SH,20260507,209.91,7.7235,8.3257,1.19,114.7591,100.3089,12.3072,25655200.6408,24064639.1023
688008.SH,20260506,198.98,9.6002,10.3487,1.69,108.7836,95.0858,11.6664,24319336.0179,22811594.9149
688008.SH,20260430,173.3,5.1577,5.5598,0.9,94.7442,82.8142,10.1607,21180726.3639,19867571.6089
