ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
601919.SH,20260430,20260331,0.38,0.38,3.3826,3.3826,1.5946,1.0194,11.7578,16602897.06,5860336405.33,8930360430.93,1.5182,1.4609,1.4275,5.6098,0.2976,0.3524,0.1068,6307187815.25,7793181000.34,,-2148183746.9759,-3499567518.4159,97017831896.39,28125901970.6,73617241024.82,-76717016483.45,219672287594.62,59652527480.33,-72662877632.77,360879271445.42,195652242295.22,0.3838,15.3918,0.7265,12.7771,-0.077,0.5089,-0.1403,-0.2285,13.2863,17.2411,82.7589,4.4137,13.2863,0.382,4.1605,-0.1288,-0.0024,87.8232,15.5501,15.0457,2.5118,2.51,2.5047,1.6072,1.4193,1.849,10.0472,6.4288,40.8954,1.6919,2.0724,35.9575,64.0425,,20.3994,65.3098,57.9133,42.0867,0.0966,0.6919,1.1858,3.2016,1.1052,2.984,,0.056,30.1347,5.6772,1.212,168848592348.64,15.5461,0.382,87.8232,2.5118,2.5047,1.4193,21.4778,-48.6486,-48.6486,-23.0076,-49.1991,-49.207,-49.7463,-49.66,-26.1407,-47.9457,2.649,0.4682,1.4743,-10.6341,-10.6341,,,-3.4591
601919.SH,20260430,20260331,0.38,0.38,3.3826,3.3826,1.5946,1.0194,11.7578,16602897.06,5860336405.33,8930360430.93,1.5182,1.4609,1.4275,5.6098,0.2976,0.3524,0.1068,6307187815.25,7793181000.34,,,,97017831896.39,28125901970.6,73617241024.82,-76717016483.45,219672287594.62,59652527480.33,-72662877632.77,360879271445.42,195652242295.22,0.3838,15.3918,0.7265,12.7771,-0.077,0.5089,,,13.2863,17.2411,82.7589,4.4137,13.2863,0.382,4.1605,-0.1288,-0.0024,87.8232,15.5501,15.0457,2.5118,2.51,2.5047,1.6072,1.4193,1.849,10.0472,6.4288,40.8954,1.6919,2.0724,35.9575,64.0425,45.1979,20.3994,65.3098,57.9133,42.0867,0.0966,0.6919,1.1858,3.2016,1.1052,2.984,,0.056,30.1347,5.6772,1.212,168848592348.64,15.5461,0.382,87.8232,2.5118,2.5047,1.4193,21.4778,-48.6486,-48.6486,-23.0076,-49.1991,-49.207,-49.7463,-49.66,-26.1407,-47.9457,2.649,0.4682,1.4743,-10.6341,-10.6341,-10.6341,57.2525,-3.4591
601919.SH,20260320,20251231,1.99,1.99,14.1708,14.1708,1.7191,1.0077,11.2446,140857128.32,30727290693.06,44009231809.82,1.5065,1.4517,1.416,26.1042,1.157,1.6106,0.4474,34941028761.48,39634833515.63,60624664252.1,10848734402.1976,9548108087.3476,96238530224.75,27953602283.7,76159866410.84,-75309844663.26,216415011102.3,58272643221.92,-74470923099.84,359565891330.34,189786547430.39,1.9928,14.9946,2.9404,12.2523,-2.1503,2.5588,0.7004,0.6164,16.0489,20.0494,79.9506,3.5017,16.0489,0.376,4.2572,-1.1315,-0.0423,84.0818,19.1519,18.0566,13.2216,13.17,13.1613,8.0786,7.1804,9.2291,13.2216,8.0786,41.4157,1.7069,2.1014,35.8269,64.1731,44.7362,21.1811,64.596,57.4204,42.5796,0.3959,0.7069,1.1593,3.0497,1.0802,2.8416,,0.2273,27.2558,7.1804,6.2917,167871872480.84,19.1339,0.447,93.0465,1.6355,1.6198,0.903,10.7195,-35.3896,-35.3896,-32.291,-37.2525,-37.2104,-37.1327,-37.31,-34.2896,-36.4824,1.9847,-2.7568,-1.0239,-6.1384,-6.1384,-12.2065,-60.2655,-1.0239
601919.SH,20260320,20251231,1.99,1.99,14.1708,14.1708,1.7191,1.0077,11.2446,140857128.32,30727290693.06,44009231809.82,1.5065,1.4517,1.416,26.1042,1.157,1.6106,0.4474,34941028761.48,39634833515.63,60624664252.1,10848734402.1976,9548108087.3476,96238530224.75,27953602283.7,76159866410.84,-75309844663.26,216415011102.3,58272643221.92,-74470923099.84,359565891330.34,189786547430.39,1.9928,14.9946,2.9404,12.2523,-2.1503,2.5588,0.7004,0.6164,16.0489,20.0494,79.9506,3.5017,16.0489,0.376,4.2572,-1.1315,-0.0423,84.0818,19.1519,18.0566,13.2216,13.17,13.1613,8.0786,7.1804,9.2291,13.2216,8.0786,41.4157,1.7069,2.1014,35.8269,64.1731,,21.1811,64.596,57.4204,42.5796,0.3959,0.7069,1.1593,3.0497,1.0802,2.8416,,0.2273,27.2558,7.1804,6.2917,167871872480.84,19.1339,0.447,93.0465,1.6355,1.6198,0.903,10.7195,-35.3896,-35.3896,-32.291,-37.2525,-37.2104,-37.1327,-37.31,-34.2896,-36.4824,1.9847,-2.7568,-1.0239,-6.1384,-6.1384,,,-1.0239
601919.SH,20251031,20250930,1.74,1.74,10.82,10.82,1.7286,0.9043,11.0973,104373338.12,26965216579.44,36830275551.66,1.5042,1.4541,1.4263,17.949,0.8347,1.2519,0.336,31331829530.56,34893263422.99,,9161294673.2593,8170806359.7293,113381311941.94,28119406243.73,75830313905.8,-95588443404.77,216395864924.25,65524137748.58,-89398573436.02,358532061027.98,185901606943.02,1.7476,14.9931,2.5812,12.0016,-0.8799,2.2527,0.5914,0.5275,18.3691,21.9753,78.0247,2.6762,18.3691,0.3541,3.8095,-1.4873,-0.0015,81.3055,22.027,20.8195,11.5953,11.37,11.5506,6.9961,6.1727,8.0947,15.4604,9.3281,43.4634,1.7688,2.1364,39.0944,60.9056,43.2763,21.1502,64.7751,59.7986,40.2014,0.3076,0.7688,1.0686,3.0626,0.9957,2.8537,,0.184,28.9064,8.2303,5.4275,164005378905.51,22.0137,0.3241,80.614,4.1066,4.0922,2.1188,24.2821,-26.8908,-26.8908,-20.3038,-29.1724,-29.1384,-28.996,-29.15,-22.6561,-31.9517,1.9745,0.5147,-1.0349,-4.0853,-4.0853,-20.4229,57.7487,4.3435
601919.SH,20251031,20250930,1.74,1.74,10.82,10.82,1.7286,0.9043,11.0973,104373338.12,26965216579.44,36830275551.66,1.5042,1.4541,1.4263,17.949,0.8347,1.2519,0.336,31331829530.56,34893263422.99,,9161294673.2593,8170806359.7293,113381311941.94,28119406243.73,75830313905.8,-95588443404.77,216395864924.25,65524137748.58,-89398573436.02,358532061027.98,185901606943.02,1.7476,14.9931,2.5812,12.0016,-0.8799,2.2527,0.5914,0.5275,18.3691,21.9753,78.0247,2.6762,18.3691,0.3541,3.8095,-1.4873,-0.0015,81.3055,22.027,20.8195,11.5953,11.37,11.5506,6.9961,6.1727,8.0947,15.4604,9.3281,43.4634,1.7688,2.1364,39.0944,60.9056,,21.1502,64.7751,59.7986,40.2014,0.3076,0.7688,1.0686,3.0626,0.9957,2.8537,,0.184,28.9064,8.2303,5.4275,164005378905.51,22.0137,0.3241,80.614,4.1066,4.0922,2.1188,24.2821,-26.8908,-26.8908,-20.3038,-29.1724,-29.1384,-28.996,-29.15,-22.6561,-31.9517,1.9745,0.5147,-1.0349,-4.0853,-4.0853,,,4.3435
601919.SH,20250829,20250630,1.12,1.12,7.0433,7.0433,1.7285,0.9043,11.0424,71058069.6,17465034171.4,23067858645.22,1.5574,1.5054,1.4776,11.4959,0.5435,0.8236,0.2191,19991108825.38,22485186321.36,32483550902.3,12524565371.5113,12370006894.3613,109237794399.52,27765038467.12,78600597667.86,-92033353014.37,216092514639.37,69922644154.61,-84582891101.25,361494225154.53,185051878881.27,1.1321,14.9817,1.6641,11.9467,-0.9714,1.4516,0.8086,0.7986,18.5226,21.1439,78.8561,2.2422,18.5226,0.3701,3.795,-1.9228,-0.0017,81.6762,22.0226,20.6098,7.5144,7.35,7.484,4.5152,4.058,5.241,15.0288,9.0304,43.2507,1.7621,2.1339,39.1908,60.8092,43.3488,21.7433,64.1954,58.1819,41.8181,0.2055,0.7621,1.0763,2.9524,1.0023,2.7492,,0.1196,29.575,8.116,3.5214,162684599159.87,22.0018,0.3698,88.948,2.4534,2.4457,1.3844,20.9523,6.6667,6.6667,17.3223,4.0433,4.0903,3.9477,3.84,13.7836,-5.7185,1.8969,0.206,-1.1103,7.7796,7.7796,-3.4102,-48.4606,10.2527
601919.SH,20250829,20250630,1.12,1.12,7.0433,7.0433,1.7285,0.9043,11.0424,71058069.6,17465034171.4,23067858645.22,1.5574,1.5054,1.4776,11.4959,0.5435,0.8236,0.2191,19991108825.38,22485186321.36,32483550902.3,12524565371.5113,12370006894.3613,109237794399.52,27765038467.12,78600597667.86,-92033353014.37,216092514639.37,69922644154.61,-84582891101.25,361494225154.53,185051878881.27,1.1321,14.9817,1.6641,11.9467,-0.9714,1.4516,0.8086,0.7986,18.5226,21.1439,78.8561,2.2422,18.5226,0.3701,3.795,-1.9228,-0.0017,81.6762,22.0226,20.6098,7.5144,7.35,7.484,4.5152,4.058,5.241,15.0288,9.0304,43.2507,1.7621,2.1339,39.1908,60.8092,,21.7433,64.1954,58.1819,41.8181,0.2055,0.7621,1.0763,2.9524,1.0023,2.7492,,0.1196,29.575,8.116,3.5214,162684599159.87,22.0018,0.3698,88.948,2.4534,2.4457,1.3844,20.9523,6.6667,6.6667,17.3223,4.0433,4.0903,3.9477,3.84,13.7836,-5.7185,1.8969,0.206,-1.1103,7.7796,7.7796,,,10.2527
601919.SH,20250430,20250331,0.74,0.74,3.6312,3.6312,2.0039,0.8776,11.3501,52568055.79,11641970790.03,15677031554.38,1.7133,1.6599,1.6367,6.0854,0.278,0.4586,0.1151,14339214850.3,15084719303.68,,2430640693.0161,2635319255.6661,107334966577.36,27409025585.22,79129933291.18,-108780834380.08,228743143232.05,87811512760.6,-84407160538.26,374869950427.46,195174327359.62,0.7327,15.295,0.9436,12.2277,0.1572,0.9451,0.1523,0.1651,22.8258,27.0478,72.9522,1.7334,22.8258,0.3704,3.5045,-2.1415,-0.0016,75.2603,27.3548,26.0259,4.8849,4.88,4.863,2.9957,2.6274,3.422,19.5396,11.9828,41.9678,1.7232,2.1033,41.3866,58.6134,,21.1086,65.1251,57.5575,42.4425,0.1224,0.7232,1.1415,3.0852,1.0695,2.8907,,0.0704,29.0594,10.5096,2.3225,157561005702.97,27.352,0.3704,75.2603,4.8849,4.863,2.6274,25.9871,76.1905,76.1905,69.865,73.0978,73.0866,73.1242,73.14,69.4853,43.8506,4.0278,2.4407,4.0339,20.0504,20.0504,,,20.35
601919.SH,20250430,20250331,0.74,0.74,3.6312,3.6312,2.0039,0.8776,11.3501,52568055.79,11641970790.03,15677031554.38,1.7133,1.6599,1.6367,6.0854,0.278,0.4586,0.1151,14339214850.3,15084719303.68,,,,107334966577.36,27409025585.22,79129933291.18,-108780834380.08,228743143232.05,87811512760.6,-84333733273.93,374869950427.46,195174327359.62,0.7327,15.295,0.9436,12.2277,0.1572,0.9451,,,22.8258,27.0478,72.9522,1.7334,22.8258,0.3704,3.5045,-2.1415,-0.0016,75.2603,27.3548,26.0259,4.8849,4.88,4.863,2.9957,2.6274,3.422,19.5396,11.9828,41.9678,1.7232,2.1033,41.3866,58.6134,44.8856,21.1086,65.1251,57.5575,42.4425,0.1224,0.7232,1.1415,3.0852,1.0695,2.8907,,0.0704,29.0594,10.5096,2.3225,157561005702.97,27.352,0.3704,75.2603,4.8849,4.863,2.6274,25.9871,76.1905,76.1905,69.865,73.0978,73.0866,73.1242,73.14,69.4853,43.8506,4.0278,2.4407,4.0339,20.0504,20.0504,20.0504,6.5897,20.35
