ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
688111.SH,20260529,238.5,2.0875,4.8268,1.24,60.1776,30.4546,7.3044,11051425.0859,11051425.0859
688111.SH,20260528,236.38,1.7261,3.9911,0.98,59.6427,30.1838,7.2395,10953190.1962,10953190.1962
688111.SH,20260527,236.52,1.9714,4.5581,1.13,59.678,30.2017,7.2438,10959677.4059,10959677.4059
688111.SH,20260526,242.68,1.5613,3.6101,0.9,61.2323,30.9883,7.4325,11245114.6324,11245114.6324
688111.SH,20260525,245.34,1.6789,3.8819,0.99,61.9034,31.328,7.5139,11368371.6166,11368371.6166
688111.SH,20260522,242.1,1.5038,3.477,0.85,61.0859,30.9142,7.4147,11218239.0494,11218239.0494
688111.SH,20260521,243.9,2.1005,4.8567,1.2,61.5401,31.1441,7.4698,11301646.0312,11301646.0312
688111.SH,20260520,248.6,1.8637,4.3091,1.1,62.726,31.7442,7.6138,11519430.9281,11519430.9281
688111.SH,20260519,255.29,1.5022,3.4733,0.81,64.414,32.5985,7.8187,11829426.877,11829426.877
688111.SH,20260518,253.19,1.5172,3.5081,0.75,63.8841,32.3304,7.7544,11732118.7316,11732118.7316
688111.SH,20260515,251.3,1.8688,4.3209,0.82,63.4072,32.089,7.6965,11644541.4007,11644541.4007
688111.SH,20260514,255.65,2.0156,4.6604,0.82,64.5048,32.6445,7.8297,11846108.2734,11846108.2734
688111.SH,20260513,263.95,1.5684,3.6265,0.58,66.599,33.7043,8.0839,12230707.1338,12230707.1338
688111.SH,20260512,261.5,2.2666,5.2407,0.86,65.9809,33.3915,8.0089,12117180.9642,12117180.9642
688111.SH,20260511,272.91,2.3807,5.5045,0.97,68.8598,34.8484,8.3583,12645888.5542,12645888.5542
688111.SH,20260508,271.26,3.1264,7.2288,1.44,68.4435,34.6377,8.3078,12569432.1542,12569432.1542
