ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
601919.SH,20260529,14.14,0.6003,1.4716,0.9,7.0144,8.6434,0.9187,21652185.4946,17754523.4816
601919.SH,20260528,14.17,0.4993,1.2241,0.61,7.0293,8.6617,0.9206,21698123.6534,17792192.2019
601919.SH,20260527,14.34,0.6242,1.5301,0.64,7.1136,8.7657,0.9317,21958439.8863,18005648.2833
601919.SH,20260526,14.56,0.618,1.5151,0.66,7.2228,8.9001,0.946,22295319.7172,18281885.5652
601919.SH,20260525,14.65,0.7895,1.9354,0.86,7.2674,8.9551,0.9518,22433134.1935,18394891.726
601919.SH,20260522,14.61,0.8041,1.9712,0.88,7.2476,8.9307,0.9492,22371883.3151,18344666.7656
601919.SH,20260521,14.67,1.2807,3.1396,1.43,7.2773,8.9674,0.9531,22463759.6327,18420004.2062
601919.SH,20260520,14.49,1.3911,3.4102,1.93,7.188,8.8573,0.9414,22188130.6801,18193991.8846
601919.SH,20260519,14.02,0.4286,1.0506,0.56,6.9549,8.57,0.9109,21468432.8596,17603848.6006
601919.SH,20260518,14.0,0.6722,1.6478,0.83,6.945,8.5578,0.9096,21437807.4204,17578736.1204
601919.SH,20260515,14.17,0.8035,1.9697,1.02,7.0293,8.6617,0.9206,21698123.6534,17792192.2019
601919.SH,20260514,14.3,1.1978,2.9363,1.66,7.0938,8.7412,0.9291,21897189.008,17955423.323
601919.SH,20260513,14.09,0.5045,1.2369,0.63,6.9896,8.6128,0.9154,21575621.8967,17691742.2812
601919.SH,20260512,14.09,0.6758,1.6568,0.82,6.9896,8.6128,0.9154,21575621.8967,17691742.2812
601919.SH,20260511,14.05,0.8521,2.0889,1.0,6.9698,8.5884,0.9128,21514371.0183,17641517.3208
601919.SH,20260508,14.03,0.7214,1.7685,0.85,6.9598,8.5762,0.9115,21483745.5792,17616404.8407
601919.SH,20260507,14.07,0.8504,2.0848,1.07,6.9797,8.6006,0.9141,21544996.4575,17666629.801
601919.SH,20260506,14.14,0.9306,2.2813,1.31,7.0144,8.6434,0.9187,21652140.2466,17754478.2336
601919.SH,20260430,14.12,0.78,1.9122,1.21,7.0045,8.6312,0.9174,21621514.8714,17729365.8174
601919.SH,20260429,14.36,0.9645,2.3644,1.76,7.1235,7.1235,0.9501,21989019.3735,18030714.8115
601919.SH,20260428,14.23,0.6938,1.7009,1.37,7.059,7.059,0.9415,21789954.4349,17867484.1064
601919.SH,20260427,14.2,0.6115,1.499,1.22,7.0442,7.0442,0.9395,21744016.3721,17829815.4821
601919.SH,20260424,14.4,0.5106,1.2516,1.02,7.1434,7.1434,0.9527,22050270.1238,18080939.6438
601919.SH,20260423,14.45,0.4483,1.099,0.83,7.1682,7.1682,0.956,22126833.5618,18143720.6843
601919.SH,20260422,14.46,0.4796,1.1758,0.89,7.1731,7.1731,0.9567,22142146.2494,18156276.8924
601919.SH,20260421,14.62,0.4848,1.1886,0.93,7.2525,7.2525,0.9673,22387149.2507,18357176.2217
601919.SH,20260420,14.58,0.5791,1.4195,1.05,7.2327,7.2327,0.9646,22325898.5004,18306951.3894
601919.SH,20260417,14.72,0.5106,1.2517,0.93,7.3021,7.3021,0.9739,22540276.1266,18482738.3026
601919.SH,20260416,14.92,0.6535,1.6021,1.28,7.4013,7.4013,0.9871,22846529.8783,18733862.4643
601919.SH,20260415,15.08,0.452,1.1081,0.8,7.4807,7.4807,0.9977,23091532.8797,18934761.7937
601919.SH,20260414,15.15,0.3989,0.9779,0.72,7.5154,7.5154,1.0024,23198721.6928,19022655.2503
601919.SH,20260413,15.09,0.7352,1.8024,1.43,7.4857,7.4857,0.9984,23106845.5673,18947318.0018
601919.SH,20260410,15.2,0.4976,1.2198,0.96,7.5402,7.5402,1.0057,23275285.1307,19085436.2907
601919.SH,20260409,15.2,0.4598,1.1271,0.86,7.5402,7.5402,1.0057,23275285.1307,19085436.2907
601919.SH,20260408,15.2,0.7263,1.7804,1.4,7.5402,7.5402,1.0057,23275285.1307,19085436.2907
601919.SH,20260407,15.1,0.359,0.88,0.6,7.4906,7.4906,0.9991,23122158.2549,18959874.2099
601919.SH,20260403,15.04,0.5279,1.2942,0.86,7.4609,7.4609,0.9951,23030282.1293,18884536.9613
601919.SH,20260402,15.2,0.5105,1.2515,0.8,7.5402,7.5402,1.0057,23275285.1307,19085436.2907
601919.SH,20260401,15.18,0.5384,1.32,0.74,7.5303,7.5303,1.0043,23244659.7555,19060323.8745
601919.SH,20260331,15.01,0.6596,1.617,0.86,7.446,7.446,0.9931,22984344.0666,18846868.3371
601919.SH,20260330,15.37,0.7764,1.9034,0.93,7.6246,7.6246,1.0169,23535600.8197,19298891.8282
601919.SH,20260327,15.17,0.5769,1.4143,0.6,7.5253,7.5253,1.0037,23229347.068,19047767.6665
