ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
603993.SH,20260529,18.51,1.2924,3.1779,0.84,19.4706,16.396,4.7858,39600868.1358,32320018.8678
603993.SH,20260528,18.8,1.3566,3.3357,0.91,19.7757,16.6529,4.8607,40221303.1309,32826383.2909
603993.SH,20260527,19.32,1.3552,3.3325,0.92,20.3227,17.1135,4.9952,41333807.26,33734347.084
603993.SH,20260526,20.39,2.1694,5.3346,1.73,21.4482,18.0613,4.9088,43622998.4489,35602657.1969
603993.SH,20260525,19.34,1.508,3.708,1.24,20.3437,17.1312,4.6561,41376595.8804,33769268.7684
603993.SH,20260522,18.53,1.2932,3.1801,0.95,19.4917,16.4137,4.4611,39643656.7561,32354940.5521
603993.SH,20260521,17.64,1.1503,2.8286,0.82,18.5555,15.6253,4.2468,37739563.1505,30800925.5985
603993.SH,20260520,17.96,1.2711,3.1256,0.83,18.8921,15.9088,4.3238,38424181.0761,31359672.5481
603993.SH,20260519,18.18,1.0429,2.5644,0.6,19.1235,16.1037,4.3768,38894855.9,31743811.076
603993.SH,20260518,18.31,1.3229,3.2529,0.75,19.2603,16.2188,4.4081,39172981.9323,31970802.0243
603993.SH,20260515,18.88,2.0351,5.0043,1.2,19.8599,16.7237,4.5453,40392457.6123,32966070.0283
603993.SH,20260514,20.05,1.3255,3.2594,0.74,21.0906,17.7601,4.827,42895591.9029,35008988.5629
603993.SH,20260513,20.99,1.9094,4.6952,1.07,22.0794,18.5927,5.0533,44906657.0594,36650307.7274
603993.SH,20260512,20.58,2.0949,5.1513,1.29,21.6481,18.2296,4.9546,44029490.3422,35934413.1982
603993.SH,20260511,20.01,1.4516,3.5696,0.92,21.0485,17.7247,4.8174,42810014.6622,34939145.1942
603993.SH,20260508,20.2,1.6951,4.1683,1.16,21.2484,17.893,4.8631,43216506.5555,35270901.1955
603993.SH,20260507,19.86,1.8548,4.5609,1.38,20.8907,17.5918,4.7812,42489100.0095,34677232.5615
603993.SH,20260506,19.48,1.789,4.3991,1.5,20.491,17.2552,4.6898,41676116.2228,34013720.5588
603993.SH,20260430,18.62,1.3101,3.2216,1.07,19.5864,16.4934,4.4827,39836205.5477,32512088.1317
603993.SH,20260429,19.19,1.2121,2.9806,1.02,20.1859,16.9983,4.6199,41055681.2277,33507356.1357
603993.SH,20260428,18.48,1.154,2.8377,1.01,19.4391,16.3694,4.449,39536685.2052,32267636.3412
603993.SH,20260427,19.0,1.2314,3.028,1.08,19.9861,16.83,4.5742,40649189.3344,33175600.1344
603993.SH,20260424,19.37,1.0422,2.5628,0.93,20.3753,20.3753,5.0271,41440778.8109,33821651.2949
603993.SH,20260423,19.36,1.5001,3.6888,1.41,20.3648,20.3648,5.0245,41419384.5007,33804190.4527
603993.SH,20260422,20.09,1.0203,2.509,0.8,21.1326,21.1326,5.2139,42981169.1436,35078831.9316
603993.SH,20260421,20.08,0.9071,2.2306,0.63,21.1221,21.1221,5.2113,42959774.8334,35061371.0894
603993.SH,20260420,20.24,1.2263,3.0155,0.89,21.2904,21.2904,5.2529,43302083.7962,35340744.5642
603993.SH,20260417,20.23,0.9386,2.3079,0.64,21.2799,21.2799,5.2503,43280689.486,35323283.722
603993.SH,20260416,20.29,1.2383,3.0449,0.83,21.343,21.343,5.2658,43409055.3471,35428048.7751
603993.SH,20260415,19.97,2.0642,5.0759,1.3,21.0064,21.0064,5.1828,42724437.4215,34869301.8255
603993.SH,20260414,19.56,1.6859,4.1457,1.19,20.5751,20.5751,5.0764,41847270.7043,34153407.2963
603993.SH,20260413,18.86,0.9626,2.3671,0.7,19.8388,19.8388,4.8947,40349668.9919,32931148.3439
603993.SH,20260410,18.96,1.334,3.2803,0.95,19.944,19.944,4.9207,40563612.0937,33105756.7657
603993.SH,20260409,19.12,1.4371,3.5338,0.92,20.1123,20.1123,4.9622,40905921.0565,33385130.2405
603993.SH,20260408,19.14,2.5292,6.2192,1.97,20.1333,20.1333,4.9674,40948709.6769,33420051.9249
603993.SH,20260407,17.6,0.8161,2.0068,0.59,18.5134,18.5134,4.5677,37653985.9098,30731082.2298
603993.SH,20260403,17.52,0.762,1.8738,0.51,18.4293,18.4293,4.5469,37482831.4284,30591395.4924
603993.SH,20260402,17.71,1.4859,3.6539,1.04,18.6291,18.6291,4.5962,37889323.3217,30923151.4937
603993.SH,20260401,18.24,2.2072,5.4276,1.58,19.1866,19.1866,4.7338,39023221.761,31848576.129
603993.SH,20260331,17.15,1.1627,2.859,0.73,18.0401,18.0401,4.4509,36691241.9518,29945344.3318
603993.SH,20260330,17.43,1.3001,3.1969,0.72,18.3346,18.3346,4.5236,37290282.6368,30434247.9128
603993.SH,20260327,17.58,1.2614,3.1018,0.66,27.7942,19.2495,4.8414,37611197.2894,30696160.5454
603993.SH,20260326,17.49,1.2066,2.967,0.54,27.6519,19.151,4.8166,37418648.4978,30539012.9658
603993.SH,20260325,17.89,2.0738,5.0995,1.02,28.2843,19.589,4.9268,38274420.9049,31237446.6529
603993.SH,20260324,17.37,2.0803,5.1155,1.11,27.4622,19.0196,4.7835,37161916.7757,30329482.8597
603993.SH,20260323,16.49,2.3956,5.8907,1.3,26.0709,18.056,4.5412,35279217.4802,28792928.7482
603993.SH,20260320,17.55,1.7447,4.2902,0.92,27.7468,19.2167,4.8331,37547014.3589,30643778.0189
603993.SH,20260319,17.85,2.8271,6.9519,1.63,28.2211,19.5452,4.9157,38188843.6642,31167603.2842
603993.SH,20260318,19.41,1.0705,2.6323,0.62,30.6874,21.2533,5.3453,41526356.0516,33891494.6636
603993.SH,20260317,19.42,1.343,3.3024,0.81,30.7033,21.2643,5.3481,41547750.3618,33908955.5058
603993.SH,20260316,19.36,2.2285,5.4798,1.39,30.6084,21.1986,5.3316,41419384.5007,33804190.4527
603993.SH,20260313,19.76,2.0222,4.9726,1.39,31.2408,21.6365,5.4417,42275156.9078,34502624.1398
603993.SH,20260312,20.66,2.001,4.9203,1.53,32.6637,22.622,5.6896,44200644.8236,36074099.9356
603993.SH,20260311,21.48,0.9972,2.4521,0.73,33.9601,23.5199,5.9154,45954978.258,37505888.994
603993.SH,20260310,21.74,1.036,2.5474,0.67,34.3712,23.8046,5.987,46511230.3226,37959870.8906
603993.SH,20260309,21.24,1.9494,4.7935,1.15,33.5807,23.2571,5.8493,45441514.8138,37086828.7818
603993.SH,20260306,22.02,1.2671,3.1158,0.69,34.8139,24.1112,6.0641,47110271.0076,38448774.4716
603993.SH,20260305,22.63,1.3034,3.2051,0.7,35.7783,24.7791,6.2321,48415323.9283,39513885.8443
603993.SH,20260304,22.99,1.2499,3.0734,0.64,36.3475,25.1733,6.3312,49185519.0946,40142476.1626
