ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
688012.SH,20260529,297.68,3.2163,4.1644,1.12,132.0965,102.2098,11.5092,27891811.877,27891811.877
688012.SH,20260528,453.12,3.3384,4.3225,0.7,134.9486,104.4167,11.6519,28494040.2655,28494040.2655
688012.SH,20260527,455.05,3.6478,4.7231,0.73,135.5234,104.8614,11.7015,28615406.5652,28615406.5652
688012.SH,20260526,463.51,3.925,5.0821,0.76,138.043,106.811,11.919,29147405.9928,29147405.9928
688012.SH,20260525,485.3,5.7881,7.4944,1.19,144.5325,111.8322,12.4794,30517650.3814,30517650.3814
688012.SH,20260522,469.6,4.7241,6.1167,0.92,139.8567,108.2143,12.0756,29530370.1198,29530370.1198
688012.SH,20260521,475.8,5.8091,7.5216,1.29,141.7032,109.6431,12.2351,29920251.497,29920251.497
688012.SH,20260520,490.33,4.6617,6.036,1.11,146.0306,112.9913,12.6087,30833957.3697,30833957.3697
688012.SH,20260519,479.51,4.7914,6.2095,1.24,142.8081,110.498,12.4041,30153551.4824,30061335.9073
688012.SH,20260518,438.75,4.463,5.7839,1.2,130.6689,101.1053,11.3497,27590395.8476,27506018.9138
688012.SH,20260515,432.9,6.077,7.8757,1.99,128.5324,99.4521,11.1642,27139271.9949,27139271.9949
688012.SH,20260514,387.17,2.5168,3.2617,0.81,114.9547,88.9464,9.9848,24272376.8498,24272376.8498
688012.SH,20260513,405.6,3.3023,4.2797,1.03,120.4268,93.1804,10.4601,25427786.3736,25427786.3736
688012.SH,20260512,388.45,2.9951,3.8816,0.94,115.3348,89.2404,10.0178,24352622.3295,24352622.3295
688012.SH,20260511,383.64,3.6538,4.7353,1.25,113.9066,88.1354,9.8938,24051074.8628,24051074.8628
688012.SH,20260508,370.0,2.798,3.6261,0.92,109.8568,85.0018,9.542,23195958.97,23195958.97
688012.SH,20260507,384.6,2.713,3.5159,0.81,114.1917,88.3559,9.9185,24111258.9726,24111258.9726
688012.SH,20260506,383.3,3.7946,4.9177,1.21,113.8057,88.0573,9.885,24029759.6573,24029759.6573
