ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
600036.SH,20260429,20260331,1.49,1.49,3.4473,3.4473,2.5923,5.4033,28.4329,57000000.0,37795000000.0,,,,,,,,0.0065,35616000000.0,,,,,,,,,,,,,853343000000.0,1.5009,44.8998,4.9901,33.8362,0.422,,,,43.7635,,,,43.7635,,28.4656,,,,51.3745,,2.9627,3.37,2.9582,,0.2866,,11.8508,,90.4294,10.4487,10.3926,,,,,,,,,9.4487,0.1052,,,,,0.0103,,1.1464,0.2851,128050000000.0,51.3883,,,2.9627,2.9582,0.2866,144.7539,0.6757,0.6757,32.4372,0.9105,0.9832,1.518,1.77,32.4364,-1.3437,3.38,3.1702,0.7448,3.8077,3.8077,,,2.9006
600036.SH,20260429,20260331,1.49,1.49,3.4473,3.4473,2.5923,5.4033,28.4329,57000000.0,37795000000.0,,,,,,,,0.0065,35616000000.0,,,,,,,,,,,,,853343000000.0,1.5009,44.8998,4.9901,33.8362,0.422,,,,43.7635,,,,43.7635,,28.4656,,,,51.3745,,2.9627,3.37,2.9582,,0.2866,,11.8508,,90.4294,10.4487,10.3926,,,,,,,,,9.4487,0.1052,,,,,0.0103,,1.1464,0.2851,128050000000.0,51.3883,,,2.9627,2.9582,0.2866,144.7539,0.6757,0.6757,32.4372,0.9105,0.9832,1.518,1.77,32.4364,-1.3437,3.38,3.1702,0.7448,3.8077,3.8077,3.8077,1.4537,2.9006
600036.SH,20260328,20251231,5.7,5.7,13.3836,13.3836,2.5936,5.4033,26.9553,174000000.0,150007000000.0,,,,,,,,0.0268,139891000000.0,,,,,,,,,,,,,816078000000.0,5.9549,43.4348,17.9,32.3586,-1.8519,,,,44.7738,,,,44.7738,,31.9827,,,,53.1067,,12.0198,13.44,12.0059,,1.1983,,12.0198,,90.2001,10.2042,10.0935,,,,,,,,,9.2042,0.108,,,,,0.0383,,1.1983,1.1908,131698000000.0,53.0299,,,2.8667,2.8594,0.2846,319.7266,0.7067,0.7067,1.02,0.1302,0.1909,1.2063,1.35,0.9919,-2.5196,4.75,7.5583,3.8222,0.013,0.013,1.5723,-4.8622,3.8222
600036.SH,20251030,20250930,4.43,4.43,9.9691,9.9691,2.5936,4.8633,27.5551,82000000.0,113690000000.0,,,,,,,,0.0203,105619000000.0,,,,,,,,,,,,,817587000000.0,4.5112,43.2131,6.9839,32.4184,-11.6046,,,,45.556,,,,45.556,,29.8477,,,,53.7853,,9.1262,10.47,9.1196,,0.9238,,12.1683,,89.9151,9.9158,9.9451,,,,,,,,,8.9159,0.1115,,,,,0.0155,,1.2317,0.9177,126508000000.0,53.7304,,,3.0387,3.0409,0.3093,51.1633,0.4535,0.4535,-38.6796,0.7803,0.757,0.5195,0.61,-38.6791,-8.583,4.22,4.049,3.3663,-0.5101,-0.5101,,,9.9571
600036.SH,20251030,20250930,4.43,4.43,9.9691,9.9691,2.5936,4.8633,27.5551,82000000.0,113690000000.0,,,,,,,,0.0203,105619000000.0,,,,,,,,,,,,,817587000000.0,4.5112,43.2131,6.9839,32.4184,-11.6046,,,,45.556,,,,45.556,,29.8477,,,,53.7853,,9.1262,10.47,9.1196,,0.9238,,12.1683,,89.9151,9.9158,9.9451,,,,,,,,,8.9159,0.1115,,,,,0.0155,,1.2317,0.9177,126508000000.0,53.7304,,,3.0387,3.0409,0.3093,51.1633,0.4535,0.4535,-38.6796,0.7803,0.757,0.5195,0.61,-38.6791,-8.583,4.22,4.049,3.3663,-0.5101,-0.5101,2.115,3.5467,9.9571
600036.SH,20250830,20250630,,,6.7395,6.7395,2.594,4.8633,26.0218,,,,,,,,,,0.0137,66705000000.0,,,,,,,,,,,,,778919000000.0,2.9711,42.1012,5.3316,30.8852,-2.4428,,,,44.364,,,,44.364,,30.1061,,,,52.3342,,5.9581,,,,0.6079,,11.9162,,89.7539,9.7598,9.8635,,,,,,,,,8.7598,0.1135,,,,,0.0118,,1.2158,0.6041,125040000000.0,52.3072,,,2.9694,,0.3009,45.7387,0.0,0.0,24.2797,-0.7941,-0.8199,0.2502,,24.2938,-13.6703,1.5512,4.1566,5.1565,-1.7208,-1.7208,-0.3583,0.967,16.1248
600036.SH,20250830,20250630,2.89,2.89,6.7395,6.7395,2.594,4.8633,26.0218,111000000.0,74819000000.0,,,,,,,,0.0137,66705000000.0,,,,,,,,,,,,,778919000000.0,2.9711,42.1012,5.33,30.8852,-2.4428,,,,44.364,,,,44.364,,30.1061,,,,52.3342,,5.9581,6.925,5.9492,,0.6079,,11.9162,,89.7539,9.7598,9.8635,,,,,,,,,8.7598,0.1135,,,,,0.0118,,1.2158,0.6041,125040000000.0,52.3072,,,2.9694,2.9725,0.3009,45.7387,0.0,0.0,24.24,-0.7941,-0.8199,0.2502,0.26,24.2938,-13.6703,1.54,4.1566,5.1565,-1.7208,-1.7208,,,16.1248
600036.SH,20250430,20250331,1.48,1.48,3.3208,3.3208,2.5943,4.8633,26.6137,150000000.0,37136000000.0,,,,,,,,0.0068,34837000000.0,,,,,,,,,,,,,793845000000.0,1.4784,42.2588,3.7679,31.477,-6.0919,,,,44.7911,,,,44.7911,,28.642,,,,52.8495,,3.0164,3.5325,3.0043,,0.304,,12.0656,,89.9929,9.9929,9.9837,,,,,,,,,8.9929,0.1105,,,,,0.0084,,1.216,0.3021,127606000000.0,52.8256,,,3.0164,3.0043,0.304,113.4625,-1.9868,-1.9868,7966.1795,-2.0427,-2.0935,-2.0774,-2.17,7966.3907,-12.0756,1.93,3.1086,1.647,-3.085,-3.085,-3.085,-1.2868,11.3714
600036.SH,20250430,20250331,1.48,1.48,3.3208,3.3208,2.5943,4.8633,26.6137,150000000.0,37136000000.0,,,,,,,,0.0068,34837000000.0,,,,,,,,,,,,,793845000000.0,1.4784,42.2588,3.7679,31.477,-6.0919,,,,44.7911,,,,44.7911,,28.642,,,,52.8495,,3.0164,3.5325,3.0043,,0.304,,12.0656,,89.9929,9.9929,9.9837,,,,,,,,,8.9929,0.1105,,,,,0.0084,,1.216,0.3021,127606000000.0,52.8256,,,3.0164,3.0043,0.304,113.4625,-1.9868,-1.9868,7966.1795,-2.0427,-2.0935,-2.0774,-2.17,7966.3907,-12.0756,1.93,3.1086,1.647,-3.085,-3.085,,,11.3714
600036.SH,20250326,20241231,5.66,5.66,13.3818,13.3818,2.5943,4.8633,25.142,380000000.0,148011000000.0,,,,,,,,0.0291,131944000000.0,,,,,,,,,,,,,756730000000.0,5.8839,41.4581,17.725,30.0053,6.2454,,,,44.3154,,,,44.3154,,31.8874,,,,53.0446,,12.8902,14.49,12.8572,,1.2904,,12.8902,,89.8496,9.8518,10.0681,,,,,,,,,8.8519,0.1123,,,,,0.0409,,1.2904,1.2803,128933000000.0,52.9358,,,2.9604,2.9437,0.2984,188.4783,0.5329,0.5329,24.9119,1.3336,1.1516,1.2203,1.34,24.953,-11.1344,12.94,10.1877,13.9027,-0.4821,-0.4821,7.5275,0.7256,13.9027
