ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
603019.SH,20260529,88.22,3.6336,4.3508,0.89,59.3101,58.2036,5.7225,12907607.4464,12903999.9542
603019.SH,20260528,91.25,3.2907,3.9402,0.72,61.3471,60.2027,5.9191,13350931.529,13347200.134
603019.SH,20260527,90.99,4.0419,4.8397,0.9,61.1723,60.0311,5.9022,13312890.5186,13309169.7555
603019.SH,20260526,94.33,4.6999,5.6276,1.05,63.4178,62.2347,6.1189,13801571.1905,13797713.8481
603019.SH,20260525,96.45,4.5518,5.4503,0.95,64.8431,63.6334,6.2564,14111751.7367,14107807.7033
603019.SH,20260522,94.8,3.8005,4.5507,0.74,63.7338,62.5448,6.1494,13870337.6323,13866461.0707
603019.SH,20260521,93.25,5.7131,6.8408,1.07,62.6917,61.5222,6.0488,13643554.6858,13639741.5068
603019.SH,20260520,98.38,3.7921,4.5406,0.66,66.1406,64.9067,6.3816,14394133.083,14390110.128
603019.SH,20260519,98.26,4.4244,5.2978,0.77,66.0599,64.8276,6.3738,14376575.6936,14372557.6457
603019.SH,20260518,98.7,6.3283,7.5773,1.11,66.3557,65.1179,6.4023,14440952.7881,14436916.7477
603019.SH,20260515,94.46,5.4921,6.5762,0.99,63.5052,62.3205,6.1273,13820591.6957,13816729.0373
603019.SH,20260514,97.59,6.6874,8.0073,1.29,65.6095,64.3855,6.3303,14278546.9361,14274556.2858
603019.SH,20260513,100.71,5.6188,6.7279,0.95,67.7071,66.444,6.5327,14735039.0607,14730920.8273
603019.SH,20260512,97.42,4.4521,5.3309,0.76,65.4952,64.2734,6.3193,14253673.9677,14249690.2691
603019.SH,20260511,100.05,6.2355,7.4663,1.2,67.2633,66.0085,6.4899,14638473.4189,14634382.1743
603019.SH,20260508,96.3,4.6387,5.5543,0.9,64.7422,63.5344,6.2467,14089804.9999,14085867.1003
603019.SH,20260507,98.75,5.0556,6.0535,0.98,66.3894,65.1508,6.4056,14448268.367,14444230.282
603019.SH,20260506,99.8,9.1474,10.9529,2.04,67.0953,65.8436,6.4737,14601895.5243,14597814.5027
603019.SH,20260430,92.96,4.363,5.2242,0.98,62.4968,61.3309,6.03,13601124.3281,13597323.0077
603019.SH,20260429,90.42,2.8085,3.3629,0.61,60.7891,59.6551,5.8652,13229492.9189,13225795.4643
603019.SH,20260428,90.9,4.3247,5.1783,1.01,61.1118,59.9718,5.8964,13299722.4766,13296005.3938
603019.SH,20260427,94.24,5.2585,6.2964,1.26,63.3573,62.1753,6.113,13788403.1484,13784549.4863
603019.SH,20260424,92.76,5.6421,6.7557,1.47,62.3623,61.266,6.0936,13571862.0124,13568068.8705
603019.SH,20260423,91.68,4.217,5.0494,1.21,61.6362,60.5526,6.0226,13413845.5077,13410096.5292
603019.SH,20260422,91.84,3.3956,4.0658,0.97,61.7438,60.6583,6.0332,13437255.3603,13433499.839
603019.SH,20260421,89.4,2.9489,3.5309,0.84,60.1034,59.0467,5.8729,13080255.109,13076599.3642
603019.SH,20260420,91.97,4.6062,5.5154,1.3,61.8312,60.7442,6.0417,13456275.8654,13452515.0282
603019.SH,20260417,89.92,3.9587,4.74,1.17,60.453,59.3902,5.907,13156337.1297,13152660.1211
603019.SH,20260416,88.99,2.5299,3.0292,0.75,59.8277,58.776,5.8459,13020267.3618,13016628.3827
603019.SH,20260415,88.29,3.4241,4.0999,1.04,59.3571,58.3136,5.8,12917849.2569,12914238.9023
603019.SH,20260414,88.85,2.9963,3.5877,1.0,68.0207,61.6763,5.8367,12999783.7408,12996150.4866
603019.SH,20260413,88.99,4.7942,5.7405,2.07,68.1278,61.7735,5.8459,13020267.3618,13016628.3827
603019.SH,20260410,85.3,3.1988,3.8302,1.59,65.3029,59.212,5.6035,12480377.6375,12476889.5499
603019.SH,20260409,83.3,2.443,2.9252,1.31,63.7718,57.8237,5.4721,12187754.4807,12184348.1771
603019.SH,20260408,82.9,3.1078,3.7212,2.04,63.4655,57.546,5.4459,12129229.8494,12125839.9026
603019.SH,20260407,77.94,1.4601,1.7483,0.92,59.6683,53.977,5.4402,11403524.4205,11400337.298
603019.SH,20260403,77.89,1.3852,1.6586,0.87,59.63,53.9424,5.4367,11396208.8416,11393023.7637
603019.SH,20260402,78.08,1.6619,1.9899,1.03,59.7755,54.074,5.4499,11424008.0415,11420815.1941
603019.SH,20260401,80.39,1.7178,2.0569,1.02,61.544,55.6737,5.6112,11761987.7876,11758700.4797
603019.SH,20260331,78.6,1.3826,1.6555,0.79,60.1736,54.4341,5.4862,11500090.0622,11496875.951
603019.SH,20260330,79.9,1.7842,2.1364,0.92,61.1688,55.3344,5.577,11690295.1142,11687027.8434
603019.SH,20260327,81.43,1.3908,1.6653,0.63,62.3401,56.394,5.6838,11914151.8291,11910821.9936
603019.SH,20260326,81.96,1.7964,2.1509,0.79,62.7459,56.761,5.7207,11991696.9657,11988345.4573
603019.SH,20260325,83.05,2.0345,2.436,0.9,63.5804,57.5159,5.7968,12151176.5861,12147780.5055
603019.SH,20260324,80.68,1.7629,2.1109,0.77,61.766,55.8746,5.6314,11804418.1453,11801118.9788
603019.SH,20260323,79.58,2.7237,3.2613,1.25,60.9239,55.1128,5.5546,11643475.4091,11640221.2237
603019.SH,20260320,83.76,2.7054,3.2394,1.23,64.1239,58.0076,5.8464,12255057.8068,12251632.6929
603019.SH,20260319,84.77,2.0859,2.4976,0.8,64.8971,58.7071,5.9169,12402832.501,12399366.0861
603019.SH,20260318,87.49,2.0508,2.4555,0.78,66.9795,60.5908,6.1067,12800799.9942,12797222.3531
603019.SH,20260317,85.39,1.8103,2.1676,0.65,65.3718,59.1365,5.9602,12493545.6796,12490053.9117
603019.SH,20260316,88.13,2.274,2.7228,0.78,67.4695,61.0341,6.1514,12894439.4044,12890835.5924
603019.SH,20260313,89.1,2.7604,3.3052,1.04,68.2121,61.7058,6.2191,13036361.6354,13032718.1582
603019.SH,20260312,89.87,4.2072,5.0377,1.82,68.8015,62.2391,6.2729,13149021.5508,13145346.5868
603019.SH,20260311,88.05,2.0198,2.4185,0.87,67.4082,60.9786,6.1458,12882734.4781,12879133.9375
603019.SH,20260310,88.19,2.7688,3.3153,0.99,67.5154,61.0756,6.1556,12903218.0991,12899611.8336
603019.SH,20260309,86.61,2.8367,3.3966,1.04,66.3058,59.9814,6.0453,12672045.8052,12668504.1491
603019.SH,20260306,84.19,1.4795,1.7715,0.49,64.4531,58.3054,5.8764,12317971.7855,12314529.088
603019.SH,20260305,84.79,2.4277,2.9069,0.79,64.9125,58.7209,5.9183,12405758.7325,12402291.4999
603019.SH,20260304,82.33,2.12,2.5384,0.68,63.0292,57.0173,5.7466,12045832.2497,12042465.6113
603019.SH,20260303,83.28,5.1397,6.1542,2.03,63.7564,57.6752,5.8129,12184828.2492,12181422.7634
603019.SH,20260302,90.45,2.4897,2.9812,1.0,69.2456,62.6408,6.3133,13233882.2663,13230183.5849
603019.SH,20260227,92.18,2.9918,3.5823,1.22,70.57,63.8389,6.4341,13487001.2969,13483231.8724
603019.SH,20260226,92.03,2.6347,3.1547,1.14,70.4552,63.735,6.4236,13465054.5602,13461291.2694
603019.SH,20260225,90.62,2.3298,2.7897,0.96,69.3757,62.7585,6.3252,13258755.2346,13255049.6016
603019.SH,20260224,91.5,2.2035,2.6384,0.82,70.0494,63.5158,6.3866,13387509.4236,13383767.8056
603019.SH,20260213,91.7,2.2892,2.741,0.88,70.2025,63.6547,6.4006,13416771.7393,13413021.9429
603019.SH,20260212,92.12,2.7963,3.3482,1.22,70.5241,63.9462,6.4299,13478222.6022,13474455.6312
603019.SH,20260211,89.38,1.9696,2.3584,0.86,68.4264,62.0442,6.2387,13077328.8774,13073673.9504
603019.SH,20260210,91.2,2.8817,3.4505,1.36,69.8197,63.3076,6.3657,13343615.9501,13339886.5997
603019.SH,20260209,91.23,3.4223,4.0979,1.87,69.8427,63.3284,6.3678,13348005.2974,13344274.7203
603019.SH,20260206,86.79,1.9998,2.3945,1.01,66.4436,60.2463,6.0579,12698381.8893,12694832.8727
603019.SH,20260205,85.4,1.1452,1.3712,0.48,65.3795,59.2814,5.9609,12495008.7954,12491516.6186
603019.SH,20260204,86.23,1.9806,2.3716,0.77,66.0149,59.8576,5.9895,12616447.4054,12612921.2883
603019.SH,20260203,87.75,2.0306,2.4314,0.75,67.1785,60.9127,6.0951,12838841.0046,12835252.7316
603019.SH,20260202,87.17,2.0011,2.3961,0.66,66.7345,60.5101,6.0548,12753980.2891,12750415.7335
603019.SH,20260130,89.77,2.7252,3.2631,0.82,68.725,62.3149,6.2354,13134390.393,13130719.5181
603019.SH,20260129,89.61,3.1401,3.7599,0.8,68.6025,62.2039,6.2243,13110980.5404,13107316.2083
603019.SH,20260128,91.56,2.91,3.4844,0.58,70.0953,63.5575,6.3598,13396288.1183,13392544.0468
603019.SH,20260127,92.78,2.8117,3.3667,0.54,71.0293,64.4043,6.4445,13574788.244,13570994.2842
603019.SH,20260126,93.23,3.6253,4.3408,0.7,71.3738,64.7167,6.4758,13640628.4542,13636816.0931
603019.SH,20260123,95.91,4.0955,4.9039,0.81,73.4256,66.5771,6.6619,14032743.4843,14028821.5326
603019.SH,20260122,96.95,6.2324,7.4625,1.41,74.2218,67.299,6.7341,14184907.5259,14180943.0465
603019.SH,20260121,98.23,8.4964,10.1735,2.28,75.2017,68.1875,6.8231,14372186.3462,14368169.5251
603019.SH,20260120,91.86,3.4762,4.1624,0.87,70.325,63.7657,6.3806,13440181.5918,13436425.2527
603019.SH,20260119,94.24,3.5993,4.3097,0.83,72.1471,65.4178,6.5459,13788403.1484,13784549.4863
603019.SH,20260116,93.48,3.416,4.0903,0.75,71.5652,64.8903,6.4931,13677206.3488,13673383.7647
603019.SH,20260115,93.11,3.0852,3.6941,0.58,71.282,64.6334,6.4674,13623071.0648,13619263.6107
603019.SH,20260114,93.43,5.0172,6.0075,1.02,71.527,64.8556,6.4897,13669890.7699,13666070.2304
603019.SH,20260113,91.5,4.8678,5.8286,0.99,70.0494,63.5158,6.3556,13387509.4236,13383767.8056
603019.SH,20260112,95.99,5.3011,6.3474,1.13,73.4868,66.6326,6.6675,14044448.4106,14040523.1875
603019.SH,20260109,93.34,4.4104,5.2809,1.01,71.4581,64.7931,6.4834,13656722.7279,13652905.8686
603019.SH,20260108,93.0,6.8145,8.1596,1.92,71.1978,64.5571,6.4598,13606976.7912,13603173.8352
603019.SH,20260107,89.14,3.2148,3.8493,0.92,68.2427,61.8776,6.1917,13042214.0986,13038568.9857
603019.SH,20260106,89.47,4.8541,5.8122,1.55,68.4953,62.1067,6.2146,13090496.9194,13086838.3122
603019.SH,20260105,87.8,4.104,4.9141,1.47,67.2168,60.9474,6.0986,12846156.5835,12842566.2659
603019.SH,20251231,85.64,2.926,3.5035,1.06,65.5632,59.448,5.9486,12530123.5742,12526621.5833
603019.SH,20251230,85.39,2.6689,3.1957,0.95,65.3718,59.2745,5.9312,12493545.6796,12490053.9117
603019.SH,20251229,85.19,3.0092,3.6032,1.06,65.2187,59.1357,5.9173,12464283.3639,12460799.7744
603019.SH,20251226,85.81,2.9699,3.5561,1.05,65.6933,59.566,5.9604,12554996.5425,12551487.6
603019.SH,20251225,86.68,2.3718,2.84,0.85,66.3594,60.17,6.0208,12682287.6157,12678743.0972
603019.SH,20251224,87.15,2.7577,3.302,0.92,66.7192,60.4962,6.0534,12751054.0576,12747490.3198
603019.SH,20251223,87.66,2.9575,3.5413,0.94,67.1096,60.8502,6.0889,12825672.9625,12822088.3698
603019.SH,20251222,87.43,3.1712,3.7972,0.98,66.9336,60.6906,6.0729,12792021.2995,12788446.112
603019.SH,20251219,85.85,2.9359,3.5154,0.76,65.724,59.5938,5.9631,12560849.0056,12557338.4274
603019.SH,20251218,84.88,2.1837,2.6148,0.46,64.9814,58.9205,5.8958,12418926.7746,12415455.8616
603019.SH,20251217,85.98,3.7447,4.4838,0.79,65.8235,59.684,5.9722,12579869.5108,12576353.6167
603019.SH,20251216,82.72,3.6417,4.3605,0.8,63.3277,57.4211,5.7457,12102893.7652,12099511.179
603019.SH,20251215,85.48,3.7435,4.4824,0.86,65.4407,59.337,5.9374,12506713.7216,12503218.2735
603019.SH,20251212,88.95,6.011,7.1975,1.66,68.0972,61.7457,6.1785,13014414.8987,13010777.5553
603019.SH,20251211,89.63,6.8021,8.1448,2.49,68.6178,62.2177,6.2257,13113906.772,13110241.622
603019.SH,20251210,90.12,3.6247,4.3402,1.54,68.9929,62.5579,6.2597,13185599.4454,13181914.2584
603019.SH,20251209,100.13,2.4891,2.9805,1.12,76.6563,69.5064,6.955,14650178.3452,14646083.8292
603019.SH,20251208,101.33,2.8176,3.3738,1.23,77.5749,70.3394,7.0384,14825752.2393,14821608.6529
603019.SH,20251205,98.93,2.3927,2.8649,1.09,75.7376,68.6734,6.8717,14474604.4511,14470559.0056
603019.SH,20251204,99.83,2.3361,2.7972,0.93,76.4266,69.2982,6.9342,14606284.8717,14602202.6233
603019.SH,20251203,98.03,1.7298,2.0712,0.6,75.0486,68.0487,6.8092,14342924.0306,14338915.3878
603019.SH,20251202,99.61,1.8188,2.1778,0.6,76.2582,69.1455,6.9189,14574096.3244,14570023.0723
603019.SH,20251201,101.13,3.186,3.8149,1.09,77.4218,70.2006,7.0245,14796489.9236,14792354.5156
603019.SH,20251128,99.16,1.8973,2.2718,0.63,75.9137,68.8331,6.8877,14508256.1141,14504201.2634
603019.SH,20251127,99.13,3.9616,4.7436,1.58,75.8907,68.8123,6.8856,14503866.7668,14499813.1428
603019.SH,20251126,97.77,3.474,4.1597,1.64,74.8495,67.8682,6.7911,14304883.0202,14300885.0093
603019.SH,20251125,95.18,2.6905,3.2216,1.34,72.8667,66.0703,6.6112,13925936.0321,13922043.9316
603019.SH,20251124,95.6,2.6064,3.1209,1.37,73.1882,66.3619,6.6404,13987386.895,13983477.6198
603019.SH,20251121,95.77,2.2265,2.666,1.12,73.3184,66.4799,6.6522,14012259.8634,14008343.6365
603019.SH,20251120,99.96,1.5208,1.821,0.74,76.5261,69.3884,6.9432,14625305.3769,14621217.8125
603019.SH,20251119,99.99,1.5337,1.8364,0.71,76.5491,69.4093,6.9453,14629694.7242,14625605.9331
603019.SH,20251118,100.43,2.1675,2.5954,1.01,76.8859,69.7147,6.9759,14694071.8187,14689965.0352
603019.SH,20251117,100.85,2.0418,2.4448,0.85,77.2075,70.0062,7.005,14755522.6816,14751398.7234
603019.SH,20251114,100.7,2.6426,3.1642,1.06,77.0926,69.9021,6.9946,14733575.9449,14729458.1205
603019.SH,20251113,105.55,1.8519,2.2174,0.58,80.8056,73.2688,7.3315,15443187.1001,15438870.9495
603019.SH,20251112,104.54,2.0484,2.4527,0.62,80.0324,72.5677,7.2614,15295412.4059,15291137.5563
603019.SH,20251111,106.01,2.1498,2.5741,0.65,81.1578,73.5881,7.3635,15510490.4262,15506155.4653
603019.SH,20251110,106.9,3.2771,3.924,1.05,81.8392,74.2059,7.4253,15640707.731,15636336.3762
603019.SH,20251107,111.16,3.0973,3.7087,0.97,85.1005,77.163,7.7212,16263995.0549,16259449.5002
603019.SH,20251106,114.5,5.491,6.5748,1.9,87.6575,79.4815,7.9532,16752675.7268,16747993.5928
603019.SH,20251105,106.62,2.3795,2.8492,0.78,81.6248,74.0115,7.4058,15599740.489,15595380.584
603019.SH,20251104,107.22,2.3619,2.8281,0.76,82.0841,74.428,7.4475,15687527.436,15683142.9958
603019.SH,20251103,106.46,2.2788,2.7287,0.66,81.5023,73.9005,7.3947,15576330.6365,15571977.2741
603019.SH,20251031,106.45,3.4797,4.1665,0.97,81.4946,73.8935,7.394,15574867.5207,15570514.5673
603019.SH,20251030,110.65,3.9332,4.7096,1.2,84.71,77.2304,7.6932,16189376.15,16184851.4502
603019.SH,20251029,114.33,3.2299,3.8674,0.97,87.5273,79.7989,7.9491,16727802.7585,16723127.5761
603019.SH,20251028,113.5,2.7028,3.2363,0.78,86.8919,79.2196,7.8914,16606364.1484,16601722.9064
603019.SH,20251027,115.0,3.8226,4.5772,1.18,88.0402,80.2666,7.9957,16825831.516,16821128.936
603019.SH,20251024,113.92,4.3069,5.157,1.45,87.2134,79.5128,7.9206,16667815.0113,16663156.5947
603019.SH,20251023,107.56,2.3289,2.7886,0.77,82.3444,75.0737,7.4784,15737273.3727,15732875.0292
603019.SH,20251022,109.65,3.5255,4.2214,1.15,83.9445,76.5324,7.6237,16043064.5716,16038580.7638
603019.SH,20251021,108.21,3.3415,4.0011,0.95,82.842,75.5273,7.5236,15832375.8987,15827950.9753
603019.SH,20251020,104.95,2.6558,3.18,0.7,80.3463,73.252,7.2969,15355400.1531,15351108.5377
603019.SH,20251017,104.75,3.0362,3.6355,0.69,80.1932,73.1124,7.283,15326137.8374,15321854.4004
603019.SH,20251016,107.58,2.4846,2.9751,0.51,82.3597,75.0876,7.4798,15740199.6043,15735800.4429
603019.SH,20251015,110.33,3.8665,4.6297,0.79,84.465,77.7335,7.7556,16142556.4449,16138044.8305
603019.SH,20251014,105.5,5.5704,6.6699,1.16,80.7674,74.3305,7.4161,15435871.5212,15431557.4152
603019.SH,20251013,114.68,3.9668,4.7498,0.78,87.7953,80.7983,8.0614,16779011.8109,16774322.3164
603019.SH,20251010,113.36,6.0072,7.193,1.16,86.7847,79.8683,7.9686,16585880.5274,16581245.0103
603019.SH,20251009,123.16,5.1793,6.2016,0.97,94.2873,86.7729,8.6575,18019733.9957,18014697.737
603019.SH,20250930,119.25,3.6289,4.3452,0.58,91.2939,84.0181,8.3827,17447655.7242,17442779.3532
603019.SH,20250929,120.55,5.1313,6.1442,0.75,92.2891,84.934,8.474,17637860.7761,17632931.2455
603019.SH,20250926,120.44,5.3514,6.4076,0.77,92.2049,84.8565,8.4663,17621766.5025,17616841.47
603019.SH,20250925,125.5,6.6727,7.9897,0.86,96.0787,88.4216,8.822,18362103.0892,18356971.1432
603019.SH,20250924,117.55,5.9544,7.1297,0.73,89.9924,82.8204,8.2632,17198926.0409,17194119.1863
603019.SH,20250923,114.73,7.9862,9.5625,0.93,87.8335,80.8335,8.0649,16786327.3898,16781635.8507
603019.SH,20250922,117.51,8.2292,9.8535,0.96,89.9618,82.7922,8.2603,17193073.5778,17188268.3589
603019.SH,20250919,106.83,5.9253,7.0949,0.61,81.7856,75.2675,7.5096,15630465.9205,15626097.4281
603019.SH,20250918,109.92,10.5522,12.635,1.21,84.1512,77.4446,7.7268,16082568.6977,16078073.8491
603019.SH,20250917,108.49,8.1165,9.7186,1.0,83.0564,76.4371,7.6263,15873343.1406,15868906.7675
603019.SH,20250916,111.48,10.2057,12.2201,1.54,85.3454,78.5437,7.8365,16310814.76,16306256.1199
603019.SH,20250915,102.46,7.9376,9.5044,1.36,78.44,72.1886,7.2024,14991084.3229,14986894.5285
603019.SH,20250912,97.97,11.4048,13.656,2.55,75.0026,69.0252,6.8868,14334145.3358,14330139.1466
603019.SH,20250911,92.09,6.1202,7.3283,1.28,70.5011,64.8824,6.4734,13473833.2549,13470067.5106
603019.SH,20250910,83.72,4.9041,5.8721,1.01,64.0933,58.9853,5.8851,12249205.3436,12245781.8654
603019.SH,20250909,81.14,2.8424,3.4035,0.49,62.1181,57.1675,5.7037,11871721.4714,11868403.4945
603019.SH,20250908,83.99,3.821,4.5752,0.58,64.3,59.1755,5.9041,12288709.4698,12285274.9507
603019.SH,20250905,82.44,4.6656,5.5866,0.64,63.1134,58.0835,5.7951,12061926.5233,12058555.3868
603019.SH,20250904,79.48,7.7477,9.277,1.04,60.8473,55.998,5.587,11628844.2512,11625594.1551
603019.SH,20250903,87.03,5.1049,6.1125,0.61,66.6273,61.3174,6.1178,12733496.6682,12729937.8374
603019.SH,20250902,90.02,7.5686,9.0625,0.77,68.9164,63.424,6.3279,13170968.2876,13167287.1897
603019.SH,20250901,92.14,7.9718,9.5453,0.95,70.5394,64.9176,6.477,13481148.8338,13477381.0449
603019.SH,20250829,88.5,8.0206,9.636,0.93,67.7527,62.3531,6.2211,12948574.6884,12944955.7464
603019.SH,20250828,92.51,8.6923,10.408,1.11,70.8226,65.09,6.4996,13535284.1178,13531501.1989
603019.SH,20250827,88.7,9.6534,11.5589,1.32,67.9058,62.4093,6.2319,12977837.0041,12974209.8837
603019.SH,20250826,91.32,14.5054,17.3686,2.74,69.9116,64.2527,6.416,13361173.3395,13357439.082
603019.SH,20250825,91.11,1.1956,1.4316,0.2,69.7508,64.105,6.4013,13330447.908,13326722.2379
603019.SH,20250822,82.83,8.8808,10.6337,1.73,63.4119,58.2792,5.8195,12118988.0389,12115600.9545
603019.SH,20250821,75.3,5.0249,6.0167,0.83,57.6472,52.9811,5.2905,11017261.8535,11014182.6859
603019.SH,20250820,76.14,6.8992,8.261,1.3,58.2903,53.5721,5.3495,11140163.5794,11137050.0625
603019.SH,20250819,73.01,4.4422,5.3191,0.89,55.8941,51.3698,5.1296,10682208.339,10679222.8141
603019.SH,20250818,74.5,4.9528,5.9303,1.19,57.0348,52.4182,5.2343,10900212.5908,10897166.1368
603019.SH,20250815,73.64,4.3911,5.2579,1.24,56.3764,51.8131,5.1739,10774384.6334,10771373.3465
603019.SH,20250814,74.08,9.5884,11.481,5.03,56.7132,52.1227,5.2048,10838761.7279,10835732.4485
603019.SH,20250813,69.73,3.1034,3.716,1.93,53.383,49.062,4.8991,10202306.3618,10199454.9627
603019.SH,20250812,69.13,2.8084,3.3628,2.22,52.9237,48.6399,4.857,10114519.4148,10111692.5508
603019.SH,20250811,68.21,0.9953,1.1918,0.68,52.2193,47.9926,4.7923,9979912.7627,9977123.5193
603019.SH,20250808,68.08,1.2126,1.4519,0.76,52.1198,47.9011,4.7832,9960892.2575,9958108.3301
603019.SH,20250807,68.6,1.4154,1.6948,0.78,52.5179,48.267,4.8197,10036974.2782,10034169.087
603019.SH,20250806,68.92,1.6065,1.9236,0.85,52.7629,48.4921,4.8422,10083793.9833,10080975.7067
603019.SH,20250805,69.23,1.091,1.3063,0.49,53.0002,51.8103,5.113,10129150.5726,10126319.6195
603019.SH,20250804,69.34,1.9538,2.3395,0.86,53.0844,51.8926,5.1212,10145244.8463,10142409.395
603019.SH,20250801,68.09,1.873,2.2427,0.73,52.1275,50.9571,5.0289,9962355.3733,9959571.037
603019.SH,20250731,68.96,2.5349,3.0353,1.06,52.7935,51.6082,5.0931,10089646.4465,10086826.5341
603019.SH,20250730,69.06,1.9505,2.3355,0.87,52.8701,51.683,5.1005,10104277.6043,10101453.6028
603019.SH,20250729,70.35,2.7893,3.3399,1.42,53.8577,52.6484,5.1958,10293019.5404,10290142.7882
603019.SH,20250728,69.38,2.2692,2.7171,1.31,53.1151,51.9225,5.1241,10151097.3094,10148260.2224
603019.SH,20250725,70.36,3.26,3.9035,2.41,53.8653,52.6559,5.1965,10294482.6562,10291605.4951
603019.SH,20250724,69.1,1.6528,1.9791,1.26,52.9007,51.713,5.1034,10110130.0674,10107304.4302
603019.SH,20250723,68.65,1.2598,1.5085,0.91,52.5562,51.3762,5.0702,10044289.8572,10041482.6214
603019.SH,20250722,68.87,1.3895,1.6637,0.87,52.7246,51.5408,5.0865,10076478.4044,10073662.1724
603019.SH,20250721,69.4,1.1036,1.3214,0.71,53.1304,51.9375,5.1256,10154023.541,10151185.6362
603019.SH,20250718,69.51,1.3577,1.6257,0.82,53.2146,52.0198,5.1337,10170117.8146,10167275.4117
603019.SH,20250717,69.82,1.4655,1.7548,0.92,53.4519,52.2518,5.1566,10215474.4039,10212619.3244
603019.SH,20250716,69.69,1.5854,1.8983,1.04,53.3524,52.1545,5.147,10196453.8987,10193604.1352
603019.SH,20250715,69.72,2.4618,2.9478,1.89,53.3754,52.177,5.1492,10200843.246,10197992.2558
603019.SH,20250714,68.7,0.9322,1.1161,0.71,52.5945,51.4136,5.0739,10051605.4361,10048796.1557
603019.SH,20250711,68.81,1.8141,2.1722,1.55,52.6787,51.4959,5.082,10067699.7097,10064885.9312
603019.SH,20250710,67.98,1.1916,1.4268,1.04,52.0433,50.8748,5.0207,9946261.0996,9943481.2615
603019.SH,20250709,68.43,1.2321,1.4753,1.07,52.3878,51.2116,5.054,10012101.3099,10009303.0704
603019.SH,20250708,69.03,1.3488,1.6151,1.12,52.8471,51.6606,5.0983,10099888.257,10097065.4822
603019.SH,20250707,68.04,0.9822,1.1761,0.75,52.0892,50.9197,5.0252,9955039.7943,9952257.5027
603019.SH,20250704,68.66,1.0967,1.3131,0.68,52.5639,51.3837,5.071,10045752.9729,10042945.3282
603019.SH,20250703,68.76,1.0495,1.2566,0.39,52.6404,51.4585,5.0783,10060384.1308,10057572.3969
603019.SH,20250702,68.28,1.2939,1.5493,0.46,52.2729,51.0993,5.0429,9990154.5732,9987362.4674
