ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
600028.SH,,20260331,,,,,,,,,,,,,,,1.2364,0.9222,0.3204,34372000000.0,27523000000.0,,,,,,,,-188210000000.0,620447000000.0,,,,,,,,,,,,,,,,2.7755,2.0443,2.3859,0.4694,-0.0269,95.1362,3.4779,3.8946,2.0481,,,1.2478,0.8892,1.117,8.1924,4.9912,,,,27.5031,72.4969,-8.343,,,,,,,,,,,,,38.9004,3.5568,0.771,964982000000.0,3.4252,2.0443,95.1362,2.0481,,0.8892,,29.3578,29.3578,,32.546,32.6211,28.2117,,-168.2969,,,4.6528,,-3.8976,,,2161.9128,
600028.SH,20260429,20260331,0.141,0.141,5.8441,5.8441,1.0328,1.9121,2.99,-81000000.0,17087000000.0,140554000000.0,0.8154,0.4756,0.4042,12.0745,1.2364,0.9222,0.3204,31613000000.0,27777000000.0,,-28230812608.4442,13849187391.5558,608951000000.0,75778000000.0,576170000000.0,420047000000.0,644927000000.0,-140468000000.0,-158483000000.0,1571184000000.0,592793000000.0,0.1406,6.8897,-0.046,4.9021,0.1106,0.2297,-0.2335,0.1145,2.7755,19.8889,80.1111,4.8996,2.7755,2.0443,2.3859,0.4694,-0.0269,95.5266,3.4779,3.9305,2.0447,2.04,2.0544,1.2593,0.8892,1.4551,8.1788,5.0372,55.8931,2.2672,2.652,27.5031,72.4969,,36.6711,53.0261,60.347,39.653,-0.0073,1.2672,0.6607,1.446,0.5115,1.1193,1.5354,-0.0044,46.3541,3.5568,0.771,964982000000.0,3.4252,2.0443,95.5266,2.0447,2.0544,0.8892,-0.7865,29.3578,29.3578,-168.5544,32.546,32.6211,28.2117,29.2,-168.2969,28.4699,0.3393,4.6528,0.3388,-3.8976,-3.8976,,,-0.201
600028.SH,20260323,20251231,0.262,0.262,23.019,23.019,1.0322,1.9121,2.8493,2280000000.0,29529000000.0,442200000000.0,0.7483,0.4179,0.3534,58.2919,5.316,3.7432,1.3129,20419000000.0,56629000000.0,172992000000.0,38623323082.6232,69965323082.6232,558541000000.0,74621000000.0,532683000000.0,380365000000.0,643967000000.0,-175812000000.0,-189484000000.0,1522455000000.0,575781000000.0,0.263,6.8664,1.341,4.7615,-0.0847,0.4683,0.3194,0.5786,1.2664,15.886,84.114,5.2198,1.2664,2.132,2.5613,0.5264,-0.4653,99.2664,1.4539,2.0344,3.8551,3.86,3.5787,2.6709,1.6626,3.1055,3.8551,2.6709,54.0841,2.1779,2.5695,24.2502,75.7498,29.8739,34.9884,54.5385,59.9182,40.0818,0.2326,1.1779,0.7122,1.5588,0.5524,1.2089,1.693,0.1394,43.6465,1.6626,1.5003,965460000000.0,1.5514,2.3446,100.9262,0.2197,-0.1232,0.0561,7.12,-36.8675,-36.8675,8.8,-43.9916,-38.7574,-36.7778,-38.6,8.7949,-37.5698,1.6,3.3983,1.2687,-9.4641,-9.4641,-5.35,-109.4844,1.2687
600028.SH,20260323,20251231,0.262,0.262,23.019,23.019,1.0322,1.9121,2.8493,2280000000.0,29529000000.0,442200000000.0,0.7483,0.4179,0.3534,58.2919,5.316,3.7432,1.3129,20419000000.0,56629000000.0,172992000000.0,38623323082.6232,69965323082.6232,558541000000.0,74621000000.0,532683000000.0,380365000000.0,643967000000.0,-175812000000.0,-189484000000.0,1522455000000.0,575781000000.0,0.263,6.8664,1.341,4.7615,-0.0847,0.4683,0.3194,0.5786,1.2664,15.886,84.114,5.2198,1.2664,2.132,2.5613,0.5264,-0.4653,99.2664,1.4539,2.0344,3.8551,3.86,3.5787,2.6709,1.6626,3.1055,3.8551,2.6709,54.0841,2.1779,2.5695,24.2502,75.7498,,34.9884,54.5385,59.9182,40.0818,0.2326,1.1779,0.7122,1.5588,0.5524,1.2089,1.693,0.1394,43.6465,1.6626,1.5003,965460000000.0,1.5514,2.3446,100.9262,0.2197,-0.1232,0.0561,7.12,-36.8675,-36.8675,8.8,-43.9916,-38.7574,-36.7778,-38.6,8.7949,-37.5698,1.6,3.3983,1.2687,-9.4641,-9.4641,,,1.2687
600028.SH,20251030,20250930,0.247,0.247,17.4409,17.4409,1.0336,1.8788,2.8585,568000000.0,30552000000.0,331356000000.0,0.7894,0.4659,0.4027,37.8407,3.8145,2.8865,0.9908,26626000000.0,51295000000.0,,-53733614438.1639,1389385561.8361,580208000000.0,74371000000.0,538617000000.0,361592000000.0,649438000000.0,-155691000000.0,-175400000000.0,1526978000000.0,574051000000.0,0.2474,6.8574,0.9472,4.7373,0.1885,0.4233,-0.4434,0.0115,1.6103,15.6785,84.3215,4.9818,1.6103,2.0646,2.3848,0.5323,-0.1049,98.7402,1.9713,2.4271,3.6325,3.63,3.7013,2.4046,1.5954,2.8531,4.8433,3.2061,54.6947,2.2072,2.5843,26.7512,73.2488,29.7695,35.2734,54.4191,61.9583,38.0417,0.1553,1.2072,0.6964,1.5428,0.5443,1.2058,1.7961,0.0962,44.6926,2.1272,1.4056,933594000000.0,1.942,2.1721,98.4555,1.0252,1.126,0.4841,7.633,-32.5137,-32.5137,13.5187,-35.114,-34.9314,-32.235,-30.5,13.0401,-33.2024,1.4333,4.6425,1.3471,-10.6949,-10.6949,-10.8831,19.1167,1.4483
600028.SH,20251030,20250930,0.247,0.247,17.4409,17.4409,1.0336,1.8788,2.8585,568000000.0,30552000000.0,331356000000.0,0.7894,0.4659,0.4027,37.8407,3.8145,2.8865,0.9908,26626000000.0,51295000000.0,,-53733614438.1639,1389385561.8361,580208000000.0,74371000000.0,538617000000.0,361592000000.0,649438000000.0,-155691000000.0,-175400000000.0,1526978000000.0,574051000000.0,0.2474,6.8574,0.9472,4.7373,0.1885,0.4233,-0.4434,0.0115,1.6103,15.6785,84.3215,4.9818,1.6103,2.0646,2.3848,0.5323,-0.1049,98.7402,1.9713,2.4271,3.6325,3.63,3.7013,2.4046,1.5954,2.8531,4.8433,3.2061,54.6947,2.2072,2.5843,26.7512,73.2488,,35.2734,54.4191,61.9583,38.0417,0.1553,1.2072,0.6964,1.5428,0.5443,1.2058,1.7961,0.0962,44.6926,2.1272,1.4056,933594000000.0,1.942,2.1721,98.4555,1.0252,1.126,0.4841,7.633,-32.5137,-32.5137,13.5187,-35.114,-34.9314,-32.235,-30.5,13.0401,-33.2024,1.4333,4.6425,1.3471,-10.6949,-10.6949,,,1.4483
600028.SH,20250822,20250630,0.177,0.177,11.6215,11.6215,1.0345,1.8777,2.8748,268000000.0,21215000000.0,216299000000.0,0.8141,0.4493,0.3894,25.8418,2.5679,1.9655,0.6663,15747000000.0,35697000000.0,91904000000.0,8730967984.1485,56386967984.1485,570355000000.0,73399000000.0,516753000000.0,353251000000.0,653813000000.0,-130841000000.0,-163274000000.0,1501185000000.0,576218000000.0,0.1772,6.8246,0.5032,4.7525,0.1354,0.2944,0.072,0.4651,1.672,15.3507,84.6493,4.9256,1.672,2.0109,2.3167,0.598,-0.1624,98.8824,2.0648,2.5334,2.6082,2.61,2.5756,1.6879,1.114,1.9782,5.2164,3.3758,54.1044,2.1789,2.5676,26.7099,73.2901,30.4817,34.423,55.1197,60.6417,39.3583,0.0867,1.1789,0.713,1.6012,0.5634,1.2652,1.8508,0.0526,45.696,2.228,1.0158,911241000000.0,2.0416,2.1199,99.5624,0.9889,0.9616,0.4243,7.8489,-40.2027,-40.2027,44.9309,-43.5123,-43.4477,-39.8286,-40.4,44.3517,-39.7783,0.9482,2.8861,0.918,-10.6006,-10.6006,-14.3059,-43.0998,-0.0834
600028.SH,20250822,20250630,0.177,0.177,11.6215,11.6215,1.0345,1.8777,2.8748,268000000.0,21215000000.0,216299000000.0,0.8141,0.4493,0.3894,25.8418,2.5679,1.9655,0.6663,15747000000.0,35697000000.0,91904000000.0,8730967984.1485,56386967984.1485,570355000000.0,73399000000.0,516753000000.0,353251000000.0,653813000000.0,-130841000000.0,-163274000000.0,1501185000000.0,576218000000.0,0.1772,6.8246,0.5032,4.7525,0.1354,0.2944,0.072,0.4651,1.672,15.3507,84.6493,4.9256,1.672,2.0109,2.3167,0.598,-0.1624,98.8824,2.0648,2.5334,2.6082,2.61,2.5756,1.6879,1.114,1.9782,5.2164,3.3758,54.1044,2.1789,2.5676,26.7099,73.2901,,34.423,55.1197,60.6417,39.3583,0.0867,1.1789,0.713,1.6012,0.5634,1.2652,1.8508,0.0526,45.696,2.228,1.0158,911241000000.0,2.0416,2.1199,99.5624,0.9889,0.9616,0.4243,7.8489,-40.2027,-40.2027,44.9309,-43.5123,-43.4477,-39.8286,-40.4,44.3517,-39.7783,0.9482,2.8861,0.918,-10.6006,-10.6006,,,-0.0834
600028.SH,20250429,20250331,0.109,0.109,6.0632,6.0632,1.0344,1.8771,2.9461,41000000.0,13223000000.0,115164000000.0,0.8514,0.4721,0.4057,13.9343,1.3607,1.0319,0.3495,12799000000.0,21715000000.0,,-60597865658.558,-16414865658.558,527692000000.0,72135000000.0,532729000000.0,372147000000.0,661440000000.0,-97108000000.0,-135248000000.0,1523222000000.0,584973000000.0,0.1094,6.8833,0.0671,4.8233,0.0993,0.179,-0.4996,-0.1353,1.9726,15.661,84.339,4.6833,1.9726,1.911,2.1496,0.6227,-0.0286,98.2595,2.5216,2.953,1.6032,1.6,1.5982,1.0321,0.6895,1.1591,6.4128,4.1284,53.3457,2.1434,2.5429,26.2056,73.7944,31.1552,34.9738,54.8059,57.6983,42.3017,0.0125,1.1434,0.7371,1.5671,0.584,1.2416,1.7774,0.0072,43.0606,2.758,0.6304,914896000000.0,2.4821,1.911,98.2595,1.6032,1.5982,0.6895,1.1067,-28.7582,-28.7582,159.3805,-32.1391,-32.6022,-27.5824,-27.3,159.1639,-27.638,1.8164,1.8361,1.8164,-6.9131,-6.9131,-6.9131,130.3764,0.0768
600028.SH,20250429,20250331,0.109,0.109,6.0632,6.0632,1.0344,1.8771,2.9461,41000000.0,13223000000.0,115164000000.0,0.8514,0.4721,0.4057,13.9343,1.3607,1.0319,0.3495,12799000000.0,21715000000.0,,-60597865658.558,-16414865658.558,527692000000.0,72135000000.0,532729000000.0,372147000000.0,661440000000.0,-97108000000.0,-135248000000.0,1523222000000.0,584973000000.0,0.1094,6.8833,0.0671,4.8233,0.0993,0.179,-0.4996,-0.1353,1.9726,15.661,84.339,4.6833,1.9726,1.911,2.1496,0.6227,-0.0286,98.2595,2.5216,2.953,1.6032,1.6,1.5982,1.0321,0.6895,1.1591,6.4128,4.1284,53.3457,2.1434,2.5429,26.2056,73.7944,,34.9738,54.8059,57.6983,42.3017,0.0125,1.1434,0.7371,1.5671,0.584,1.2416,1.7774,0.0072,43.0606,2.758,0.6304,914896000000.0,2.4821,1.911,98.2595,1.6032,1.5982,0.6895,1.1067,-28.7582,-28.7582,159.3805,-32.1391,-32.6022,-27.5824,-27.3,159.1639,-27.638,1.8164,1.8361,1.8164,-6.9131,-6.9131,,,0.0768
600028.SH,20250324,20241231,0.415,0.415,25.3506,25.3506,1.0337,1.8771,2.8368,2256000000.0,48057000000.0,475627000000.0,0.7791,0.398,0.3355,66.1303,5.8068,4.3673,1.4956,46295000000.0,83179000000.0,193422000000.0,35368949200.8566,79766949200.8566,560404000000.0,69841000000.0,478233000000.0,331434000000.0,644538000000.0,-148722000000.0,-185246000000.0,1454526000000.0,571711000000.0,0.4148,6.7605,1.233,4.7139,-0.2512,0.6858,0.2916,0.6577,1.8717,15.4697,84.5303,4.7432,1.8717,1.9977,2.382,0.3634,-0.218,98.4943,2.3502,2.7054,6.1896,6.19,5.9121,4.0462,2.7994,4.7551,6.1896,4.0462,53.1703,2.1354,2.529,25.1594,74.8406,30.9165,32.879,56.3704,60.7353,39.2647,0.2219,1.1354,0.7397,1.7145,0.5815,1.3477,1.9447,0.1347,40.5925,2.7994,2.4475,925852000000.0,2.2934,2.2905,100.0554,0.7402,0.4991,0.3227,6.7539,-17.8218,-17.8218,-8.5312,-16.7009,-18.1186,-16.7871,-20.8,-7.5027,-18.221,0.1,2.8666,1.7533,-4.2853,-4.2853,-4.6146,-36.637,1.7533
600028.SH,20250324,20241231,0.415,0.415,25.3506,25.3506,1.0337,1.8771,2.8368,2256000000.0,48057000000.0,475627000000.0,0.7791,0.398,0.3355,66.1303,5.8068,4.3673,1.4956,46295000000.0,83179000000.0,193422000000.0,35368949200.8566,79766949200.8566,560404000000.0,69841000000.0,478233000000.0,331434000000.0,644538000000.0,-148722000000.0,-185246000000.0,1454526000000.0,571711000000.0,0.4148,6.7605,1.233,4.7139,-0.2512,0.6858,0.2916,0.6577,1.8717,15.4697,84.5303,4.7432,1.8717,1.9977,2.382,0.3634,-0.218,98.4943,2.3502,2.7054,6.1896,6.19,5.9121,4.0462,2.7994,4.7551,6.1896,4.0462,53.1703,2.1354,2.529,25.1594,74.8406,,32.879,56.3704,60.7353,39.2647,0.2219,1.1354,0.7397,1.7145,0.5815,1.3477,1.9447,0.1347,40.5925,2.7994,2.4475,925852000000.0,2.2934,2.2905,100.0554,0.7402,0.4991,0.3227,6.7539,-17.8218,-17.8218,-8.5312,-16.7009,-18.1186,-16.7871,-20.8,-7.5027,-18.221,0.1,2.8666,1.7533,-4.2853,-4.2853,,,1.7533
600028.SH,20241029,20240930,0.366,0.366,19.4457,19.4457,1.0445,1.8335,2.8145,280000000.0,43967000000.0,359607000000.0,0.8559,0.4718,0.3829,41.9536,4.1888,3.4363,1.1476,46687000000.0,72718000000.0,,-87534077681.6006,-44170077681.6006,577150000000.0,72849000000.0,471217000000.0,301047000000.0,644521000000.0,-100288000000.0,-151822000000.0,1447634000000.0,565653000000.0,0.3636,6.7305,0.8344,4.6479,-0.051,0.5975,-0.7193,-0.3629,2.1465,15.1955,84.8045,4.3979,2.1465,1.9102,2.1081,0.3796,-0.0929,98.0272,2.7132,3.0728,5.4461,5.45,5.4117,3.5263,2.4633,4.112,7.2615,4.7017,53.4515,2.1483,2.5382,28.389,71.611,30.7261,32.5508,56.5823,62.0564,37.9436,0.1459,1.1483,0.7305,1.7383,0.5748,1.3678,2.1409,0.0906,41.2879,3.2844,2.1457,880924000000.0,2.6654,1.9662,99.3426,1.0374,1.0181,0.4652,7.4989,-17.1946,-17.1946,1.7313,-16.5067,-17.4739,-16.4615,-12.6,3.2876,-18.5131,-0.3125,3.5013,1.6518,-4.1863,-4.1863,-9.7972,-47.4648,2.5177
