ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
601288.SH,20260529,6.32,0.1031,1.1499,1.27,7.5999,7.5159,0.7953,221189277.4077,201762341.2111
601288.SH,20260528,6.21,0.0875,0.9758,1.04,7.4677,7.3851,0.7815,217339464.0351,198250654.8925
601288.SH,20260527,6.31,0.1114,1.2425,1.32,7.5879,7.504,0.7941,220839294.3739,201443097.0003
601288.SH,20260526,6.42,0.0747,0.8336,0.88,7.7202,7.6348,0.8079,224689107.7465,204954783.3188
601288.SH,20260525,6.44,0.0543,0.6056,0.58,7.7442,7.6586,0.8104,225389073.8142,205593271.7404
601288.SH,20260522,6.46,0.0778,0.8676,0.76,7.7683,7.6824,0.813,226089039.882,206231760.1619
601288.SH,20260521,6.51,0.1006,1.1224,0.91,7.8284,7.7419,0.8192,227838955.0513,207827981.2158
601288.SH,20260520,6.46,0.1139,1.27,1.08,7.7683,7.6824,0.813,226089039.882,206231760.1619
601288.SH,20260519,6.62,0.0776,0.8651,0.72,7.9607,7.8727,0.8331,231688768.4239,211339667.5344
601288.SH,20260518,6.6,0.0966,1.0772,0.85,7.9366,7.8489,0.8306,230988802.3562,210701179.1128
601288.SH,20260515,6.67,0.1199,1.3377,1.12,8.0208,7.9321,0.8394,233438683.5933,212935888.5883
601288.SH,20260514,6.76,0.1447,1.6136,1.55,8.129,8.0392,0.8507,236588530.8981,215809086.4853
601288.SH,20260513,6.66,0.0863,0.9623,0.87,8.0088,7.9202,0.8381,233088700.5594,212616644.3775
601288.SH,20260512,6.78,0.0876,0.9774,0.84,8.1531,8.0629,0.8395,237288496.9659,216447574.9068
601288.SH,20260511,6.81,0.1309,1.4605,1.33,8.1892,8.0986,0.8432,238338446.0675,217405307.5391
601288.SH,20260508,6.9,0.0868,0.9676,0.89,8.2974,8.2057,0.8543,241488293.3724,220278505.4361
601288.SH,20260507,6.87,0.0748,0.8348,0.77,8.2613,8.17,0.8506,240438344.2708,219320772.8038
601288.SH,20260506,6.86,0.1177,1.3131,1.36,8.2493,8.1581,0.8494,240088361.2369,219001528.593
601288.SH,20260430,6.92,0.113,1.2604,1.42,8.3214,8.2294,0.8568,242188259.4401,220916993.8577
601288.SH,20260429,6.94,0.0998,1.113,1.3,8.3455,8.3455,0.8777,242888225.5079,221555482.2792
601288.SH,20260428,6.98,0.0817,0.9118,1.07,8.3936,8.3936,0.8828,244288157.6434,222832459.1223
601288.SH,20260427,6.92,0.0759,0.8463,0.94,8.3214,8.3214,0.8752,242188259.4401,220916993.8577
601288.SH,20260424,7.04,0.0614,0.6852,0.67,8.4658,8.4658,0.8904,246388055.8466,224747924.387
601288.SH,20260423,7.03,0.0782,0.8724,0.76,8.4537,8.4537,0.8891,246038072.8127,224428680.1762
601288.SH,20260422,7.07,0.0857,0.9563,0.72,8.5018,8.5018,0.8942,247438004.9482,225705657.0193
601288.SH,20260421,7.18,0.0797,0.8889,0.63,8.6341,8.6341,0.9081,251287818.3208,229217343.3379
601288.SH,20260420,7.19,0.1003,1.1186,0.81,8.6461,8.6461,0.9094,251637801.3547,229536587.5487
601288.SH,20260417,7.06,0.1115,1.2432,0.97,8.4898,8.4898,0.8929,247088021.9143,225386412.8086
601288.SH,20260416,7.0,0.139,1.5502,1.35,8.4176,8.4176,0.8853,244988123.7111,223470947.5439
601288.SH,20260415,6.95,0.1658,1.8492,1.78,8.3575,8.3575,0.879,243238208.5417,221874726.49
601288.SH,20260414,6.76,0.1136,1.2675,1.27,8.129,8.129,0.855,236588530.8981,215809086.4853
601288.SH,20260413,6.64,0.0887,0.989,0.94,7.9847,7.9847,0.8398,232388734.4917,211978155.9559
601288.SH,20260410,6.59,0.0692,0.7714,0.6,7.9246,7.9246,0.8335,230638819.3223,210381934.902
601288.SH,20260409,6.6,0.0777,0.8664,0.64,7.9366,7.9366,0.8347,230988802.3562,210701179.1128
601288.SH,20260408,6.63,0.1162,1.2958,0.86,7.9727,7.9727,0.8385,232038751.4578,211658911.7452
601288.SH,20260407,6.69,0.0953,1.0625,0.75,8.0449,8.0449,0.8461,234138649.661,213574377.0098
601288.SH,20260403,6.84,0.1144,1.2764,0.97,8.2252,8.2252,0.8651,239388395.1691,218363040.1715
601288.SH,20260402,6.92,0.1762,1.9658,1.82,8.3214,8.3214,0.8752,242188259.4401,220916993.8577
601288.SH,20260401,6.69,0.1039,1.1589,1.07,8.0449,8.0449,0.8461,234138649.661,213574377.0098
601288.SH,20260331,6.7,0.1828,2.0392,2.35,8.0569,8.0569,0.8474,234488632.6949,213893621.2206
601288.SH,20260330,6.49,0.0619,0.6902,0.62,8.0522,7.8712,0.8423,227138988.9836,207189492.7943
601288.SH,20260327,6.48,0.0646,0.7204,0.59,8.0398,7.8591,0.841,226789005.9497,206870248.5835
601288.SH,20260326,6.51,0.0704,0.7855,0.56,8.077,7.8954,0.8449,227838955.0513,207827981.2158
601288.SH,20260325,6.55,0.1059,1.1815,0.76,8.1266,7.944,0.8501,229238887.1868,209104958.0589
601288.SH,20260324,6.5,0.0857,0.9558,0.58,8.0646,7.8833,0.8436,227488972.0175,207508737.0051
601288.SH,20260323,6.47,0.1719,1.9173,1.34,8.0274,7.8469,0.8397,226439022.9158,206551004.3727
601288.SH,20260320,6.76,0.1156,1.289,0.94,8.3872,8.1987,0.8773,236588530.8981,215809086.4853
601288.SH,20260319,6.83,0.1518,1.6933,1.44,8.474,8.2836,0.8864,239038412.1353,218043795.9607
601288.SH,20260318,6.74,0.1679,1.8731,1.91,8.3624,8.1744,0.8747,235888564.8304,215170598.0637
601288.SH,20260317,6.76,0.1301,1.4513,1.58,8.3872,8.1987,0.8773,236588530.8981,215809086.4853
601288.SH,20260316,6.65,0.0757,0.8442,0.81,8.2507,8.0652,0.8631,232738717.5255,212297400.1667
601288.SH,20260313,6.62,0.0892,0.9944,0.94,8.2135,8.0289,0.8592,231688768.4239,211339667.5344
601288.SH,20260312,6.64,0.066,0.7367,0.61,8.2383,8.0531,0.8618,232388734.4917,211978155.9559
601288.SH,20260311,6.63,0.0784,0.8742,0.6,8.2259,8.041,0.8605,232038751.4578,211658911.7452
601288.SH,20260310,6.58,0.1022,1.1399,0.63,8.1639,7.9803,0.854,230288836.2884,210062690.6913
601288.SH,20260309,6.66,0.1288,1.4372,0.79,8.2631,8.0774,0.8644,233088700.5594,212616644.3775
601288.SH,20260306,6.7,0.0977,1.0903,0.62,8.3128,8.1259,0.8695,234488632.6949,213893621.2206
601288.SH,20260305,6.74,0.1377,1.5357,0.93,8.3624,8.1744,0.8747,235888564.8304,215170598.0637
601288.SH,20260304,6.68,0.1844,2.0573,1.46,8.2879,8.1016,0.867,233788666.6272,213255132.799
601288.SH,20260303,6.73,0.2658,2.9643,3.04,8.35,8.1623,0.8734,235538581.7965,214851353.8529
601288.SH,20260302,6.48,0.1326,1.479,1.62,8.0398,7.8591,0.841,226789005.9497,206870248.5835
601288.SH,20260227,6.4,0.0667,0.7441,0.69,7.9405,7.762,0.8306,223989141.6787,204316294.8973
601288.SH,20260226,6.42,0.0902,1.0066,0.93,7.9654,7.7863,0.8332,224689107.7465,204954783.3188
601288.SH,20260225,6.51,0.0759,0.8464,0.72,8.077,7.8954,0.8449,227838955.0513,207827981.2158
601288.SH,20260224,6.48,0.0717,0.7995,0.66,8.0398,7.8591,0.841,226789005.9497,206870248.5835
601288.SH,20260213,6.51,0.1041,1.1612,0.96,8.077,7.8954,0.8449,227838955.0513,207827981.2158
601288.SH,20260212,6.61,0.1394,1.5545,1.37,8.2011,8.0167,0.8579,231338785.3901,211020423.3236
601288.SH,20260211,6.79,0.0964,1.0753,0.95,8.4244,8.235,0.8812,237638479.9998,216766819.1176
601288.SH,20260210,6.73,0.1122,1.251,1.04,8.35,8.1623,0.8734,235538581.7965,214851353.8529
601288.SH,20260209,6.71,0.0918,1.0243,0.77,8.3252,8.138,0.8708,234838615.7288,214212865.4314
601288.SH,20260206,6.67,0.1053,1.1742,0.84,8.2755,8.0895,0.8657,233438683.5933,212935888.5883
601288.SH,20260205,6.7,0.1047,1.1674,0.76,8.3128,8.1259,0.8695,234488632.6949,213893621.2206
601288.SH,20260204,6.67,0.096,1.0711,0.64,8.2755,8.0895,0.8657,233438683.5933,212935888.5883
601288.SH,20260203,6.66,0.1401,1.5626,0.85,8.2631,8.0774,0.8644,233088700.5594,212616644.3775
601288.SH,20260202,6.78,0.154,1.7181,0.88,8.412,8.2229,0.8799,237288496.9659,216447574.9068
601288.SH,20260130,6.72,0.1288,1.4366,0.74,8.3376,8.1501,0.8721,235188598.7627,214532109.6421
601288.SH,20260129,6.78,0.1659,1.8509,0.98,8.412,8.2229,0.8799,237288496.9659,216447574.9068
