ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
600519.SH,20260425,20260331,21.76,21.76,43.683,43.0492,0.0013,40.3612,175.0003,2527692.04,27239985194.41,48388523020.19,7.0607,5.4825,1.3629,3084.6148,0.2088,2.4519,0.1754,37536549658.48,37424749642.98,,-4293251636.7808,-4293251636.7808,21685018917.56,138251140.26,16959688412.07,-31827002985.48,256331525811.96,233068933753.52,201052818427.29,298095574847.76,269690838329.6,21.7545,216.3223,21.4889,215.3615,41.1593,29.8855,-3.4284,-3.4284,52.2245,89.7592,10.2408,6.3125,51.4668,2.9354,3.4972,-0.2117,,31.3811,68.6198,68.4145,10.5687,10.57,10.5677,11.9998,9.0272,9.8417,42.2748,47.9992,12.1227,1.138,1.2099,84.8729,15.1271,80.1239,5.6893,90.8749,99.1559,0.8441,0.6998,0.138,6.9849,15.9728,6.6094,15.1142,,0.6939,995.6044,36.1088,8.735,24986722757.58,68.6312,2.9354,31.3811,10.5687,10.5677,9.0272,49.917,1.7774,1.7774,206.4327,1.3511,1.3821,1.4714,1.45,205.475,-3.2244,10.7327,5.2937,10.7327,6.336,6.538,6.538,48.2548,4.8523
600519.SH,20260425,20260331,21.76,21.76,43.683,43.0492,0.0013,40.3612,175.0003,2527692.04,27239985194.41,48388523020.19,7.0607,5.4825,1.3629,3084.6148,0.2088,2.4519,0.1754,37536549658.48,37424749642.98,,-4293251636.7808,-4293251636.7808,21685018917.56,138251140.26,16959688412.07,-31827002985.48,256331525811.96,233068933753.52,201052818427.29,298095574847.76,269690838329.6,21.7545,216.3223,21.4889,215.3615,41.1593,29.8855,-3.4284,-3.4284,52.2245,89.7592,10.2408,6.3125,51.4668,2.9354,3.4972,-0.2117,,31.3811,68.6198,68.4145,10.5687,10.57,10.5677,11.9998,9.0272,9.8417,42.2748,47.9992,12.1227,1.138,1.2099,84.8729,15.1271,,5.6893,90.8749,99.1559,0.8441,0.6998,0.138,6.9849,15.9728,6.6094,15.1142,,0.6939,995.6044,36.1088,8.735,24986722757.58,68.6312,2.9354,31.3811,10.5687,10.5677,9.0272,49.917,1.7774,1.7774,206.4327,1.3511,1.3821,1.4714,1.45,205.475,-3.2244,10.7327,5.2937,10.7327,6.336,6.538,,,4.8523
600519.SH,20260417,20251231,65.66,65.66,137.3938,134.8256,0.0013,40.3612,153.2458,26959446.43,82293107655.25,153945824943.88,5.09,3.8518,1.1326,15645.2963,0.6824,7.7573,0.5709,114700588235.95,113941008312.77,116200395367.05,73397617303.628,73397617303.628,31527886804.46,75608351.79,18272094956.12,-33418515990.38,229097388629.47,202908185580.76,169300164647.61,272231348865.19,242448325443.15,65.7367,195.3554,49.1285,193.607,-34.7724,90.9876,58.6116,58.6116,50.5279,91.1796,8.8204,8.8537,49.5834,4.2158,4.9462,-0.4738,,33.3346,66.7284,66.2239,34.462,32.53,34.4507,37.8052,28.3057,31.5022,34.462,37.8052,16.4154,1.1964,1.2617,83.1105,16.8895,75.4019,6.712,89.8639,99.4685,0.5315,1.2401,0.1964,4.905,13.3886,4.5934,12.5381,,1.2335,1399.168,28.3057,27.3135,24963116377.49,66.6972,6.7432,38.6569,7.0532,7.021,6.0507,57.7585,-4.3415,-4.3415,-33.2548,-4.0769,-4.0817,-4.5323,-4.58,-33.4634,-9.0324,5.2762,1.6358,4.947,-1.2001,-1.206,-19.4294,-5.2449,4.947
600519.SH,20260417,20251231,65.66,65.66,137.3938,134.8256,0.0013,40.3612,153.2458,26959446.43,82293107655.25,153945824943.88,5.09,3.8518,1.1326,15645.2963,0.6824,7.7573,0.5709,114700588235.95,113941008312.77,116200395367.05,73397617303.628,73397617303.628,31527886804.46,75608351.79,18272094956.12,-33418515990.38,229097388629.47,202908185580.76,169300164647.61,272231348865.19,242448325443.15,65.7367,195.3554,49.1285,193.607,-34.7724,90.9876,58.6116,58.6116,50.5279,91.1796,8.8204,8.8537,49.5834,4.2158,4.9462,-0.4738,,33.3346,66.7284,66.2239,34.462,32.53,34.4507,37.8052,28.3057,31.5022,34.462,37.8052,16.4154,1.1964,1.2617,83.1105,16.8895,,6.712,89.8639,99.4685,0.5315,1.2401,0.1964,4.905,13.3886,4.5934,12.5381,,1.2335,1399.168,28.3057,27.3135,24963116377.49,66.6972,6.7432,38.6569,7.0532,7.021,6.0507,57.7585,-4.3415,-4.3415,-33.2548,-4.0769,-4.0817,-4.5323,-4.58,-33.4634,-9.0324,5.2762,1.6358,4.947,-1.2001,-1.206,,,4.947
600519.SH,20251030,20250930,51.53,51.53,104.5333,102.5767,1.098,38.7327,168.3942,-53869719.02,64680616431.2,117269735582.09,6.6193,5.1783,1.472,5772.4311,0.5151,6.0826,0.4337,89457714121.04,88765186977.6,,42479436856.8776,42479436856.8776,24232489730.64,64664514.62,14736005811.75,-37017052034.7,242305503842.21,217823782432.33,180601614123.77,280441030684.6,259378793659.43,51.6077,205.2831,30.502,207.1269,-8.3589,70.8834,33.9219,33.9219,52.0801,91.2934,8.7066,7.3648,51.1053,3.4213,4.2905,-0.4849,,31.6615,68.3629,67.8094,26.3688,24.64,26.3908,29.4079,22.1636,24.331,35.1584,39.2105,12.8088,1.1469,1.2316,84.1992,15.8008,79.5127,5.2546,91.6663,99.3088,0.6912,0.9854,0.1469,6.5859,17.445,6.2077,16.4431,,0.9786,1330.0961,29.5515,21.4108,24709246058.89,68.297,3.06,32.8975,7.756,7.7828,6.6708,64.196,6.423,6.423,-13.7431,6.5395,6.3708,6.2458,6.42,-14.0126,-1.7558,10.6262,1.938,10.2803,6.32,6.3569,0.5643,3.8409,8.1446
600519.SH,20251030,20250930,51.53,51.53,104.5333,102.5767,1.098,38.7327,168.3942,-53869719.02,64680616431.2,117269735582.09,6.6193,5.1783,1.472,5772.4311,0.5151,6.0826,0.4337,89457714121.04,88765186977.6,,42479436856.8776,42479436856.8776,24232489730.64,64664514.62,14736005811.75,-37017052034.7,242305503842.21,217823782432.33,180601614123.77,280441030684.6,259378793659.43,51.6077,205.2831,30.502,207.1269,-8.3589,70.8834,33.9219,33.9219,52.0801,91.2934,8.7066,7.3648,51.1053,3.4213,4.2905,-0.4849,,31.6615,68.3629,67.8094,26.3688,24.64,26.3908,29.4079,22.1636,24.331,35.1584,39.2105,12.8088,1.1469,1.2316,84.1992,15.8008,,5.2546,91.6663,99.3088,0.6912,0.9854,0.1469,6.5859,17.445,6.2077,16.4431,,0.9786,1330.0961,29.5515,21.4108,24709246058.89,68.297,3.06,32.8975,7.756,7.7828,6.6708,64.196,6.423,6.423,-13.7431,6.5395,6.3708,6.2458,6.42,-14.0126,-1.7558,10.6262,1.938,10.2803,6.32,6.3569,,,8.1446
600519.SH,20250813,20250630,36.18,36.18,72.5155,71.1587,1.0945,38.6116,152.5645,12714674.28,45390247623.82,81611863332.91,5.7297,4.4466,1.2732,3140.0253,0.3664,4.1758,0.3082,62744126269.39,62288797693.55,63405783413.54,33335994052.9171,33335994052.9171,22153413821.4,66154730.27,20902634281.09,-30742246435.84,223991474599.36,202635543278.82,171680102191.14,270038220543.84,240155009245.35,36.1432,189.9753,10.4435,191.1761,-21.561,49.5852,26.5372,26.5372,52.5641,91.2993,8.7007,7.319,51.5806,3.5792,4.1371,-0.5342,,31.1214,68.9059,68.3788,19.2486,17.89,19.2432,21.0719,15.8953,17.4094,38.4972,42.1438,14.7549,1.1731,1.2532,83.9938,16.0062,76.6417,7.7406,88.3751,99.3522,0.6478,0.3062,0.1731,5.5342,11.4171,5.1943,10.7159,,0.3042,1264.9905,31.7906,15.3595,24527772272.64,68.9158,4.4518,35.116,7.4669,7.4608,6.355,11.1112,9.0087,9.0087,-64.1768,9.0668,9.0307,8.8915,8.93,-64.1769,-0.2666,2.3769,-2.2368,2.3768,9.1582,9.1032,7.2823,-30.5218,9.1826
600519.SH,20250813,20250630,36.18,36.18,72.5155,71.1587,1.0945,38.6116,152.5645,12714674.28,45390247623.82,81611863332.91,5.7297,4.4466,1.2732,3140.0253,0.3664,4.1758,0.3082,62744126269.39,62288797693.55,63405783413.54,33335994052.9171,33335994052.9171,22153413821.4,66154730.27,20902634281.09,-30742246435.84,223991474599.36,202635543278.82,171680102191.14,270038220543.84,240155009245.35,36.1432,189.9753,10.4435,191.1761,-21.561,49.5852,26.5372,26.5372,52.5641,91.2993,8.7007,7.319,51.5806,3.5792,4.1371,-0.5342,,31.1214,68.9059,68.3788,19.2486,17.89,19.2432,21.0719,15.8953,17.4094,38.4972,42.1438,14.7549,1.1731,1.2532,83.9938,16.0062,,7.7406,88.3751,99.3522,0.6478,0.3062,0.1731,5.5342,11.4171,5.1943,10.7159,,0.3042,1264.9905,31.7906,15.3595,24527772272.64,68.9158,4.4518,35.116,7.4669,7.4608,6.355,11.1112,9.0087,9.0087,-64.1768,9.0668,9.0307,8.8915,8.93,-64.1769,-0.2666,2.3769,-2.2368,2.3768,9.1582,9.1032,,,9.1826
600519.SH,20250430,20250331,21.38,21.38,40.9517,40.281,1.0945,37.1246,166.8805,-2409464.14,26849883702.9,46539527335.35,6.0749,4.8258,1.2398,2961.4146,0.1985,2.3696,0.1683,37017402166.34,36747242462.5,,,,28721600294.42,66555097.25,15390206832.99,-36809033586.28,244164512596.59,222636536678.69,185585873525.85,283580542003.38,256270682923.2,21.372,205.6665,7.0126,204.005,5.2367,29.2528,,,54.8895,91.9736,8.0264,6.2431,53.9906,2.9067,3.7834,-0.5492,,28.0425,71.9948,71.4323,10.9255,10.92,10.9265,12.0224,9.0869,10.0384,43.702,48.0896,14.143,1.1647,1.2439,85.318,14.682,78.1655,5.4271,91.1056,99.3024,0.6976,0.2008,0.1647,5.8481,16.7872,5.5268,15.8649,,0.1994,1209.7078,36.3476,8.7835,24354388249.49,71.9848,2.9067,28.0425,10.9255,10.9265,9.0869,17.4091,11.5866,11.5866,-4.1169,11.6995,11.629,11.5611,11.64,-4.1168,3.5182,10.8328,4.4905,10.8328,10.6674,10.5415,10.5415,3.7677,7.7695
600519.SH,20250430,20250331,21.38,21.38,40.9517,40.281,1.0945,37.1246,166.8805,-2409464.14,26849883702.9,46539527335.35,6.0749,4.8258,1.2398,2961.4146,0.1985,2.3696,0.1683,37017402166.34,36747242462.5,,-40303331.2856,-40303331.2856,28721600294.42,66555097.25,15390206832.99,-36809033586.28,244164512596.59,222636536678.69,185585873525.85,283580542003.38,256270682923.2,21.372,205.6665,7.0126,204.005,5.2367,29.2528,-0.0321,-0.0321,54.8895,91.9736,8.0264,6.2431,53.9906,2.9067,3.7834,-0.5492,,28.0425,71.9948,71.4323,10.9255,10.92,10.9265,12.0224,9.0869,10.0384,43.702,48.0896,14.143,1.1647,1.2439,85.318,14.682,,5.4271,91.1056,99.3024,0.6976,0.2008,0.1647,5.8481,16.7872,5.5268,15.8649,,0.1994,1209.7078,36.3476,8.7835,24354388249.49,71.9848,2.9067,28.0425,10.9255,10.9265,9.0869,17.4091,11.5866,11.5866,-4.1169,11.6995,11.629,11.5611,11.64,-4.1168,3.5182,10.8328,4.4905,10.8328,10.6674,10.5415,,,7.7695
