ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
688981.SH,20260327,20251231,0.63,0.63,8.415,8.415,12.8292,,5.5609,916447000.0,4124287000.0,14558069000.0,2.3574,1.8097,1.0943,14.8118,0.6228,0.539,0.1867,4740684000.0,7603548000.0,34910210000.0,-42405518606.5264,-36979449606.5264,28333114000.0,4411103000.0,88611611000.0,44966655000.0,147687281000.0,63291355000.0,36719530000.0,334973979000.0,44489595000.0,0.6301,18.852,2.51,5.5609,-0.5549,0.9504,-5.3004,-4.6222,10.7079,21.6242,78.3758,13.2013,10.7079,0.4527,13.2994,-0.5509,-0.886,92.9583,12.3342,11.2941,3.3716,3.4,2.7586,2.1088,1.9993,2.1748,3.3716,2.1088,33.0024,1.4926,2.4117,29.8922,70.1078,40.1632,26.4533,45.0255,38.4222,61.5778,0.4307,0.4926,1.2428,1.7021,1.217,1.6667,3.2844,0.1655,183.9643,1.9993,1.398,228872700000.0,11.5646,0.3176,97.6348,0.8097,0.6274,0.4001,43.7519,36.9565,36.9565,-11.6446,31.8348,23.7384,36.2852,55.9,-11.376,33.9059,1.4683,4.0471,1.7769,16.485,16.485,11.9114,-17.1997,1.7769
688981.SH,20260327,20251231,0.63,0.63,8.415,8.415,12.8292,,5.5609,916447000.0,4124287000.0,14558069000.0,2.3574,1.8097,1.0943,14.8118,0.6228,0.539,0.1867,4740684000.0,7603548000.0,34910210000.0,-42405518606.5264,-36979449606.5264,28333114000.0,4411103000.0,88611611000.0,44966655000.0,147687281000.0,63291355000.0,36719530000.0,334973979000.0,44489595000.0,0.6301,18.852,2.51,5.5609,-0.5549,0.9504,-5.3004,-4.6222,10.7079,21.6242,78.3758,13.2013,10.7079,0.4527,13.2994,-0.5509,-0.886,92.9583,12.3342,11.2941,3.3716,3.4,2.7586,2.1088,1.9993,2.1748,3.3716,2.1088,33.0024,1.4926,2.4117,29.8922,70.1078,,26.4533,45.0255,38.4222,61.5778,0.4307,0.4926,1.2428,1.7021,1.217,1.6667,3.2844,0.1655,183.9643,1.9993,1.398,228872700000.0,11.5646,0.3176,97.6348,0.8097,0.6274,0.4001,43.7519,36.9565,36.9565,-11.6446,31.8348,23.7384,36.2852,55.9,-11.376,33.9059,1.4683,4.0471,1.7769,16.485,16.485,,,1.7769
688981.SH,20251114,20250930,0.48,0.48,6.189,6.189,12.905,,5.4086,641200000.0,3176871000.0,11462219000.0,1.8074,1.3613,0.6391,10.9531,0.4788,0.3904,0.1405,4319385000.0,5769421000.0,,-57746482280.1123,-59032897280.1123,29996637000.0,4339490000.0,81895724000.0,53533148000.0,148022705000.0,44918410000.0,41428645000.0,317032289000.0,43266932000.0,0.4773,18.8982,1.536,5.4086,-2.6251,0.7212,-7.2186,-7.3794,11.6548,23.1511,76.8489,12.1282,11.6548,0.5013,12.7495,-1.1226,-1.788,91.2758,12.5019,11.6529,2.5507,2.6,2.1224,1.6372,1.6375,1.7106,3.4009,2.1829,33.0798,1.4943,2.3542,28.6174,71.3826,42.1275,25.832,47.686,47.8647,52.1353,0.2209,0.4943,1.3007,1.846,1.2735,1.8075,2.7651,0.1057,188.1581,2.1833,1.0835,221740396000.0,12.4887,0.4362,88.7464,1.0048,0.8432,0.6811,37.2312,41.1765,41.1765,-0.1625,74.2394,73.9946,41.0865,44.4,0.1906,34.8809,1.717,-0.5792,2.0172,18.2233,18.2233,9.9489,120.6543,4.6008
688981.SH,20251114,20250930,0.48,0.48,6.189,6.189,12.905,,5.4086,641200000.0,3176871000.0,11462219000.0,1.8074,1.3613,0.6391,10.9531,0.4788,0.3904,0.1405,4319385000.0,5769421000.0,,-57746482280.1123,-59032897280.1123,29996637000.0,4339490000.0,81895724000.0,53533148000.0,148022705000.0,44918410000.0,41428645000.0,317032289000.0,43266932000.0,0.4773,18.8982,1.536,5.4086,-2.6251,0.7212,-7.2186,-7.3794,11.6548,23.1511,76.8489,12.1282,11.6548,0.5013,12.7495,-1.1226,-1.788,91.2758,12.5019,11.6529,2.5507,2.6,2.1224,1.6372,1.6375,1.7106,3.4009,2.1829,33.0798,1.4943,2.3542,28.6174,71.3826,,25.832,47.686,47.8647,52.1353,0.2209,0.4943,1.3007,1.846,1.2735,1.8075,2.7651,0.1057,188.1581,2.1833,1.0835,221740396000.0,12.4887,0.4362,88.7464,1.0048,0.8432,0.6811,37.2312,41.1765,41.1765,-0.1625,74.2394,73.9946,41.0865,44.4,0.1906,34.8809,1.717,-0.5792,2.0172,18.2233,18.2233,,,4.6008
688981.SH,20250829,20250630,0.29,0.29,4.0506,4.0506,12.9114,,5.2278,397141000.0,1903725000.0,7087140000.0,1.9798,1.5477,0.922,7.4501,0.3089,0.2874,0.0914,2388008000.0,3227359000.0,15818651000.0,-20926486172.7762,-18631487172.7762,29784136000.0,4313549000.0,85550841000.0,44753497000.0,147655020000.0,51042415000.0,31684053000.0,320070344000.0,41749727000.0,0.2881,18.8847,0.7385,5.2278,-1.1702,0.4041,-2.6204,-2.333,10.4108,21.909,78.091,13.3752,10.4108,0.5359,14.4058,-1.5665,-0.7163,92.6178,11.242,9.977,1.539,1.5,1.2734,0.9122,0.9519,0.9476,3.078,1.8244,33.783,1.5102,2.3665,29.1205,70.8795,41.6907,26.7288,47.1191,43.5384,56.4616,0.1132,0.5102,1.2605,1.7629,1.2341,1.7259,3.2993,0.0493,180.1399,1.9038,0.6503,213401015000.0,11.2112,0.5769,96.1236,0.629,0.4886,0.2998,44.0539,38.0952,38.0952,81.0049,99.4107,98.7707,39.7611,47.8,81.676,33.653,1.6443,0.213,1.7705,23.1401,23.1401,17.3407,-53.3327,4.5701
688981.SH,20250829,20250630,0.29,0.29,4.0506,4.0506,12.9114,,5.2278,397141000.0,1903725000.0,7087140000.0,1.9798,1.5477,0.922,7.4501,0.3089,0.2874,0.0914,2388008000.0,3227359000.0,15818651000.0,-20926486172.7762,-18631487172.7762,29784136000.0,4313549000.0,85550841000.0,44753497000.0,147655020000.0,51042415000.0,31684053000.0,320070344000.0,41749727000.0,0.2881,18.8847,0.7385,5.2278,-1.1702,0.4041,-2.6204,-2.333,10.4108,21.909,78.091,13.3752,10.4108,0.5359,14.4058,-1.5665,-0.7163,92.6178,11.242,9.977,1.539,1.5,1.2734,0.9122,0.9519,0.9476,3.078,1.8244,33.783,1.5102,2.3665,29.1205,70.8795,,26.7288,47.1191,43.5384,56.4616,0.1132,0.5102,1.2605,1.7629,1.2341,1.7259,3.2993,0.0493,180.1399,1.9038,0.6503,213401015000.0,11.2112,0.5769,96.1236,0.629,0.4886,0.2998,44.0539,38.0952,38.0952,81.0049,99.4107,98.7707,39.7611,47.8,81.676,33.653,1.6443,0.213,1.7705,23.1401,23.1401,,,4.5701
688981.SH,20250509,20250331,0.17,0.17,2.0423,2.0423,12.9081,,5.1123,186376000.0,1169998000.0,3765039000.0,1.791,1.3654,0.8299,3.9728,0.1644,0.1437,0.0467,1765967000.0,2156076000.0,,-18422723668.8821,-16617874668.8821,27821641000.0,4349532000.0,80758647000.0,44715728000.0,146126055000.0,40649223000.0,27213636000.0,311990098000.0,40805235000.0,0.1699,18.7311,-0.1468,5.1123,-1.6081,0.2701,-2.3081,-2.082,14.2378,23.0969,76.9031,11.0336,14.2378,0.4955,12.7342,-2.1961,-0.8432,89.1666,15.2105,13.2266,0.9112,0.9,0.786,0.6182,0.6654,0.6457,3.6448,2.4728,32.8131,1.4884,2.3432,26.7428,73.2572,42.4586,25.885,47.9208,45.5054,54.4946,-0.0228,0.4884,1.3239,1.8513,1.294,1.8094,3.2679,-0.0104,177.506,2.6616,0.3889,206528103000.0,15.2271,0.4955,89.1666,0.9112,0.786,0.6654,-7.1868,183.3333,183.3333,-132.7167,369.5013,370.5089,166.4997,88.0,-132.8472,154.2541,0.8176,-2.6185,0.889,29.4376,29.4376,29.4376,-9.7128,4.8163
688981.SH,20250509,20250331,0.17,0.17,2.0423,2.0423,12.9081,,5.1123,186376000.0,1169998000.0,3765039000.0,1.791,1.3654,0.8299,3.9728,0.1644,0.1437,0.0467,1765967000.0,2156076000.0,,-18422723668.8821,-16617874668.8821,27821641000.0,4349532000.0,80758647000.0,44715728000.0,146126055000.0,40649223000.0,27213636000.0,311990098000.0,40805235000.0,0.1699,18.7311,-0.1468,5.1123,-1.6081,0.2701,-2.3081,-2.082,14.2378,23.0969,76.9031,11.0336,14.2378,0.4955,12.7342,-2.1961,-0.8432,89.1666,15.2105,13.2266,0.9112,0.9,0.786,0.6182,0.6654,0.6457,3.6448,2.4728,32.8131,1.4884,2.3432,26.7428,73.2572,,25.885,47.9208,45.5054,54.4946,-0.0228,0.4884,1.3239,1.8513,1.294,1.8094,3.2679,-0.0104,177.506,2.6616,0.3889,206528103000.0,15.2271,0.4955,89.1666,0.9112,0.786,0.6654,-7.1868,183.3333,183.3333,-132.7167,369.5013,370.5089,166.4997,88.0,-132.8472,154.2541,0.8176,-2.6185,0.889,29.4376,29.4376,,,4.8163
688981.SH,20250212,20241231,,,,,,,,,2645419000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.793,-8.017,-23.309,,,,,,,27.7238,,,58.8514,
688981.SH,20250328,20241231,0.46,0.46,7.246,7.246,12.9017,,4.9459,1053246000.0,2645419000.0,10744303000.0,1.7269,1.3813,0.8695,17.9937,0.5698,0.5612,0.1671,2211785000.0,4522792000.0,27678809000.0,-46777499433.9019,-35791165433.9019,36023163000.0,4921877000.0,83362468000.0,35333133000.0,144755181000.0,44734177000.0,19794063000.0,312470256000.0,39448861000.0,0.4637,18.5792,2.8408,4.9459,0.2171,0.567,-5.8647,-4.4873,9.2968,18.5902,81.4098,13.3771,9.2968,0.4871,16.0609,-3.1709,-0.9071,96.1731,10.8981,7.8255,2.545,2.5,1.8202,1.3074,1.5532,1.2803,2.545,1.3074,35.1732,1.5426,2.3803,30.0719,69.9281,,26.6785,47.4255,49.5099,50.4901,0.3682,0.5426,1.1921,1.7777,1.1645,1.7365,4.0969,0.1823,175.5011,1.5532,1.0692,201820540000.0,10.8867,0.5128,93.9686,0.6781,0.3047,0.6255,65.3047,-24.5902,-24.5902,-2.0515,-8.7931,-8.017,-23.309,-19.1,-1.6884,-26.2665,3.6248,4.4176,4.0111,27.7238,27.7238,,,4.0111
