ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
600519.SH,20260529,1326.0,0.6118,1.4138,1.42,20.1361,20.04,6.1876,165760820.2926,165760820.2926
600519.SH,20260528,1275.98,0.3671,0.8483,0.87,19.3766,19.284,5.9541,159507912.1244,159507912.1244
600519.SH,20260527,1303.0,0.6606,1.5231,1.82,19.8215,19.7268,6.0234,163170809.0145,163170809.0145
600519.SH,20260526,1273.38,0.3668,0.8457,1.02,19.3709,19.2784,5.8865,159461584.6377,159461584.6377
600519.SH,20260525,1285.88,0.3701,0.8534,1.01,19.5611,19.4677,5.9443,161026922.4064,161026922.4064
600519.SH,20260522,1290.2,0.3925,0.9051,1.04,19.6268,19.5331,5.9642,161567903.1393,161567903.1393
600519.SH,20260521,1311.0,0.3104,0.7156,0.77,19.9432,19.848,6.0604,164172625.1865,164172625.1865
600519.SH,20260520,1315.0,0.3792,0.8743,0.9,20.0041,19.9085,6.0789,164673533.2725,164673533.2725
600519.SH,20260519,1324.3,0.3454,0.7964,0.8,20.1455,20.0493,6.1219,165838144.5725,165838144.5725
600519.SH,20260518,1323.0,0.3966,0.9143,0.89,20.1258,20.0296,6.1159,165675349.4445,165675349.4445
600519.SH,20260515,1332.95,0.4646,1.0713,1.15,20.2771,20.1803,6.1619,166921358.3084,166921358.3084
600519.SH,20260514,1342.17,0.4412,1.0171,1.16,20.4174,20.3199,6.2045,168075951.4467,168075951.4467
600519.SH,20260513,1344.09,0.4549,1.0489,1.24,20.4466,20.3489,6.2134,168316387.3279,168316387.3279
600519.SH,20260512,1354.55,0.406,0.936,1.1,20.6057,20.5073,6.2617,169626261.9728,169626261.9728
600519.SH,20260511,1361.33,0.4563,1.0519,1.37,20.7088,20.6099,6.2931,170475301.1786,170475301.1786
600519.SH,20260508,1372.99,0.2665,0.6144,0.8,20.8862,20.7865,6.347,171935448.2493,171935448.2493
600519.SH,20260507,1371.05,0.3231,0.745,0.84,20.8567,20.7571,6.338,171692507.8276,171692507.8276
600519.SH,20260506,1375.0,0.3818,0.8802,0.96,20.9168,20.8169,6.3563,172187154.5625,172187154.5625
600519.SH,20260430,1384.79,0.4213,0.9713,1.12,21.0657,20.9651,6.4015,173413127.103,173413127.103
600519.SH,20260429,1401.17,0.278,0.641,0.77,21.3149,21.2131,6.4772,175464345.7152,175464345.7152
600519.SH,20260428,1405.0,0.2715,0.6261,0.79,21.3732,21.2711,6.4949,175943965.2075,175943965.2075
600519.SH,20260427,1403.2,0.5813,1.3403,2.04,21.3458,21.2438,6.4866,175718556.5688,175718556.5688
600519.SH,20260424,1458.49,0.4428,0.9712,1.26,22.1869,22.1869,7.4658,182642358.5875,182642358.5875
600519.SH,20260423,1419.0,0.3011,0.6603,0.91,21.5861,21.5861,7.2637,177697143.5085,177697143.5085
600519.SH,20260422,1409.5,0.2149,0.4714,0.63,21.4416,21.4416,7.2151,176507486.8043,176507486.8043
