ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
600690.SH,20260529,20.88,1.3351,2.3089,2.33,10.0142,10.4609,1.5641,19580490.7092,13056323.3222
600690.SH,20260528,20.11,0.511,0.8838,0.81,9.6449,10.0751,1.5064,18858413.2262,12574840.1345
600690.SH,20260527,20.16,0.6856,1.1857,1.16,9.6688,10.1002,1.5102,18905301.3744,12606105.2766
600690.SH,20260526,20.22,0.4773,0.8255,0.8,9.6976,10.1302,1.5147,18961567.1523,12643623.447
600690.SH,20260525,20.31,0.4655,0.805,0.65,9.7408,10.1753,1.5214,19045965.8192,12699900.7027
600690.SH,20260522,20.38,0.7226,1.2497,0.87,9.7744,10.2104,1.5266,19111609.2267,12743671.9016
600690.SH,20260521,20.44,0.79,1.3662,0.87,9.8031,10.2405,1.5311,19167875.0046,12781190.0721
600690.SH,20260520,20.88,0.4948,0.8557,0.52,10.0142,10.4609,1.5641,19580490.7092,13056323.3222
600690.SH,20260519,20.98,0.5241,0.9063,0.52,10.0621,10.511,1.5716,19674267.0057,13118853.6063
600690.SH,20260518,21.09,1.0502,1.8163,0.98,10.1149,10.5661,1.5798,19777420.9319,13187636.9188
600690.SH,20260515,21.4,1.2733,2.2021,1.35,10.2636,10.7214,1.603,20068127.451,13381480.7995
600690.SH,20260514,21.28,1.1921,2.0615,1.39,10.206,10.6613,1.5941,19955595.8952,13306444.4586
600690.SH,20260513,21.08,0.7319,1.2658,0.83,10.1101,10.5611,1.5791,19768043.3022,13181383.8904
600690.SH,20260512,21.22,0.7533,1.3028,0.84,10.1772,10.6312,1.5896,19899330.1173,13268926.2881
600690.SH,20260511,21.49,1.4209,2.4573,1.63,10.3067,10.7665,1.6098,20152526.1179,13437758.0552
600690.SH,20260508,21.39,0.6083,1.052,0.53,10.2588,10.7164,1.6023,20058749.8214,13375227.7711
600690.SH,20260507,21.44,0.781,1.3506,0.67,10.2827,10.7415,1.606,20105637.9696,13406492.9132
600690.SH,20260506,21.58,0.842,1.4562,0.73,10.3499,10.8116,1.6165,20236924.7847,13494035.3109
600690.SH,20260430,21.53,0.8096,1.4001,0.7,10.3259,10.7865,1.6128,20190036.6365,13462770.1689
600690.SH,20260429,21.64,1.314,2.2724,1.27,10.3787,10.8417,1.621,20293190.5626,13531553.4814
600690.SH,20260428,21.34,1.9977,3.4549,2.33,10.2348,10.6914,1.5985,20011861.6731,13343962.6291
600690.SH,20260427,20.52,0.8835,1.5279,1.07,9.8415,9.8415,1.6212,19242896.0418,12831214.2994
600690.SH,20260424,20.48,0.7498,1.2968,0.92,9.8223,9.8223,1.618,19205385.5232,12806202.1857
600690.SH,20260423,20.53,0.8179,1.4145,1.02,9.8463,9.8463,1.6219,19252273.6715,12837467.3278
600690.SH,20260422,20.68,0.7397,1.2793,0.92,9.9182,9.9182,1.6338,19392938.1162,12931262.7539
600690.SH,20260421,20.83,1.0992,1.901,1.55,9.9902,9.9902,1.6457,19533602.561,13025058.1801
600690.SH,20260420,20.77,0.7207,1.2465,1.06,9.9614,9.9614,1.6409,19477336.7831,12987540.0096
600690.SH,20260417,20.85,0.7119,1.2311,1.04,9.9998,9.9998,1.6472,19552357.8203,13037564.2369
600690.SH,20260416,21.06,0.7363,1.2734,1.05,10.1005,10.1005,1.6638,19749288.0429,13168877.8336
600690.SH,20260415,21.05,0.7398,1.2794,1.0,10.0957,10.0957,1.663,19739910.4133,13162624.8052
600690.SH,20260414,20.94,0.635,1.0982,0.75,10.0429,10.0429,1.6543,19636756.4871,13093841.4926
600690.SH,20260413,20.74,0.5901,1.0206,0.71,9.947,9.947,1.6385,19449203.8941,12968780.9244
600690.SH,20260410,20.88,0.7361,1.2731,0.85,10.0142,10.0142,1.6496,19580490.7092,13056323.3222
600690.SH,20260409,20.75,0.7985,1.381,0.86,9.9518,9.9518,1.6393,19458581.5238,12975033.9528
