ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
600036.SH,20260529,38.01,0.7423,1.4464,1.89,6.383,6.359,0.8466,95860633.1294,78410617.7746
600036.SH,20260528,37.12,0.4827,0.9405,1.32,6.2335,6.2101,0.8267,93616066.8709,76574641.7204
600036.SH,20260527,37.0,0.4097,0.7983,1.16,6.2134,6.1901,0.8241,93313428.7237,76327094.3873
600036.SH,20260526,37.0,0.3423,0.667,0.97,6.2134,6.1901,0.8241,93313428.7237,76327094.3873
600036.SH,20260525,36.94,0.3445,0.6712,0.98,6.2033,6.18,0.8227,93162109.6501,76203320.7207
600036.SH,20260522,37.02,0.3866,0.7534,1.09,6.2168,6.1934,0.8245,93363868.4149,76368352.2762
600036.SH,20260521,37.15,0.3515,0.685,0.95,6.2386,6.2152,0.8274,93691726.4077,76636528.5537
600036.SH,20260520,37.17,0.336,0.6547,0.9,6.2419,6.2185,0.8278,93742166.0989,76677786.4426
600036.SH,20260519,37.37,0.349,0.68,0.88,6.2755,6.252,0.8323,94246563.0109,77090365.3312
600036.SH,20260518,37.47,0.3431,0.6684,0.82,6.2923,6.2687,0.8345,94498761.4669,77296654.7755
600036.SH,20260515,37.65,0.3983,0.7761,0.94,6.3226,6.2988,0.8385,94952718.6878,77667975.7752
600036.SH,20260514,37.81,0.4207,0.8197,1.02,6.3494,6.3256,0.8421,95356236.2174,77998038.886
600036.SH,20260513,37.88,0.3482,0.6785,0.72,6.3612,6.3373,0.8437,95532775.1366,78142441.4971
600036.SH,20260512,37.9,0.4689,0.9136,0.93,6.3645,6.3406,0.8441,95583214.8278,78183699.3859
600036.SH,20260511,37.97,0.4486,0.8741,0.68,6.3763,6.3523,0.8457,95759753.747,78328101.9969
600036.SH,20260508,37.94,0.4215,0.8213,0.66,6.3713,6.3473,0.845,95684094.2102,78266215.1636
600036.SH,20260507,37.95,0.383,0.7463,0.59,6.3729,6.349,0.8452,95709314.0558,78286844.1081
600036.SH,20260506,38.0,0.6941,1.3523,1.21,6.3813,6.3574,0.8463,95835413.2838,78389988.8302
600036.SH,20260430,38.27,0.567,1.1047,1.1,6.4267,6.4025,0.8523,96516349.115,78946970.3298
600036.SH,20260429,38.5,1.2279,2.3926,3.84,6.4653,6.441,0.8575,97096405.5639,79421436.0517
600036.SH,20260428,39.6,0.3244,0.6322,1.05,6.65,6.65,0.9117,99870588.58,81690619.9388
