ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
600309.SH,20260421,20260331,1.19,1.19,17.2665,17.2665,1.19,0.9018,32.3518,123886613.78,3593821260.15,7960826644.08,0.7235,0.5305,0.472,3.4968,0.571,0.3418,0.1612,4813143303.98,6020007079.13,,-20130640897.9291,486574616.1409,72527031311.43,5709192670.67,145374186017.29,98545622849.53,92402864951.94,-41167228022.94,-14364829643.94,269435729747.6,104099558791.39,1.1876,35.5854,2.1904,33.2536,6.0541,1.923,-6.4305,0.1554,8.0694,14.728,85.272,5.1624,8.0694,0.7316,3.0532,1.3776,0.1519,91.0954,9.8142,11.1374,3.3843,3.38,3.2715,1.7952,1.3007,1.9989,13.5372,7.1808,64.3165,2.8024,3.0527,30.9762,69.0238,,53.9551,41.3453,66.5724,33.4276,0.0461,1.8024,0.4982,0.7663,0.4132,0.6356,0.9377,0.0307,79.1788,5.2028,1.1086,192028176072.68,9.7486,0.7316,91.0954,3.3843,3.2715,1.3007,12.6857,21.4286,21.4286,1083.3603,32.0971,36.6208,20.6239,18.2,1079.8704,6.4509,2.8563,7.6354,2.8563,25.5047,25.5047,,,13.3141
600309.SH,20260421,20260331,1.19,1.19,17.2665,17.2665,1.19,0.9018,32.3518,123886613.78,3593821260.15,7960826644.08,0.7235,0.5305,0.472,3.4968,0.571,0.3418,0.1612,4813143303.98,6020007079.13,,-20130640897.9291,486574616.1409,72527031311.43,5709192670.67,145374186017.29,98545622849.53,92402864951.94,-41167228022.94,-14364829643.94,269435729747.6,104099558791.39,1.1876,35.5854,2.1904,33.2536,6.0541,1.923,-6.4305,0.1554,8.0694,14.728,85.272,5.1624,8.0694,0.7316,3.0532,1.3776,0.1519,91.0954,9.8142,11.1374,3.3843,3.38,3.2715,1.7952,1.3007,1.9989,13.5372,7.1808,64.3165,2.8024,3.0527,30.9762,69.0238,26.5776,53.9551,41.3453,66.5724,33.4276,0.0461,1.8024,0.4982,0.7663,0.4132,0.6356,0.9377,0.0307,79.1788,5.2028,1.1086,192028176072.68,9.7486,0.7316,91.0954,3.3843,3.2715,1.3007,12.6857,21.4286,21.4286,1083.3603,32.0971,36.6208,20.6239,18.2,1079.8704,6.4509,2.8563,7.6354,2.8563,25.5047,25.5047,25.5047,8.6149,13.3141
600309.SH,20260421,20251231,3.99,3.99,64.9214,64.9214,1.1901,0.9018,31.1642,383525329.15,12143675765.0,27664988985.1,0.616,0.4197,0.358,14.4179,2.6807,1.4741,0.6595,14532143748.56,18161781785.43,34798843156.78,1517042916.8308,7587170230.4708,87913830828.07,5953620154.07,109012823351.93,81350780781.39,88905730815.94,-50882024596.42,-34154853238.88,229141567459.84,100381850917.46,4.0017,34.5972,10.5751,32.066,0.7376,5.8016,0.4846,2.4237,6.9082,13.6123,86.3877,5.5983,6.9082,0.8023,3.7726,1.0234,-0.2513,92.8496,8.2004,8.9364,12.3462,12.44,11.9683,5.8934,4.5559,7.1659,12.3462,5.8934,62.8095,2.6889,3.0372,25.2738,74.7262,,47.5744,47.2657,65.3187,34.6813,0.2498,1.6889,0.5338,0.9935,0.4382,0.8156,1.0929,0.1632,76.355,4.5559,4.065,191530978832.16,8.0046,0.7645,92.9372,3.1575,2.8511,1.2136,27.2563,-3.8554,-3.8554,10.4807,-7.234,-3.876,-3.8814,-9.1,10.1544,-16.0217,14.7956,10.1167,14.4565,11.625,11.625,,,14.4565
600309.SH,20260421,20251231,3.99,3.99,64.9214,64.9214,1.1901,0.9018,31.1642,383525329.15,12143675765.0,27664988985.1,0.616,0.4197,0.358,14.4179,2.6807,1.4741,0.6595,14532143748.56,18161781785.43,34798843156.78,1517042916.8308,7587170230.4708,87913830828.07,5953620154.07,109012823351.93,81350780781.39,88905730815.94,-50882024596.42,-34154853238.88,229141567459.84,100381850917.46,4.0017,34.5972,10.5751,32.066,0.7376,5.8016,0.4846,2.4237,6.9082,13.6123,86.3877,5.5983,6.9082,0.8023,3.7726,1.0234,-0.2513,92.8496,8.2004,8.9364,12.3462,12.44,11.9683,5.8934,4.5559,7.1659,12.3462,5.8934,62.8095,2.6889,3.0372,25.2738,74.7262,27.5242,47.5744,47.2657,65.3187,34.6813,0.2498,1.6889,0.5338,0.9935,0.4382,0.8156,1.0929,0.1632,76.355,4.5559,4.065,191530978832.16,8.0046,0.7645,92.9372,3.1575,2.8511,1.2136,27.2563,-3.8554,-3.8554,10.4807,-7.234,-3.876,-3.8814,-9.1,10.1544,-16.0217,14.7956,10.1167,14.4565,11.625,11.625,71.2138,17.9875,14.4565
600309.SH,20251025,20250930,2.92,2.92,46.0716,46.0716,1.2071,0.9018,30.0877,56540669.38,9100747635.5,19388993967.52,0.6713,0.491,0.4157,10.4182,1.7697,1.066,0.464,10364455309.01,13032477691.04,,-17344279371.372,3826558790.128,85754113838.06,5427725027.13,120811001476.72,84886389897.49,85659652239.93,-45529556378.84,-28785181477.9,237141913742.52,97011938128.19,2.9252,33.5898,5.4374,30.9896,3.399,4.1631,-5.5405,1.2224,6.9944,13.4435,86.5565,5.3865,6.9944,0.8177,3.5304,1.0384,-0.2524,92.8137,8.1691,9.0362,9.1675,9.26,9.1109,4.1928,3.2454,5.1604,12.2233,5.5904,64.5682,2.8223,3.1117,28.3264,71.6736,,50.9446,44.3414,65.3475,34.6525,0.1229,1.8223,0.496,0.8704,0.4041,0.709,1.0091,0.0803,78.9958,4.3272,2.9461,189933771845.94,7.9307,0.7504,93.3978,2.9619,2.7879,1.0469,12.1773,-17.2805,-17.2805,-11.5683,-19.0603,-20.3397,-17.4523,-16.7,-11.8303,-26.8337,11.4529,11.9285,11.124,-2.2888,-2.2888,,,12.8221
600309.SH,20251025,20250930,2.92,2.92,46.0716,46.0716,1.2071,0.9018,30.0877,56540669.38,9100747635.5,19388993967.52,0.6713,0.491,0.3768,10.4182,1.7697,1.066,0.464,10364455309.01,13032477691.04,,,,85754113838.06,5427725027.13,120811001476.72,84886389897.49,85659652239.93,-45529556378.84,-28676341940.3,237141913742.52,97011938128.19,2.9252,33.5898,5.4374,30.9896,3.399,4.1631,,,6.9944,13.4435,86.5565,5.3865,6.9944,0.8177,3.5304,1.0384,-0.2524,92.8137,8.1691,9.0362,9.1675,9.26,9.1109,4.1928,3.2454,5.1604,12.2233,5.5904,64.5682,2.8223,3.1117,28.3264,71.6736,26.09,50.9446,44.3414,65.3475,34.6525,0.1229,1.8223,0.496,0.8704,0.4041,0.709,1.0091,0.0803,78.9958,4.3272,2.9461,189933771845.94,7.9307,0.7504,93.3978,2.9619,2.7879,1.0469,12.1773,-17.2805,-17.2805,-11.5683,-19.0603,-20.3397,-17.4523,-16.7,-11.8303,-26.8337,11.4529,11.9285,11.124,-2.2888,-2.2888,5.5159,14.1362,12.8221
600309.SH,20250812,20250630,1.95,1.95,28.9518,28.9518,0.5753,0.8992,29.0323,-121740068.4,6244469681.36,12581890704.13,0.6221,0.4377,0.3805,6.7241,1.1775,0.6799,0.2984,6843883989.94,8640512445.41,16445608886.05,-19357643713.5018,2679986077.7882,66761834597.04,5515236570.54,135624347954.62,101430652794.22,80206522064.21,-51283617519.31,-16575340634.36,243678399838.37,93977379436.27,1.9501,31.7715,3.3532,29.9315,2.7082,2.752,-6.1654,0.8536,7.3875,13.8412,86.1588,5.3306,7.3875,0.8572,3.8155,0.6579,-0.3421,92.4711,8.4075,9.5054,6.2997,6.24,6.425,2.8363,2.2043,3.4103,12.5994,5.6726,65.8009,2.9241,3.1345,26.7154,73.2846,25.3854,55.6571,40.937,65.2677,34.7323,0.0776,1.9241,0.4798,0.7355,0.3858,0.5914,0.7908,0.0506,83.2117,4.4086,2.0098,188242393891.99,8.282,0.7419,92.7423,3.0704,3.2354,1.054,20.7949,-25.0,-25.0,2.3034,-27.7006,-28.0433,-25.0985,-22.9,2.3013,-31.3089,5.4197,7.7121,5.42,-6.3522,-6.3522,-6.0361,-9.6882,9.0411
600309.SH,20250812,20250630,1.95,1.95,28.9518,28.9518,0.5753,0.8992,29.0323,-121740068.4,6244469681.36,12581890704.13,0.6221,0.4377,0.3805,6.7241,1.1775,0.6799,0.2984,6843883989.94,8640512445.41,16445608886.05,-19357643713.5018,2679986077.7882,66761834597.04,5515236570.54,135624347954.62,101430652794.22,80206522064.21,-51283617519.31,-16575340634.36,243678399838.37,93977379436.27,1.9501,31.7715,3.3532,29.9315,2.7082,2.752,-6.1654,0.8536,7.3875,13.8412,86.1588,5.3306,7.3875,0.8572,3.8155,0.6579,-0.3421,92.4711,8.4075,9.5054,6.2997,6.24,6.425,2.8363,2.2043,3.4103,12.5994,5.6726,65.8009,2.9241,3.1345,26.7154,73.2846,,55.6571,40.937,65.2677,34.7323,0.0776,1.9241,0.4798,0.7355,0.3858,0.5914,0.7908,0.0506,83.2117,4.4086,2.0098,188242393891.99,8.282,0.7419,92.7423,3.0704,3.2354,1.054,20.7949,-25.0,-25.0,2.3034,-27.7006,-28.0433,-25.0985,-22.9,2.3013,-31.3089,5.4197,7.7121,5.42,-6.3522,-6.3522,,,9.0411
600309.SH,20250415,20250331,0.98,0.98,13.717,13.717,0.5753,0.8992,28.7939,41641261.5,3040424946.53,6763771755.22,0.6377,0.4445,0.3914,3.2511,0.534,0.3362,0.141,3372285191.45,4567723363.89,,-23659152098.3325,-1236907787.0325,69957238673.48,5539952812.07,134541958639.97,97716644058.5,80259581829.95,-51890600023.12,-15518121442.81,242024027227.37,93228740476.2,0.9816,31.3114,0.1851,29.6931,3.994,1.4548,-7.5354,-0.394,7.8407,15.7049,84.2951,6.7159,7.8407,0.9852,4.3885,1.3422,-0.1271,92.1698,9.3244,10.6059,3.1949,3.19,3.1517,1.4955,1.1056,1.776,12.7796,5.982,66.1496,2.9542,3.1661,28.762,71.238,,55.5903,40.6199,68.1854,31.8146,0.0041,1.9542,0.4681,0.7307,0.3821,0.5965,0.8214,0.0028,91.854,4.4224,1.0091,184920668021.33,8.9554,0.9852,92.1698,3.1949,3.1517,1.1056,1.3494,-25.7576,-25.7576,-81.1526,-25.2199,-27.3764,-25.8652,-26.33,-81.1536,-30.3205,3.8931,8.2459,3.8932,-6.7008,-6.7008,,,6.394
600309.SH,20250415,20250331,0.98,0.98,13.717,13.717,0.5753,0.8992,28.7939,41641261.5,3040424946.53,6763771755.22,0.6377,0.4445,0.3914,3.2511,0.534,0.3362,0.141,3372285191.45,4567723363.89,,-23659152098.3325,-1236907787.0325,69957238673.48,5539952812.07,134541958639.97,97716644058.5,80259581829.95,-51890600023.12,-15518121442.81,242024027227.37,93228740476.2,0.9816,31.3114,0.1851,29.6931,3.994,1.4548,-7.5354,-0.394,7.8407,15.7049,84.2951,6.7159,7.8407,0.9852,4.3885,1.3422,-0.1271,92.1698,9.3244,10.6059,3.1949,3.19,3.1517,1.4955,1.1056,1.776,12.7796,5.982,66.1496,2.9542,3.1661,28.762,71.238,25.2769,55.5903,40.6199,68.1854,31.8146,0.0041,1.9542,0.4681,0.7307,0.3821,0.5965,0.8214,0.0028,91.854,4.4224,1.0091,184920668021.33,8.9554,0.9852,92.1698,3.1949,3.1517,1.1056,1.3494,-25.7576,-25.7576,-81.1526,-25.2199,-27.3764,-25.8652,-26.33,-81.1536,-30.3205,3.8931,8.2459,3.8932,-6.7008,-6.7008,-6.7008,17.7959,6.394
