ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
600930.SH,20260529,6.43,9.966,9.966,2.14,36.9307,41.8927,2.4285,26822285.7141,2076770.1493
600930.SH,20260528,6.4,9.5657,9.5657,2.72,36.7584,41.6973,2.4172,26697142.857,2067080.7085
600930.SH,20260527,6.15,4.3853,4.3853,1.15,35.3225,40.0685,2.3228,25654285.7141,1986335.3683
600930.SH,20260526,6.09,3.1439,3.1439,0.73,34.9779,39.6775,2.3001,25403999.9998,1966956.4867
600930.SH,20260525,6.14,3.4296,3.4296,0.77,35.2651,40.0033,2.319,25612571.4284,1983105.5547
600930.SH,20260522,6.05,2.7707,2.7707,0.52,34.7482,39.4169,2.285,25237142.857,1954037.2322
600930.SH,20260521,6.04,3.8704,3.8704,0.58,34.6907,39.3518,2.2812,25195428.5713,1950807.4186
600930.SH,20260520,6.13,5.7848,5.7848,0.72,35.2076,39.9381,2.3152,25570857.1427,1979875.7411
600930.SH,20260519,6.36,5.5929,5.5929,0.65,36.5287,41.4366,2.4021,26530285.7141,2054161.4541
600930.SH,20260518,6.21,4.3705,4.3705,0.49,35.6671,40.4594,2.3454,25904571.4284,2005714.2499
600930.SH,20260515,6.26,7.0105,7.0105,0.8,35.9543,40.7851,2.3643,26113142.857,2021863.318
600930.SH,20260514,6.44,10.3379,10.3379,1.24,36.9881,41.9579,2.4323,26863999.9998,2079999.9629
600930.SH,20260513,6.71,13.1062,13.1062,1.95,38.5389,43.717,2.5343,27990285.7141,2167204.9303
600930.SH,20260512,6.48,8.3669,8.3669,1.41,37.2179,42.2185,2.4474,27030857.1427,2092919.2173
600930.SH,20260511,6.37,5.7086,5.7086,1.0,36.5861,41.5018,2.4059,26571999.9998,2057391.2677
600930.SH,20260508,6.32,6.4318,6.4318,1.11,36.2989,41.176,2.387,26363428.5712,2041242.1996
600930.SH,20260507,6.44,8.1653,8.1653,1.55,36.9881,41.9579,2.4323,26863999.9998,2079999.9629
600930.SH,20260506,6.27,4.9345,4.9345,0.85,36.0117,40.8503,2.3681,26154857.1427,2025093.1316
600930.SH,20260430,6.17,4.3519,4.3519,0.58,35.4374,40.1988,2.3303,25737714.2855,1992794.9955
600930.SH,20260429,6.29,4.74,4.74,0.64,36.1266,40.9806,2.3757,26238285.7141,2031552.7588
600930.SH,20260428,6.37,6.6901,6.6901,0.89,36.5861,41.5018,2.4059,26571999.9998,2057391.2677
600930.SH,20260427,6.31,5.6615,5.6615,0.81,36.2415,41.1109,2.3832,26321714.2855,2038012.386
