ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
600030.SH,20260425,20260331,0.67,0.67,1.5624,1.5624,6.1257,0.8555,8.2879,13443714.69,10202684596.22,,,,,,,,0.0107,1513748559.39,,,,,,,,,,,,,135510712771.76,0.6893,19.6693,5.0714,9.1434,7.4076,,,,45.1688,,,,45.1688,,40.2874,,,,57.094,,3.1218,3.46,3.1177,,0.4835,,12.4872,,84.8417,6.597,6.6105,,,,,,,,,5.597,0.1757,,,,,0.0395,,1.934,0.4722,9402060259.77,57.124,,,3.1218,3.1177,0.4835,324.5995,55.81,55.81,240.8566,59.204,57.82,54.6,56.97,240.86,41.0968,3.4938,7.8184,4.58,40.9138,40.9138,40.9138,34.115,10.6246
600030.SH,20260327,20251231,1.96,1.96,5.0507,5.0507,6.1251,0.8555,7.6247,-226484402.0,30302585353.5,,1.16,1.16,,,,,0.0395,2158361287.87,,,,,,,,,,,,,125680681099.19,2.0294,19.0053,5.0001,8.4802,8.2035,,,,41.4227,,,,41.4227,,44.238,,,,53.6581,,9.8121,10.59,9.886,,1.6351,,9.8121,,84.3498,6.3897,6.1866,,,,,,,,,5.3897,0.1822,,,,,0.0422,,1.6351,1.586,9447326038.76,53.2005,,,2.1788,2.3,0.3452,94.0261,39.01,39.01,-57.0567,40.9007,40.1303,38.58,40.5,-57.0567,26.9583,7.3649,21.6981,9.15,28.795,28.795,18.5595,-21.9346,9.1508
600030.SH,20260327,20251231,1.96,1.96,5.0507,5.0507,6.1251,0.8555,7.6247,-226484402.0,30302585353.5,,1.16,1.16,,,,,0.0395,2158361287.87,,,,,,,,,,,,,125680681099.19,2.0294,19.0053,5.0001,8.4802,8.2035,,,,41.4227,,,,41.4227,,44.238,,,,53.6581,,9.8121,10.59,9.886,,1.6351,,9.8121,,84.3498,6.3897,6.1866,,,,,,,,,5.3897,0.1822,,,,,0.0422,,1.6351,1.586,9447326038.76,53.2005,,,2.1788,2.3,0.3452,94.0261,39.01,39.01,-57.0567,40.9007,40.1303,38.58,40.5,-57.0567,26.9583,7.3649,21.6981,9.15,28.795,28.795,,,9.1508
600030.SH,20251025,20250930,1.51,1.51,3.766,3.766,6.1256,0.8146,7.8869,158426260.51,23000488312.03,,,,,,,,0.0299,91476049.23,,,,,,,,,,,,,128961106285.67,1.5626,18.9104,3.7922,8.7015,8.4854,,,,42.8482,,,,42.8482,,43.6162,,,,54.3013,,7.6164,8.15,7.5643,,1.2799,,10.1552,,84.1686,6.3166,6.1451,,,,,,,,,5.3166,0.1847,,,,,0.033,,1.7065,1.2394,9157753807.01,54.4206,,,3.0429,3.0395,0.5096,113.5214,38.53,38.53,-50.5322,37.674,38.54,37.86,37.41,-50.53,25.3837,6.8288,18.4484,7.48,32.7031,32.7031,55.7098,33.4633,9.9505
600030.SH,20251025,20250930,1.51,1.51,3.766,3.766,6.1256,0.8146,7.8869,158426260.51,23000488312.03,,,,,,,,0.0299,91476049.23,,,,,,,,,,,,,128961106285.67,1.5626,18.9104,3.7922,8.7015,8.4854,,,,42.8482,,,,42.8482,,43.6162,,,,54.3013,,7.6164,8.15,7.5643,,1.2799,,10.1552,,84.1686,6.3166,6.1451,,,,,,,,,5.3166,0.1847,,,,,0.033,,1.7065,1.2394,9157753807.01,54.4206,,,3.0429,3.0395,0.5096,113.5214,38.53,38.53,-50.5322,37.674,38.54,37.86,37.41,-50.53,25.3837,6.8288,18.4484,7.48,32.7031,32.7031,,,9.9505
600030.SH,20250829,20250630,0.89,0.89,2.2293,2.2293,6.1258,0.8146,7.3044,147884791.76,13571194395.46,,1.2,1.2,,,,,0.0188,-134105924.92,,,,,,,,,,,,,120328122478.39,0.9257,18.3307,2.0476,8.119,2.9427,,,,42.8164,,,,42.8164,,46.383,,,,53.5153,,4.5842,4.91,4.5348,,0.8041,,9.1684,,82.8003,5.8141,5.8784,,,,,,,,,4.8141,0.2041,,,,,0.0203,,1.6082,0.7798,9187566085.82,53.7115,,,2.3604,2.3473,0.4106,547.896,28.99,28.99,-18.9294,25.9088,27.19,29.8,28.91,-18.93,18.6779,3.5539,5.6713,4.07,20.4363,20.4363,11.6936,15.0974,9.3679
600030.SH,20250829,20250630,0.89,0.89,2.2293,2.2293,6.1258,0.8146,7.3044,147884791.76,13571194395.46,,1.2,1.2,,,,,0.0188,-134105924.92,,,,,,,,,,,,,120328122478.39,0.9257,18.3307,2.0476,8.119,2.9427,,,,42.8164,,,,42.8164,,46.383,,,,53.5153,,4.5842,4.91,4.5348,,0.8041,,9.1684,,82.8003,5.8141,5.8784,,,,,,,,,4.8141,0.2041,,,,,0.0203,,1.6082,0.7798,9187566085.82,53.7115,,,2.3604,2.3473,0.4106,547.896,28.99,28.99,-18.9294,25.9088,27.19,29.8,28.91,-18.93,18.6779,3.5539,5.6713,4.07,20.4363,20.4363,,,9.3679
600030.SH,20250430,20250331,0.42,0.42,1.1984,1.1984,6.1258,0.8146,7.1295,108095403.55,6437022116.74,,,,,,,,0.0101,-2361165935.54,,,,,,,,,,,,,117735384243.49,0.4416,18.1287,-3.6004,7.9441,-2.0845,,,,38.0704,,,,38.0704,,43.006,,,,46.2804,,2.198,2.37,2.1617,,0.3864,,8.792,,82.801,5.8143,5.877,,,,,,,,,4.8143,0.2041,,,,,-0.036,,1.5456,0.374,9068646810.79,46.7165,,,2.198,2.1617,0.3864,-300.4279,31.25,31.25,-175.6927,23.9035,25.1246,32.0,31.23,-175.6933,22.5962,2.4128,4.5934,3.18,29.1306,29.1306,,,7.6673
600030.SH,20250430,20250331,0.42,0.42,1.1984,1.1984,6.1258,0.8146,7.1295,108095403.55,6437022116.74,,,,,,,,0.0101,-2361165935.54,,,,,,,,,,,,,117735384243.49,0.4416,18.1287,-3.6004,7.9441,-2.0845,,,,38.0704,,,,38.0704,,43.006,,,,46.2804,,2.198,2.37,2.1617,,0.3864,,8.792,,82.801,5.8143,5.877,,,,,,,,,4.8143,0.2041,,,,,-0.036,,1.5456,0.374,9068646810.79,46.7165,,,2.198,2.1617,0.3864,-300.4279,31.25,31.25,-175.6927,23.9035,25.1246,32.0,31.23,-175.6933,22.5962,2.4128,4.5934,3.18,29.1306,29.1306,29.1306,26.6217,7.6673
600030.SH,20250327,20241231,1.41,1.41,4.3041,4.3041,6.1262,0.8146,6.7157,137256987.57,21566439605.45,,1.19,1.19,,,,,0.0403,-7520716834.4,,,,,,,,,,,,,111602926980.93,1.4644,17.7016,11.6435,7.5303,5.6126,,,,35.4127,,,,35.4127,,47.1619,,,,44.6881,,7.7244,8.09,7.6756,,1.4279,,7.7244,,82.5355,5.7259,5.6305,,,,,,,,,4.7259,0.2076,,,,,0.1222,,1.4279,1.3719,9141746114.64,44.5506,,,1.6924,1.6658,0.2985,334.0289,8.46,8.46,522.5702,9.162,8.5277,10.06,11.24,522.5657,0.9437,4.0738,17.7074,9.03,6.195,6.195,,,9.0274
600030.SH,20250327,20241231,1.41,1.41,4.3041,4.3041,6.1262,0.8146,6.7157,137256987.57,21566439605.45,,1.19,1.19,,,,,0.0403,-7520716834.4,,,,,,,,,,,,,111602926980.93,1.4644,17.7016,11.6435,7.5303,5.6126,,,,35.4127,,,,35.4127,,47.1619,,,,44.6881,,7.7244,8.09,7.6756,,1.4279,,7.7244,,82.5355,5.7259,5.6305,,,,,,,,,4.7259,0.2076,,,,,0.1222,,1.4279,1.3719,9141746114.64,44.5506,,,1.6924,1.6658,0.2985,334.0289,8.46,8.46,522.5702,9.162,8.5277,10.06,11.24,522.5657,0.9437,4.0738,17.7074,9.03,6.195,6.195,23.7449,-18.5637,9.0274
600030.SH,20241030,20240930,1.09,1.09,3.1134,3.1134,6.1271,0.7854,6.8931,59998440.95,16738865805.66,,,,,,,,0.029,-4556385927.75,,,,,,,,,,,,,113800181394.78,1.1335,17.594,7.666,7.6785,3.4098,,,,37.8203,,,,37.8203,,43.6431,,,,47.7105,,6.0498,6.3,6.0282,,1.0958,,8.0664,,83.1403,5.9313,5.7352,,,,,,,,,4.9313,0.199,,,,,0.0789,,1.4611,1.0548,9468023009.84,47.5172,,,2.2019,2.1957,0.401,477.3883,0.93,0.93,309.2477,0.9222,0.4594,2.35,3.42,309.25,-6.2482,3.4412,19.1527,6.57,0.7311,0.7311,11.5429,7.6006,9.1659
600030.SH,20241030,20240930,1.09,1.09,3.1134,3.1134,6.1271,0.7854,6.8931,59998440.95,16738865805.66,,,,,,,,0.029,-4556385927.75,,,,,,,,,,,,,113800181394.78,1.1335,17.594,7.666,7.6785,3.4098,,,,37.8203,,,,37.8203,,43.6431,,,,47.7105,,6.0498,6.3,6.0282,,1.0958,,8.0664,,83.1403,5.9313,5.7352,,,,,,,,,4.9313,0.199,,,,,0.0789,,1.4611,1.0548,9468023009.84,47.5172,,,2.2019,2.1957,0.401,477.3883,0.93,0.93,309.2477,0.9222,0.4594,2.35,3.42,309.25,-6.2482,3.4412,19.1527,6.57,0.7311,0.7311,,,9.1659
600030.SH,20240829,20240630,0.69,0.69,2.0366,2.0366,6.1274,0.7854,6.5038,42282399.19,10527482059.69,,1.27,1.27,,,,,0.0205,-2450802861.05,,,,,,,,,,,,,108030010759.03,0.7132,17.2402,2.5257,7.2892,-1.491,,,,36.384,,,,36.384,,44.6502,,,,46.5248,,3.8568,3.96,3.8414,,0.7449,,7.7136,,80.9712,5.2552,5.3791,,,,,,,,,4.2552,0.2307,,,,,0.0309,,1.4898,0.717,9566967915.84,46.2239,,,2.0034,2.0073,0.3801,-201.2478,-8.0,-8.0,252.85,-7.154,-7.5892,-6.51,-5.62,252.84,-13.678,1.3611,2.8659,3.88,-4.1794,-4.1794,,,8.3037
600030.SH,20240829,20240630,0.69,0.69,2.0366,2.0366,6.1274,0.7854,6.5038,42282399.19,10527482059.69,,1.27,1.27,,,,,0.0205,-2450802861.05,,,,,,,,,,,,,108030010759.03,0.7132,17.2402,2.5257,7.2892,-1.491,,,,36.384,,,,36.384,,44.6502,,,,46.5248,,3.8568,3.96,3.8414,,0.7449,,7.7136,,80.9712,5.2552,5.3791,,,,,,,,,4.2552,0.2307,,,,,0.0309,,1.4898,0.717,9566967915.84,46.2239,,,2.0034,2.0073,0.3801,-201.2478,-8.0,-8.0,252.85,-7.154,-7.5892,-6.51,-5.62,252.84,-13.678,1.3611,2.8659,3.88,-4.1794,-4.1794,1.7157,11.6715,8.3037
600030.SH,20240427,20240331,0.32,0.32,0.9281,0.9281,6.1273,0.7854,6.6211,53267557.07,4905307059.69,,,,,,,,0.0091,-721071826.98,,,,,,,,,,,,,109768915513.65,0.3346,17.3502,4.7566,7.4065,2.1802,,,,37.5304,,,,37.5304,,44.9173,,,,48.2329,,1.804,1.88,1.7846,,0.3418,,7.216,,81.7585,5.482,5.4948,,,,,,,,,4.482,0.2192,,,,,0.055,,1.3672,0.3283,9634587042.04,48.2122,,,1.804,1.7846,0.3418,512.5219,-11.11,-11.11,3296.6398,-9.4988,-9.6152,-8.47,-7.97,3296.98,-15.78,2.0078,7.8419,4.49,-10.3832,-10.3832,,,8.6835
600030.SH,20240427,20240331,,,0.9281,0.9281,6.1273,0.7854,6.6211,,,,,,,,,,0.0091,-721071826.98,,,,,,,,,,,,,109768915513.65,0.3346,17.3502,4.7566,7.4065,2.1802,,,,37.5304,,,,37.5304,,44.9173,,,,48.2329,,1.804,,,,0.3418,,7.216,,81.7585,5.482,5.4948,,,,,,,,,4.482,0.2192,,,,,0.055,,1.3672,0.3283,9634587042.04,48.2122,,,1.804,,0.3418,512.5219,-11.1111,-11.1111,3296.6398,-9.4988,-9.6152,-8.4667,,3296.978,-15.78,2.0078,7.8419,4.4864,-10.3832,-10.3832,-10.3832,54.2686,8.6835
600030.SH,20240327,20231231,1.3,1.3,4.053,4.053,6.1283,0.7854,6.3054,333644205.97,19386903206.87,,1.31,1.31,,,,,0.0435,-2257807957.14,,,,,,,,,,,,,105089795055.12,1.3306,17.0087,-2.7554,7.0908,-0.6987,,,,34.1935,,,,34.1935,,48.2661,,,,43.4735,,7.5564,7.81,7.4285,,1.4875,,7.5564,,81.1334,5.3004,5.2909,,,,,,,,,4.3004,0.228,,,,,-0.0346,,1.4875,1.4282,9712221642.75,43.593,,,1.2447,1.2053,0.2422,94.3761,-8.45,-8.45,-152.0063,-9.3593,-9.55,-7.49,-7.45,-152.0066,-12.9008,5.3151,11.0619,6.21,-7.7417,-7.7417,-6.71,-35.7034,6.2111
600030.SH,20240327,20231231,1.3,1.3,4.053,4.053,6.1283,0.7854,6.3054,333644205.97,19386903206.87,,1.31,1.31,,,,,0.0435,-2257807957.14,,,,,,,,,,,,,105089795055.12,1.3306,17.0087,-2.7554,7.0908,-0.6987,,,,34.1935,,,,34.1935,,48.2661,,,,43.4735,,7.5564,7.81,7.4285,,1.4875,,7.5564,,81.1334,5.3004,5.2909,,,,,,,,,4.3004,0.228,,,,,-0.0346,,1.4875,1.4282,9712221642.75,43.593,,,1.2447,1.2053,0.2422,94.3761,-8.45,-8.45,-152.0063,-9.3593,-9.55,-7.49,-7.45,-152.0066,-12.9008,5.3151,11.0619,6.21,-7.7417,-7.7417,,,6.2111
600030.SH,20231031,20230930,1.08,1.08,3.0908,3.0908,6.1352,0.762,6.323,228814370.91,16185133067.65,,,,,,,,0.0337,627419072.24,,,,,,,,,,,,,105004377448.73,1.1075,16.7805,-3.6636,7.0851,-1.9098,,,,37.2616,,,,37.2616,,46.0907,,,,47.6201,,6.3672,6.19,6.2785,,1.2545,,8.4896,,81.0549,5.2784,5.2778,,,,,,,,,4.2784,0.2292,,,,,-0.0474,,1.6727,1.2064,9552292519.19,47.6458,,,1.9635,1.9336,0.3746,-453.6657,-1.82,-1.82,-187.9299,-2.6248,-3.4555,-0.93,-0.2,-187.93,-6.0851,3.9021,7.9641,3.69,-8.0583,-8.0583,-4.2135,-14.1876,5.4922
600030.SH,20231031,20230930,1.08,1.08,3.0908,3.0908,6.1352,0.762,6.323,228814370.91,16185133067.65,,,,,,,,0.0337,627419072.24,,,,,,,,,,,,,105004377448.73,1.1075,16.7805,-3.6636,7.0851,-1.9098,,,,37.2616,,,,37.2616,,46.0907,,,,47.6201,,6.3672,6.19,6.2785,,1.2545,,8.4896,,81.0549,5.2784,5.2778,,,,,,,,,4.2784,0.2292,,,,,-0.0474,,1.6727,1.2064,9552292519.19,47.6458,,,1.9635,1.9336,0.3746,-453.6657,-1.82,-1.82,-187.9299,-2.6248,-3.4555,-0.93,-0.2,-187.93,-6.0851,3.9021,7.9641,3.69,-8.0583,-8.0583,,,5.4922
