industry_id,industry_name,trade_date,member_count,industry_ret_5d,industry_ret_20d,industry_vol_20d,turnover_20d_avg,amount_20d_avg,pe_ttm_median,pb_median,momentum_rank_mean,rs_rank_mean,valuation_pe_percentile_2y,turnover_percentile_1y,as_of
IND_工程机械,工程机械,20230804,1,-0.003416856492027276,0.058041112454655375,0.01577854431000881,0.6284150000000001,920719.4445,35.406,2.2821,0.5102040816326531,0.5102040816326531,0.9233576642335767,0.33579335793357934,2023-08-04 15:30:00
IND_工程机械,工程机械,20230807,1,-0.02028169014084491,0.045700541190619504,0.015898250461572984,0.63372,929510.80745,35.1835,2.2677,0.5510204081632653,0.5510204081632653,0.9197080291970803,0.3456334563345633,2023-08-07 15:30:00
IND_工程机械,工程机械,20230808,1,-0.013317892298783995,0.019748653500897495,0.01665548753120231,0.655385,961277.04125,34.4753,2.2221,0.4489795918367347,0.4489795918367347,0.8978102189781022,0.4108241082410824,2023-08-08 15:30:00
IND_工程机械,工程机械,20230809,1,-0.053417576105686315,-0.007826610475616946,0.018264783130163366,0.68884,1007564.2769499999,33.3423,2.149,0.30612244897959184,0.30612244897959184,0.8625304136253041,0.4698646986469865,2023-08-09 15:30:00
IND_工程机械,工程机械,20230810,1,-0.06036446469248291,-0.011384062312762233,0.018230080942692215,0.6954400000000001,1016509.45945,33.3828,2.1517,0.3673469387755102,0.3673469387755102,0.864963503649635,0.48093480934809346,2023-08-10 15:30:00
IND_工程机械,工程机械,20230811,1,-0.09142857142857141,-0.07396622015142695,0.018557916572968645,0.686045,998919.3616500001,32.1689,2.0734,0.1836734693877551,0.1836734693877551,0.8272506082725061,0.46740467404674046,2023-08-11 15:30:00
IND_工程机械,工程机械,20230814,1,-0.08798159861989663,-0.0757575757575758,0.018546014824936757,0.68857,999679.35605,32.088,2.0682,0.16326530612244897,0.16326530612244897,0.818734793187348,0.46863468634686345,2023-08-14 15:30:00
IND_工程机械,工程机械,20230815,1,-0.07394366197183111,-0.08680555555555569,0.01837294721643305,0.677515,980644.89125,31.9261,2.0578,0.16326530612244897,0.16326530612244897,0.8102189781021898,0.46002460024600245,2023-08-15 15:30:00
IND_工程机械,工程机械,20230816,1,-0.04126213592233008,-0.09038572251007493,0.01828574987840179,0.681345,983133.6460000001,31.9666,2.0604,0.20408163265306123,0.20408163265306123,0.8126520681265207,0.46371463714637146,2023-08-16 15:30:00
IND_工程机械,工程机械,20230817,1,-0.025454545454545507,-0.0683661645422945,0.018942709683603776,0.667815,959564.9254999999,32.5331,2.0969,0.20408163265306123,0.20408163265306123,0.8406326034063261,0.4403444034440344,2023-08-17 15:30:00
IND_工程机械,工程机械,20230818,1,-0.009433962264150941,-0.09586681974741673,0.01906793782146713,0.6459900000000001,924490.3512500001,31.8654,2.0539,0.1836734693877551,0.1836734693877551,0.8077858880778589,0.3886838868388684,2023-08-18 15:30:00
IND_工程机械,工程机械,20230821,1,-0.01702395964691039,-0.08990075890251004,0.0189112547730532,0.6371749999999999,909600.7825999999,31.5417,2.033,0.20408163265306123,0.20408163265306123,0.791970802919708,0.36039360393603936,2023-08-21 15:30:00
IND_工程机械,工程机械,20230822,1,-0.006337135614702061,-0.1131221719457014,0.017051497085349504,0.61757,876566.4066,31.7238,2.0447,0.16326530612244897,0.16326530612244897,0.7986618004866181,0.32226322263222634,2023-08-22 15:30:00
IND_工程机械,工程机械,20230823,1,-0.034810126582278444,-0.11900635470826093,0.01741195482911247,0.610465,862624.4651999999,30.8538,1.9887,0.16326530612244897,0.16326530612244897,0.7579075425790754,0.3013530135301353,2023-08-23 15:30:00
IND_工程机械,工程机械,20230824,1,-0.059701492537313494,-0.11423550087873469,0.017328494733148018,0.6122599999999999,860031.50825,30.5908,1.9717,0.16326530612244897,0.16326530612244897,0.7469586374695864,0.3038130381303813,2023-08-24 15:30:00
IND_工程机械,工程机械,20230825,1,-0.03682539682539687,-0.13610478359908884,0.015492064295467244,0.58197,811401.8852,30.692,1.9782,0.12244897959183673,0.12244897959183673,0.7530413625304136,0.25584255842558423,2023-08-25 15:30:00
IND_工程机械,工程机械,20230828,1,-0.0012828736369467908,-0.12281690140845059,0.01677911139457235,0.57941,800554.507,31.5012,2.0304,0.14285714285714285,0.14285714285714285,0.7907542579075426,0.2521525215252153,2023-08-28 15:30:00
IND_工程机械,工程机械,20230829,1,-0.00956632653061229,-0.10075275043427911,0.016071636756129288,0.57243,785625.21795,31.4203,2.0252,0.14285714285714285,0.14285714285714285,0.7798053527980535,0.24477244772447723,2023-08-29 15:30:00
IND_工程机械,工程机械,20230830,1,0.01442622950819672,-0.11143021252153928,0.015771190325433178,0.571595,780802.2759499999,31.2989,2.0173,0.061224489795918366,0.061224489795918366,0.7773722627737226,0.24231242312423124,2023-08-30 15:30:00
IND_工程机械,工程机械,20230831,1,0.024470899470899532,-0.11788154897494307,0.015502329662981753,0.5946750000000001,807768.42055,26.0892,1.9688,0.12244897959183673,0.12244897959183673,0.4732360097323601,0.2730627306273063,2023-08-31 15:30:00
IND_工程机械,工程机械,20230901,1,0.05141727092946602,-0.08857142857142863,0.017453588593851113,0.6191150000000001,836867.34615,26.8639,2.0273,0.20408163265306123,0.20408163265306123,0.5158150851581509,0.32595325953259535,2023-09-01 15:30:00
IND_工程机械,工程机械,20230904,1,0.09633911368015391,-0.01840138010350789,0.024140146225372066,0.7032900000000001,955362.3171,28.7503,2.1697,0.46938775510204084,0.46938775510204084,0.6265206812652068,0.4969249692496925,2023-09-04 15:30:00
IND_工程机械,工程机械,20230905,1,0.0940115904700578,-0.002934272300469609,0.02372807188742583,0.710315,965178.70325,28.6156,2.1595,0.6122448979591837,0.6122448979591837,0.6192214111922141,0.5006150061500615,2023-09-05 15:30:00
IND_工程机械,工程机械,20230906,1,0.08468002585649637,0.01820388349514568,0.022646441574995676,0.673105,913414.5945,28.2619,2.1328,0.7346938775510204,0.7346938775510204,0.5997566909975669,0.45141451414514144,2023-09-06 15:30:00
IND_工程机械,工程机械,20230907,1,0.08134280180761766,0.015151515151515138,0.022655880529637344,0.675885,918015.951,28.2113,2.129,0.7346938775510204,0.7346938775510204,0.5924574209245742,0.4575645756457565,2023-09-07 15:30:00
IND_工程机械,工程机械,20230908,1,0.03824451410658303,0.04150943396226392,0.021123621547141435,0.64571,877687.08495,27.8913,2.1048,0.8163265306122449,0.8163265306122449,0.5766423357664233,0.3862238622386224,2023-09-08 15:30:00
IND_工程机械,工程机械,20230911,1,-0.021675454012888062,0.05296343001261028,0.021135989916708568,0.64083,872794.0274,28.1271,2.1226,0.7755102040816326,0.7755102040816326,0.5863746958637469,0.36900369003690037,2023-09-11 15:30:00
IND_工程机械,工程机械,20230912,1,-0.021777516185991552,0.05323193916349833,0.02113111546073558,0.6352550000000001,866544.4474,27.9924,2.1125,0.7959183673469388,0.7959183673469388,0.5802919708029197,0.35178351783517836,2023-09-12 15:30:00
IND_工程机械,工程机械,20230913,1,-0.0166865315852206,0.044303797468354444,0.02124849183483752,0.62894,859139.69845,27.7903,2.0972,0.7346938775510204,0.7346938775510204,0.5742092457420924,0.33825338253382536,2023-09-13 15:30:00
IND_工程机械,工程机械,20230914,1,-0.012537313432835817,0.028606965174129417,0.020940242461537667,0.61727,843988.22455,27.8576,2.1023,0.5714285714285714,0.5714285714285714,0.5754257907542579,0.3210332103321033,2023-09-14 15:30:00
IND_工程机械,工程机械,20230915,1,-0.010869565217391242,0.039999999999999813,0.02047190615544791,0.6163200000000001,843714.9876,27.5882,2.082,0.6938775510204082,0.6938775510204082,0.5638686131386861,0.3161131611316113,2023-09-15 15:30:00
