ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
600519.SH,20240712,1478.82,0.1862,0.4259,0.71,24.8573,23.8152,9.2448,185769043.0596,185769043.0596
600519.SH,20240711,1462.09,0.231,0.5285,0.91,24.5761,23.5458,9.1402,183667424.1402,183667424.1402
600519.SH,20240710,1437.59,0.1892,0.4327,0.71,24.1643,23.1512,8.987,180589739.5302,180589739.5302
600519.SH,20240709,1438.03,0.2676,0.6122,0.9,24.1717,23.1583,8.9898,180645012.2334,180645012.2334
600519.SH,20240708,1420.0,0.3147,0.7198,1.11,23.8686,22.8679,8.877,178380087.6,178380087.6
600519.SH,20240705,1453.0,0.3091,0.7071,1.09,24.4233,23.3994,9.0833,182525540.34,182525540.34
600519.SH,20240704,1485.74,0.1941,0.444,0.65,24.9737,23.9266,9.288,186638331.9372,186638331.9372
600519.SH,20240703,1500.0,0.2513,0.575,0.85,25.2134,24.1563,9.3772,188429670.0,188429670.0
600519.SH,20240702,1490.7,0.4128,0.9443,1.48,25.057,24.0065,9.319,187261406.046,187261406.046
600519.SH,20240701,1440.38,0.256,0.5857,0.78,24.2112,23.1961,9.0044,180940218.7164,180940218.7164
600519.SH,20240628,1467.39,0.3071,0.7026,0.91,24.6652,23.6311,9.1733,184333208.9742,184333208.9742
600519.SH,20240627,1490.49,0.2613,0.5977,0.81,25.0535,24.0031,9.3177,187235025.8922,187235025.8922
600519.SH,20240626,1489.22,0.2354,0.5385,0.69,25.0322,23.9827,9.3098,187075488.7716,187075488.7716
600519.SH,20240625,1486.65,0.3351,0.7666,0.98,24.989,23.9413,9.2937,186752645.937,186752645.937
600519.SH,20240624,1476.55,0.5082,1.1626,1.61,24.8192,23.7786,9.2306,185483886.159,185483886.159
600519.SH,20240621,1471.0,0.3448,0.7889,1.01,24.7259,23.6893,9.1959,184786696.38,184786696.38
600519.SH,20240620,1500.1,0.1967,0.45,0.55,25.215,24.1579,9.3778,188442231.978,188442231.978
600519.SH,20240619,1501.0,0.3285,0.7514,0.94,25.2302,24.1724,9.3834,188555289.78,188555289.78
600519.SH,20240618,1521.5,0.3284,0.7513,0.83,25.5747,24.5025,7.9727,191130495.27,191130495.27
600519.SH,20240617,1541.5,0.3846,0.8799,1.04,25.9109,24.8246,8.0775,193642890.87,193642890.87
600519.SH,20240614,1555.0,0.4738,1.0838,1.5,26.1378,25.042,8.1482,195338757.9,195338757.9
600519.SH,20240613,1555.01,0.2881,0.659,1.0,26.138,25.0422,8.1483,195340014.0978,195340014.0978
600519.SH,20240612,1571.68,0.2641,0.604,0.98,26.4182,25.3106,8.2356,197434095.8304,197434095.8304
600519.SH,20240611,1569.0,0.5592,1.2792,2.72,26.3732,25.2675,8.2216,197097434.82,197097434.82
600519.SH,20240607,1619.18,0.2669,0.6105,1.43,27.2166,26.0756,8.4845,203401035.3804,203401035.3804
600519.SH,20240606,1639.81,0.2039,0.4664,1.03,27.5634,26.4078,8.5926,205992571.4418,205992571.4418
600519.SH,20240605,1644.0,0.1517,0.347,0.76,27.6338,26.4753,8.6146,206518918.32,206518918.32
600519.SH,20240604,1653.2,0.1659,0.3795,0.82,27.7885,26.6234,8.6628,207674620.296,207674620.296
600519.SH,20240603,1639.39,0.2409,0.5511,1.24,27.5563,26.401,8.5904,205939811.1342,205939811.1342
600519.SH,20240531,1648.45,0.174,0.398,0.91,27.7086,26.5469,8.6379,207077926.341,207077926.341
600519.SH,20240530,1649.0,0.2564,0.5865,1.5,27.7179,26.5558,8.6408,207147017.22,207147017.22
600519.SH,20240529,1674.0,0.1564,0.3579,0.91,28.1381,26.9584,8.7718,210287511.72,210287511.72
600519.SH,20240528,1664.64,0.1872,0.4283,1.17,27.9808,26.8077,8.7227,209111710.5792,209111710.5792
600519.SH,20240527,1670.12,0.1998,0.457,1.17,28.0729,26.8959,8.7515,209800106.9736,209800106.9736
600519.SH,20240524,1677.08,0.1609,0.3682,0.87,28.1899,27.008,8.7879,210674420.6424,210674420.6424
600519.SH,20240523,1692.01,0.1503,0.3439,0.75,28.4408,27.2484,8.8662,212549923.9578,212549923.9578
600519.SH,20240522,1697.71,0.1615,0.3694,0.83,28.5366,27.3402,8.896,213265956.7038,213265956.7038
600519.SH,20240521,1705.0,0.1297,0.2967,0.64,28.6592,27.4576,8.9342,214181724.9,214181724.9
600519.SH,20240520,1709.0,0.2502,0.5723,1.18,28.7264,27.522,8.9552,214684204.02,214684204.02
600519.SH,20240517,1715.0,0.2302,0.5267,1.11,28.8273,27.6187,8.9866,215437922.7,215437922.7
600519.SH,20240516,1704.5,0.2363,0.5405,1.2,28.6508,27.4496,8.9316,214118915.01,214118915.01
600519.SH,20240515,1700.0,0.1253,0.2866,0.64,28.5751,27.3771,8.908,213553626.0,213553626.0
600519.SH,20240514,1701.98,0.1694,0.3874,0.84,28.6084,27.409,8.9184,213802353.1644,213802353.1644
600519.SH,20240513,1706.0,0.2998,0.6858,1.27,28.676,27.4737,8.9395,214307344.68,214307344.68
600519.SH,20240510,1738.98,0.2086,0.4772,0.86,29.2303,28.0048,9.1123,218450285.0244,218450285.0244
600519.SH,20240509,1756.0,0.1782,0.4077,0.65,29.5164,28.2789,9.2015,220588333.68,220588333.68
600519.SH,20240508,1763.97,0.1176,0.269,0.39,29.6504,28.4073,9.2432,221589523.3266,221589523.3266
600519.SH,20240507,1770.0,0.1984,0.4539,0.7,29.7518,28.5044,9.2748,222347010.6,222347010.6
600519.SH,20240506,1760.2,0.4769,1.091,2.22,29.587,28.3466,9.2235,221115936.756,221115936.756
600519.SH,20240430,1705.0,0.2449,0.5602,1.19,28.6592,27.4576,8.9342,214181724.9,214181724.9
600519.SH,20240429,1704.0,0.329,0.7527,1.76,28.6424,27.4415,8.929,214056105.12,214056105.12
600519.SH,20240426,1709.43,0.2467,0.5644,1.41,28.7336,28.7336,9.9569,214738220.5254,214738220.5254
600519.SH,20240425,1693.04,0.1152,0.2636,0.59,28.4581,28.4581,9.8614,212679312.3312,212679312.3312
600519.SH,20240424,1693.6,0.136,0.3112,0.66,28.4676,28.4676,9.8647,212749659.408,212749659.408
600519.SH,20240423,1692.28,0.1989,0.4549,0.95,28.4454,28.4454,9.857,212583841.2984,212583841.2984
600519.SH,20240422,1675.06,0.2384,0.5454,1.09,28.1559,28.1559,9.7567,210420668.6868,210420668.6868
600519.SH,20240419,1646.64,0.1871,0.4279,0.84,27.6782,27.6782,9.5911,206850554.5392,206850554.5392
600519.SH,20240418,1670.78,0.2115,0.4838,0.97,28.084,28.084,9.7317,209883016.0284,209883016.0284
600519.SH,20240417,1667.0,0.1976,0.452,0.89,28.0204,28.0204,9.7097,209408173.26,209408173.26
600519.SH,20240416,1670.0,0.2091,0.4783,0.95,28.0709,28.0709,9.7272,209785032.6,209785032.6
600519.SH,20240415,1672.98,0.2851,0.6523,1.11,28.121,28.121,9.7446,210159379.5444,210159379.5444
600519.SH,20240412,1634.03,0.2129,0.487,0.81,27.4663,27.4663,9.5177,205266489.1134,205266489.1134
600519.SH,20240411,1648.0,0.1812,0.4146,0.68,27.7011,27.7011,9.5991,207021397.44,207021397.44
600519.SH,20240410,1647.98,0.22,0.5032,0.83,27.7007,27.7007,9.5989,207018885.0444,207018885.0444
600519.SH,20240409,1662.22,0.2037,0.466,0.83,27.9401,27.9401,9.6819,208807710.7116,208807710.7116
600519.SH,20240408,1666.66,0.471,1.0774,2.47,28.0147,28.0147,9.7077,209365462.5348,209365462.5348
600519.SH,20240403,1715.11,0.2312,0.5289,1.33,28.8291,28.8291,9.9899,215451740.8758,215451740.8758
600519.SH,20240402,1713.99,0.2026,0.4634,1.14,34.3309,30.2434,11.1095,215311046.7222,215311046.7222
600519.SH,20240401,1721.33,0.216,0.4941,1.25,34.4779,30.3729,11.1571,216233095.9074,216233095.9074
600519.SH,20240329,1702.9,0.1071,0.245,0.56,34.1087,30.0477,11.0376,213917923.362,213917923.362
600519.SH,20240328,1701.64,0.1962,0.4487,1.09,34.0835,30.0254,11.0295,213759642.4392,213759642.4392
600519.SH,20240327,1701.0,0.1442,0.3298,0.82,34.0707,30.0141,11.0253,213679245.78,213679245.78
600519.SH,20240326,1709.29,0.2234,0.5111,1.33,34.2367,30.1604,11.0791,214720633.7562,214720633.7562
600519.SH,20240325,1689.01,0.1948,0.4457,1.14,33.8305,29.8026,10.9476,212173064.6178,212173064.6178
600519.SH,20240322,1701.35,0.2026,0.4636,1.28,34.0777,30.0203,11.0276,213723212.703,213723212.703
600519.SH,20240321,1709.0,0.1321,0.3022,0.81,34.2309,30.1553,11.0772,214684204.02,214684204.02
600519.SH,20240320,1709.6,0.1214,0.2777,0.67,34.2429,30.1659,11.0811,214759575.888,214759575.888
600519.SH,20240319,1708.02,0.1906,0.4361,0.83,34.2113,30.138,11.0708,214561096.6356,214561096.6356
600519.SH,20240318,1708.26,0.2074,0.4745,0.88,34.2161,30.1422,11.0724,214591245.3828,214591245.3828
600519.SH,20240315,1717.49,0.142,0.3248,0.59,34.401,30.3051,11.1322,215750715.9522,215750715.9522
600519.SH,20240314,1716.63,0.1545,0.3534,0.63,34.3838,30.2899,11.1266,215642682.9414,215642682.9414
600519.SH,20240313,1727.45,0.211,0.4826,0.88,34.6005,30.4809,11.1968,217001888.961,217001888.961
600519.SH,20240312,1745.0,0.4317,0.9875,2.05,34.952,30.7905,11.3105,219206516.1,219206516.1
